model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(2),0,1,0.03693879597901088,1.1997511402817767,1.1987161126495929,1.094858946462782,0.8536631826606179,0.6120206532899496,0.778,0.924,2.5466809661595127,3.8948124351634665,3.9266028017053443,5.569847569985686,,
VAR(2),0,2,0.01949745549574148,1.076038525018003,1.0742665987387756,1.0364683298291248,0.8286515553259908,0.587299129527794,0.818,0.962,2.783657945174691,4.257237449124939,3.6016975193986505,4.800407645726651,,
VAR(2),0,3,-0.02417829155643909,1.2215881366473293,1.2197295501566223,1.1044136680413832,0.8976222446915675,0.6247387344611047,0.82,0.966,2.9013135016935614,4.437176095027196,3.86026777954431,5.053540408617076,,
VAR(2),0,4,0.01135261485834421,1.4608026193556447,1.4580098959810568,1.207480805636701,0.9685020727629594,0.6836105748408497,0.776,0.946,2.9568385943248443,4.5220943961876445,4.2214926003144235,5.591644322053001,,
VAR(2),0,5,-0.011778017256054969,1.4278219650112043,1.4251050427716665,1.1937776353960006,0.9604738954690666,0.6759116980646881,0.782,0.952,2.988567567146082,4.570619672632244,4.155296579809015,5.462730594074742,,
VAR(2),0,6,0.006351197176643738,1.4692844776687868,1.4663862464190258,1.210944361405191,0.9607662189871313,0.6830094514377838,0.788,0.93,3.0071549235769215,4.599046581195057,4.286928127104192,5.717228092523989,,
VAR(2),0,7,0.011811418460066886,1.3037208813156125,1.3012529491590206,1.1407247473247086,0.9042241876195911,0.6436486271652614,0.806,0.958,3.0187129646430177,4.616723079613404,4.066670436611838,5.263964033767217,,
VAR(2),0,8,0.007468421644445436,1.4756858358571001,1.4727902415072422,1.2135856959882323,0.9694406894106794,0.684855401680067,0.792,0.948,3.0259941161688615,4.627858639929755,4.239827677534833,5.686301334272285,,
VAR(2),0,9,0.01817097208415094,1.541722966514809,1.5389697048082607,1.2405521773824189,0.9752715843012062,0.6979144232750859,0.764,0.934,3.0306843696153725,4.635031763571971,4.402348928851611,6.059042407926217,,
VAR(2),0,10,-0.05716987991774945,1.4216703111922964,1.4220953657397224,1.1925164006166633,0.9520809149744427,0.6764520953173772,0.782,0.948,3.033743483525748,4.6397102745660925,4.19267035633734,5.4438608109064965,,
VAR(2),0,11,-0.01800454048521294,1.515873298273591,1.513165715155129,1.230108009548401,0.998069244922199,0.699198471453897,0.774,0.94,3.035767440459473,4.6428056495810495,4.266164446382887,5.6991231071255735,,
VAR(2),0,12,-0.040529872771689936,1.3405421070692174,1.3395036934419664,1.1573692986432491,0.9377561800832283,0.6578224041203267,0.804,0.954,3.0371222533992777,4.644877657168721,4.035351959330826,5.235963648691009,,
VAR(2),0,13,-0.06167475583008709,1.3576562792312037,1.3587447421794396,1.165652067376642,0.9260967288137552,0.6607006132709168,0.806,0.944,3.0380396375597396,4.64628067516881,4.113489980337479,5.49415806553413,,
VAR(2),0,14,-0.09582930501114903,1.3532874191230944,1.3597640999837672,1.1660892332852435,0.9336684585584335,0.6600854591811796,0.802,0.952,3.0386673390268433,4.647240661720766,4.103184064985007,5.318695733756102,,
