model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1)+GARCH-diag,0,1,0.03644008776555988,1.1661424345590068,1.1651380296862526,1.0794155963697452,0.8467952364904682,0.6219831721555201,0.66,0.804,2.1423374765357215,3.2616600496006085,4.206290246186509,7.6849423599048485,,
VAR(1)+GARCH-diag,0,2,-0.05220439710214205,1.256975699982608,1.2571870476594407,1.1212435273656838,0.8918888862283028,0.6521058331208623,0.67,0.838,2.3858688038765936,3.689538178761858,4.351711811081244,7.3976180940545895,,
VAR(1)+GARCH-diag,0,3,-0.04877803593754169,1.4643600632263436,1.4638106398898167,1.209880423798078,0.9573323648775374,0.7002090385614452,0.668,0.824,2.4606020719009867,3.8067051037811956,4.667374486991028,7.909228328433122,,
VAR(1)+GARCH-diag,0,4,-0.015973954801421324,1.3727755344073889,1.370285150570571,1.170591795021036,0.9184975557087504,0.6715226725839323,0.7,0.854,2.4788255304167595,3.85764336318097,4.511086955350645,7.563280185892212,,
VAR(1)+GARCH-diag,0,5,-0.10542458792802482,1.340182963501521,1.3486169413143139,1.16129967765186,0.9122920015343803,0.6688777955063879,0.696,0.848,2.495493841607846,3.8844622990927684,4.447759213682094,7.830726176981356,,
VAR(1)+GARCH-diag,0,6,-0.005537056046537988,1.30438680307064,1.3018086884541618,1.1409683117660026,0.9150764129461847,0.670335064226494,0.698,0.844,2.4946865689775577,3.9014541916735146,4.520883612780891,8.041845510029018,,
VAR(1)+GARCH-diag,0,7,-0.05920086664624441,1.335035029412898,1.335869701965739,1.1557982964019886,0.9064524238595902,0.6690144182247953,0.692,0.84,2.4927746639018804,3.8983613418833016,4.585875319424179,8.055976258293798,,
VAR(1)+GARCH-diag,0,8,-0.005178093161506647,1.4993770496107721,1.4964051081603398,1.2232763825727773,0.9645717789223024,0.7083906690662793,0.672,0.844,2.49737951006644,3.8963209057464185,4.777157848625717,8.363383279383685,,
VAR(1)+GARCH-diag,0,9,-0.030747338484867232,1.4289511466874245,1.4270386432179516,1.194587227128246,0.9506417120297032,0.699627902465154,0.664,0.834,2.4867997982382013,3.8930723549544473,4.731793561491478,8.169672762456651,,
VAR(1)+GARCH-diag,0,10,0.024911087329381798,1.399626560686957,1.3974478698375163,1.1821369928386118,0.8999820278643803,0.6621244710738227,0.706,0.868,2.4907881867979706,3.906668773606747,4.52443206097061,7.866854283805981,,
VAR(1)+GARCH-diag,0,11,-0.012608767517872812,1.3628297596829573,1.3602630811819099,1.1663031686409455,0.9133980344557687,0.6759331384498929,0.686,0.844,2.489722575333669,3.9012427397894696,4.659793961075871,8.298744115579638,,
VAR(1)+GARCH-diag,0,12,-0.06646466971145322,1.5480357107318685,1.5493571916302564,1.2447317749741333,0.9631618288119644,0.7153929959460044,0.698,0.824,2.4901792072576145,3.8881863325734827,4.9100908436524415,9.15419998215151,,
VAR(1)+GARCH-diag,0,13,0.02778951934476986,1.314890144481757,1.313032621578207,1.1458763552749516,0.9003342650888199,0.6582897049422302,0.706,0.844,2.4831895341180057,3.888998399149859,4.414356597690103,7.699448966164509,,
VAR(1)+GARCH-diag,0,14,0.017271138726366462,1.3262578694135199,1.3239036459075972,1.1506101189836622,0.91492287253801,0.6669024849482437,0.684,0.842,2.4799888610593905,3.897078550907462,4.416537316473118,7.487989683574378,,
VAR(1)+GARCH-diag,0,15,0.010260635682073882,1.3330799996015357,1.3305191202469324,1.153481304680285,0.9114251086468711,0.6777501530964544,0.7,0.842,2.48948624376197,3.8935447343265692,4.677996285168152,8.549754594595637,,
VAR(1)+GARCH-diag,0,16,0.007179089972108587,1.4708600890412797,1.4679699081960242,1.2115980803038704,0.9635150899779327,0.718776189386617,0.688,0.828,2.487914322453658,3.88907328320238,4.986856294705537,9.489038235306335,,
VAR(1)+GARCH-diag,0,17,0.056832462048522533,1.3727707978834005,1.3732551850301318,1.1718597121798033,0.9440622858237157,0.6947359986847406,0.686,0.836,2.4889331551435507,3.8895941556278526,4.71168121291684,8.513111312928793,,
VAR(1)+GARCH-diag,0,18,-0.0069054540683018235,1.583259188182335,1.5801403551018594,1.257036338019653,0.983081479056523,0.7280121314853725,0.666,0.84,2.489711896547302,3.9037297808107394,4.93890254971045,8.42244042353386,,
