model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,0.08799937033856428,1.0598164488718969,1.0654407051541366,1.0322018722876531,0.8306049299264988,0.5868414280799757,0.778,0.932,2.556578463482821,3.90994935108032,3.6126099288870788,4.677123425575635,,
VAR(1),0,2,0.12957443968563143,1.699920658269655,1.7133103523729603,1.3089348159373562,1.0287828987287515,0.7329386854424028,0.814,0.956,3.409213501629527,5.2139421139578115,4.614665232453155,6.35139128767533,,
VAR(1),0,3,0.0792305290141261,2.535074774325956,2.5362821015051655,1.5925709094119376,1.2480064011636756,0.8920901182058136,0.81,0.934,3.953326578039417,6.046091254072577,5.646145492292135,8.021964533601654,,
VAR(1),0,4,0.1256427589308169,2.9345618966891664,2.9444788757675346,1.7159483895990388,1.3617318762792332,0.96510753665169,0.808,0.936,4.333357706581338,6.6272987099190805,6.104987332334001,8.53396698742575,,
VAR(1),0,5,0.04587350651729384,3.3411703703105524,3.336592408170126,1.8266341746967634,1.4763719016625239,1.0364998909229548,0.79,0.942,4.613887789566602,7.056332448407399,6.412549951598412,8.43116784509815,,
VAR(1),0,6,0.05388055133591149,3.9167835970156912,3.9118531436339223,1.9778405253290576,1.5814496766941557,1.1217107445854753,0.776,0.932,4.825099617854298,7.379353064731036,7.0047379724141265,9.57851225272232,,
VAR(1),0,7,0.030939618860598653,4.333701805604041,4.3259916620080725,2.079901839512642,1.6686221582238736,1.180451445435839,0.774,0.92,4.988568255085555,7.629356771323164,7.44668485257682,9.875427806313928,,
VAR(1),0,8,0.029792232423925827,4.25347111746391,4.245851752341777,2.060546469347823,1.6121987706416079,1.1587576312975385,0.79,0.93,5.115861097855337,7.82403437464885,7.4441477365142585,10.057859195881512,,
VAR(1),0,9,0.026695051939699104,4.291217745014827,4.28334793532286,2.0696250711959547,1.6627484945166826,1.1676280213759274,0.794,0.948,5.216866098476205,7.978508192790705,7.265519105444623,9.844641362509462,,
VAR(1),0,10,0.11173683100827682,4.759253686523965,4.762220298554688,2.1822511996914304,1.7225149632051953,1.2325757742958423,0.766,0.916,5.297129260470195,8.101260106192388,7.929047119502226,10.991755245388655,,
VAR(1),0,11,-0.006493578789059267,4.861876788823998,4.852195201811836,2.2027698930691413,1.7540868361053428,1.2486891221869014,0.772,0.932,5.361849244986514,8.200240780979412,7.728168199735813,10.301684948654318,,
VAR(1),0,12,0.18333184240095457,5.04006299191966,5.06359343037394,2.25024297140863,1.789663600557233,1.2763024951820803,0.752,0.924,5.414011749320089,8.280016447121866,8.140984741391089,10.796802277343813,,
VAR(1),0,13,0.008037800244070751,4.996510854972322,4.986582439495138,2.2330657042494604,1.7885434115227634,1.2655825698223664,0.782,0.936,5.456566558911497,8.34509841214812,7.861589338975547,10.33680978106451,,
VAR(1),0,14,0.11367393213903429,5.330743679832614,5.3330039553208985,2.30932976322588,1.8453238969189778,1.3117719846398461,0.756,0.924,5.491237391665163,8.39812287510239,8.236643996620725,10.847315453397854,,
VAR(1),0,15,-0.05112538310349269,5.104546247875412,5.096950960177144,2.257642788436015,1.7852099397720298,1.2796755766863415,0.768,0.924,5.519782223684368,8.441778428422712,8.161090575253283,10.324917990116838,,
VAR(1),0,16,0.13849636369039228,5.247737267946051,5.256423036165623,2.292689040442603,1.8350743542003982,1.2967567497600583,0.772,0.932,5.54324338982007,8.477659185699746,8.1665237888694,10.927586595845336,,
VAR(1),0,17,-0.04442416143821507,5.070641627420271,5.062473850284917,2.2499941889446995,1.810384996217008,1.2746471211303232,0.77,0.936,5.562705915896028,8.50742455073274,7.965763079800853,10.537675964112875,,
VAR(1),0,18,0.07740584233024549,5.627114805262714,5.621852240079045,2.3710445462030116,1.90448164727262,1.3411834797356454,0.768,0.92,5.578821156671412,8.532070684662221,8.418709312477258,11.775955552211634,,
VAR(1),0,19,0.04161754742732303,5.168109478372942,5.159505279670058,2.2714544414691784,1.811537688862521,1.2757860704023525,0.782,0.948,5.592277021038736,8.552649653351333,7.974425003232604,11.292006750368252,,
VAR(1),0,20,0.20973265506144723,5.435721049961939,5.468837394461133,2.338554552380836,1.8689933170552508,1.3270707827407626,0.766,0.938,5.603490675563422,8.569799458005587,8.271966488489984,11.252196308490998,,
VAR(1),0,21,0.06516440030826225,5.182937411373303,5.176817935618095,2.2752621685463184,1.819753094865049,1.284711858099647,0.794,0.938,5.6129078300763195,8.584201752987981,8.024636451726131,10.965130010824387,,
VAR(1),0,22,0.30374371999293526,5.692149347742198,5.773025296481859,2.4027120710734065,1.871599212902248,1.35598526313454,0.756,0.912,5.620800866574055,8.596273110614282,8.755191731874786,12.002023745602946,,
VAR(1),0,23,0.1339820741566785,5.061730661153824,5.06955839602684,2.2515679860992073,1.7881315621621898,1.2688639829068664,0.782,0.946,5.627463880048686,8.606463310361121,7.916724551613951,10.858234563308804,,
