model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,0.029770489926972715,1.168981907425729,1.167530225681367,1.0805231259354735,0.8631572977777364,0.614785398696436,0.75,0.922,2.537791187959139,3.8812166926496756,3.839274954487013,5.259534738320219,,
VAR(1),0,2,0.005467513601089304,1.2827644577955029,1.280228822584888,1.1314719716302688,0.9125734636793094,0.6469215052952015,0.758,0.93,2.745380017289917,4.198696410220194,4.020001077047343,5.293446601055816,,
VAR(1),0,3,0.028974226408123614,1.1920873044033546,1.1905426355904978,1.091119899731692,0.8674353805488048,0.6177989359107025,0.8,0.94,2.792864457722352,4.271317595021337,3.9067727948856517,5.340541508668346,,
VAR(1),0,4,0.027664614589451516,1.3009080866808727,1.2990716014078956,1.1397682226698092,0.9165561182773043,0.6477124936614927,0.77,0.936,2.8057893697902405,4.291084542241796,4.059351091857208,5.43582085571264,,
VAR(1),0,5,0.020636070843901618,1.1674238141430255,1.1655148139346123,1.0795901138555375,0.8725210266985555,0.6139384164288834,0.802,0.946,2.8096386310557406,4.296971479334527,3.771491104788258,5.064038920650814,,
VAR(1),0,6,0.0806934043622673,1.3642809760389474,1.3680638395944424,1.1696426119094852,0.9338247386395453,0.6660650836449516,0.75,0.922,2.810870204146699,4.298855007838193,4.219644723080776,5.595561788040711,,
VAR(1),0,avg_all,0.032201053288634346,1.246074424414572,1.2451586564656172,1.1153526576220443,0.894344670936876,0.6345369722729447,0.7716666666666666,0.9326666666666666,2.7503889779940147,4.206356954550956,3.9694226243577084,5.331490735408093,,
VAR(1),1,1,0.04313357214821633,1.1696655677719874,1.1691867416827093,1.0812893885000026,0.872363216624314,0.6146965171695956,0.756,0.924,2.5361054171920157,3.8786385287438443,3.8114462321276665,5.160662187967449,,
VAR(1),1,2,0.0005023451881698884,1.1338015043037428,1.1315341536458228,1.0637359416912746,0.8671044559010507,0.604704790329118,0.79,0.952,2.7542865154085403,4.212317723642309,3.6888197162811145,4.896335711927881,,
VAR(1),1,3,-0.05621319851112584,1.0919396157049097,1.092915660160349,1.0454260663291062,0.8345923323414268,0.5863690757796898,0.836,0.966,2.8036304932788427,4.287782825539042,3.6437970584535373,4.977656048921946,,
VAR(1),1,4,-0.00326352222594318,1.2404905763334249,1.2380202457580767,1.1126635815726498,0.889288263254286,0.632766698584532,0.782,0.954,2.8173875290369943,4.308822396122798,3.9274240985344235,5.4610544888827794,,
VAR(1),1,5,-0.03544891040926616,1.1792434024816907,1.178141540925931,1.0854222869123018,0.8658552989042753,0.6155038704271789,0.802,0.956,2.821592338672614,4.315253097523532,3.827246793627601,4.932297914624533,,
VAR(1),1,6,-0.07060694378919208,1.1369842479940069,1.1396956200092687,1.0675652766970594,0.8269232179025563,0.6004420716980041,0.822,0.936,2.8229660418587654,4.317353995249925,3.927435181177911,5.447538806094889,,
