model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,0.04668656447484805,1.0792278620112423,1.0792490415896843,1.0388691166791342,0.8304331695832571,0.5896193073439506,0.762,0.938,2.534942991515088,3.8768607520841036,3.6914930262372128,4.978757219581757,,
VAR(1),0,2,-0.02937191141691226,1.5194641793800197,1.517287960201543,1.2317824321695545,0.997705067213193,0.7019164766842938,0.74,0.92,2.8689959439435553,4.3877506556135275,4.350023890583545,6.104709444383017,,
VAR(1),0,3,-0.049653388329762224,1.4623629111377212,1.4619036442880713,1.2090920743632683,0.9711419936829925,0.6857335952723134,0.79,0.936,2.978948841382026,4.555909101023923,4.294232550266833,6.04687514450108,,
VAR(1),0,4,-0.006973943329480269,1.5636129283810947,1.5605343384098922,1.2492134879234582,0.995991053098716,0.7094639015465799,0.77,0.914,3.021236552325871,4.620582573919526,4.473006670196467,5.99181767371606,,
VAR(1),0,5,0.08058368534369678,1.6431032102771193,1.6463107342001349,1.2830864094830616,1.0374135317959396,0.7316907511491889,0.746,0.932,3.0389998344338336,4.647749169564108,4.550519346266548,6.218324282269048,,
VAR(1),0,6,0.10575122934114896,1.524287283073856,1.5324220310148728,1.23791034853695,0.982119288676979,0.7052226910680535,0.788,0.916,3.0469625187142304,4.659927044282099,4.509590969524375,6.393345252408245,,
VAR(1),0,avg_all,0.024503706013923172,1.4653430623768422,1.4662846249506998,1.2083256448592377,0.9691340173418462,0.6872744538440633,0.766,0.926,2.915014447052433,4.458129882747879,4.311477742179163,5.955638169476532,,
VAR(1),1,1,0.0032642346378698346,1.0335337262215043,1.031477313996832,1.0156167160877336,0.7995119164950446,0.572531067960532,0.788,0.944,2.5407532177940513,3.8857467263632257,3.6149181014592564,4.900442080563318,,
VAR(1),1,2,-0.037784600735891204,1.5720272623827996,1.5703108839108033,1.2531204586594233,0.992543679812067,0.7087894048138539,0.754,0.922,2.88924642404915,4.4187210923432785,4.517881496213703,6.544724823556809,,
VAR(1),1,3,-0.08015541719679706,1.5757176565082063,1.5789911121011817,1.256579130855348,0.9690269605034849,0.7059253818198626,0.77,0.922,3.004742215369098,4.5953566624124775,4.575671749893975,6.453941032812879,,
VAR(1),1,4,-0.06851094510112807,1.6200393353105667,1.6214930062385964,1.273378579307268,1.021092469361801,0.722515348415166,0.76,0.928,3.0492183746932997,4.663377078281632,4.539910632448337,6.182220217380674,,
VAR(1),1,5,0.046157502410977005,1.5350821537590602,1.534142504480362,1.2386050639652504,0.9989710907082656,0.6991101752586553,0.79,0.932,3.0679109510285745,4.691964906801695,4.344024624643158,5.738431721733369,,
VAR(1),1,6,0.12676787531177605,1.6026217475008901,1.6154865982169506,1.2710179378029842,1.0138521580801438,0.717478073296571,0.754,0.94,3.07629546167869,4.704787909280896,4.471933728273163,5.926337707751827,,
VAR(1),1,avg_all,-0.0017102251121989033,1.4898369802805045,1.4919835698241208,1.2180529811130014,0.9658330458268013,0.6877249085941063,0.7693333333333333,0.9313333333333333,2.938027774102143,4.4933257292472,4.344056722155265,5.957682930633147,,
VAR(1),-1,1,,,,,,,,,,,,,2.110726355586514,0.5810751876522413
VAR(1),-1,2,,,,,,,,,,,,,3.087598844112348,0.7053529407490753
VAR(1),-1,3,,,,,,,,,,,,,3.040894756389253,0.6958294885460863
VAR(1),-1,4,,,,,,,,,,,,,3.1820273446484877,0.7159896249808726
VAR(1),-1,5,,,,,,,,,,,,,3.1804532386804967,0.715400463203921
VAR(1),-1,6,,,,,,,,,,,,,3.1479086292318237,0.711350382182312
VAR(1),-1,avg_all,,,,,,,,,,,,,2.9582681947748206,0.6874996812190847
Chronos-2 (joint),0,1,0.015455999307005513,1.0969361640468267,1.0949811796333133,1.046413484065125,0.8267882931878389,0.5950910386631532,0.784,0.968,2.6940074462890626,5.197427320957184,3.8074385156665196,5.7086647923782285,,
Chronos-2 (joint),0,2,-0.03968661040982935,1.6149060933979533,1.6132513082569766,1.270138302806815,1.0252190786328046,0.7249951218388461,0.774,0.972,3.156783935546875,6.054404753684998,4.519803356752673,7.009912476317289,,
