model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,-0.03802983942581837,1.1581765015039258,1.1573064171876724,1.0757817702432368,0.8589219596770066,0.6086438026231322,0.766,0.916,2.5434025873797976,3.8897985874895364,3.8257568657019916,5.295383927204119,,
VAR(1),0,2,-0.038155683059041975,1.5474543758809005,1.5458153232788396,1.2433082173294117,0.9843135394634478,0.6986670908990322,0.814,0.948,3.2408987220951446,4.956526872290974,4.395613140259509,5.89256724279629,,
VAR(1),0,3,-0.022950093590723836,1.9888778825051547,1.9854268335359677,1.4090517497721535,1.1322980026760683,0.7973198194813467,0.814,0.946,3.6085748542119824,5.518838991677099,4.87879579230741,6.5735687049962666,,
VAR(1),0,4,0.06930994064927772,2.5545395650987466,2.5542343538413563,1.5981972199454473,1.285108636879096,0.9042778697940607,0.764,0.926,3.8149420659886095,5.834450406423605,5.536734346066748,7.5546293531775754,,
VAR(1),0,5,0.03902689642638644,2.4547030304898305,2.4513167230735267,1.565668139508985,1.2438060345572681,0.8865886648117568,0.776,0.928,3.9368958259993994,6.0209625873039885,5.6427376455775144,7.193523858858145,,
VAR(1),0,6,-0.027449042358598755,2.405160893059469,2.4011040211997554,1.5495496188246942,1.253053157839648,0.8835679204771217,0.782,0.956,4.011744317367681,6.135433476594064,5.4227236401412755,6.742755637626363,,
VAR(1),0,7,-0.018091446364519627,2.565207887506034,2.5604047721625807,1.6001264863011864,1.2599860717408469,0.9009380663424358,0.788,0.936,4.057582720164118,6.20553726406958,5.787797428431776,7.8797749473989205,,
VAR(1),0,8,-0.025155943293991272,2.395832392579185,2.3916735492770402,1.5465036531728724,1.2553215070304329,0.8780844835552261,0.794,0.968,4.085889712162585,6.248829072467546,5.381873884662309,7.045192743628419,,
VAR(1),0,9,0.11509154873330599,2.5616829921471913,2.5698056907527254,1.6030613496534452,1.2714838584342407,0.9053112856035606,0.792,0.938,4.1039127669124165,6.276392956083936,5.729161376088025,7.720967478954387,,
VAR(1),0,10,0.05360179788902989,2.5631866380238124,2.5609334174846974,1.6002916663798188,1.2812990157252913,0.905072579251555,0.812,0.942,4.115515375186101,6.294137614164454,5.607962271031029,7.757145020439696,,
VAR(1),0,11,-0.03838902918013939,2.765258346638057,2.76120154750618,1.6616863565384956,1.3280953658014518,0.9414780415195669,0.784,0.932,4.12295442435312,6.30551465808417,5.8625157020290155,7.852470065716188,,
VAR(1),0,12,0.010669788580693564,2.5732788735953416,2.5682461602365083,1.6025748532397819,1.2589929989166466,0.9011234174432314,0.804,0.94,4.127736389048008,6.31282804197703,5.737350550451725,7.73582578197242,,
VAR(1),0,13,0.0577932428677883,2.5332847827025176,2.5315582720582843,1.5910871352814981,1.2795782963364308,0.9026869104024188,0.786,0.956,4.130831975540641,6.317562332972176,5.594306166889103,7.378022555813661,,
VAR(1),0,14,0.06594515439098,2.6224156773670333,2.621519609399953,1.6191107464901693,1.3140659143598685,0.9177513425449539,0.806,0.95,4.132859649946162,6.3206633933696255,5.638408394537887,7.744748247444476,,
VAR(1),0,15,0.04084421154245272,2.1856001354146466,2.182897184760339,1.477463090828444,1.1640243343963053,0.8350600731885761,0.83,0.96,4.134194947582168,6.322705554875706,5.295816985325291,7.106109850600934,,
VAR(1),0,16,-0.027981650463368615,2.511464991254507,2.507225034034657,1.5834219380931467,1.2666880821724449,0.8973943879435802,0.796,0.948,4.135067724346222,6.324040351750115,5.640625849767428,7.491198301362912,,
VAR(1),0,17,-0.1255435664812325,2.422879137828939,2.43379456663811,1.5600623598555636,1.2830635682475964,0.8886540665001844,0.818,0.962,4.135645160211934,6.3249234636986404,5.328923357859714,7.236711930390075,,
VAR(1),0,18,-0.1363304692835616,2.491185163114512,2.5047887896433614,1.582652453839238,1.2513898154362861,0.8922522791487367,0.798,0.95,4.1360365041453555,6.325521972596525,5.574562770919094,7.467521524336469,,
VAR(1),0,19,0.023452350762070303,2.4010365093678234,2.396784449105353,1.5481551760419086,1.267278472527305,0.8793423374443475,0.83,0.97,4.136298036421918,6.325921951697367,5.369125777055652,7.089502233337433,,
VAR(1),0,20,0.10373173009634619,2.7765637651999358,2.781770909498313,1.6678641759742647,1.3151186821833831,0.9381418952757477,0.8,0.934,4.136470179705384,6.326185222130523,5.93948640008113,8.117918519669901,,
VAR(1),0,21,0.1750883274517899,2.525519337134869,2.551124220870466,1.5972239106870603,1.2681848734604289,0.8995263173502913,0.79,0.946,4.136587510402394,6.326364663946673,5.620619950431248,7.53512355674947,,
VAR(1),0,22,0.18575125934983966,2.3931099808138763,2.422827291202299,1.5565433791585441,1.2455913343774485,0.8809534792001523,0.816,0.95,4.136668617031127,6.326488705831128,5.5513940847207905,7.376979739566937,,
VAR(1),0,23,0.06697071567489238,2.5339381829114664,2.5333553833036535,1.5916517782805553,1.2483285938683841,0.8955302079487464,0.81,0.938,4.136722761508608,6.32657151266363,5.749752872246317,8.143897735690254,,
VAR(1),0,24,-0.012802092844038595,2.832222647671383,2.8267220959572263,1.6812858459991942,1.3348541957133084,0.9440365356412777,0.806,0.946,4.13675930492921,6.326627401002556,5.8976908001367265,8.353984909732233,,
VAR(1),0,avg_all,0.020683254502909105,2.4067741537420484,2.4084098590003697,1.5463467946432965,1.2354519296591933,0.87426678643296,0.799,0.94525,3.97475800552667,6.078867793965026,5.458739002196613,7.345230161144313,,
VAR(1),1,1,0.01847630036938627,1.1866278839895292,1.1845960018968902,1.0883914745609184,0.8595973494096709,0.6102137267391881,0.782,0.924,2.5509289833565485,3.9013092168269985,3.837663710789589,5.215345750639273,,
VAR(1),1,2,-0.04386164284471051,1.655378563388127,1.6539916499743859,1.2860760669472027,1.0220382016421388,0.7226442372659498,0.804,0.946,3.2376466039081966,4.951553186727888,4.496802514702312,6.1956982445803765,,
VAR(1),1,3,-0.09818686823830194,2.212488526025474,2.2177042100678666,1.489195826635257,1.1851295400536284,0.841558360158357,0.768,0.934,3.5968969643051816,5.500979200274137,5.278579912018046,7.051029179674071,,
VAR(1),1,4,-0.06020664636104149,2.235043071322688,2.2341978254460892,1.4947233273907548,1.1879262037431748,0.8416444284926616,0.802,0.95,3.802845216432364,5.8159498715297495,5.228384626991102,7.064133173793087,,
VAR(1),1,5,0.007722503494500343,2.449553517949614,2.4447140479739358,1.5635581370623657,1.2538688839776868,0.8829803544660502,0.798,0.936,3.9249988521849555,6.002767735978262,5.547216910398013,7.586736671418199,,
VAR(1),1,6,0.0320481824636782,2.6840813917536757,2.6797403149693966,1.6369912385133272,1.315935671190656,0.9234127276312175,0.794,0.948,3.9988265711881668,6.11567748865415,5.711519319510502,7.8734016830935225,,
VAR(1),1,7,-0.021952677422481262,2.1176402093058195,2.113886848933225,1.4539211976352862,1.1707485652131766,0.8227417146095376,0.85,0.968,4.044179932937911,6.185039469862884,5.09409274451617,6.9366321513521285,,
VAR(1),1,8,-0.05492454183868043,2.2716876041523024,2.27016093424019,1.5067053242887907,1.19393432817254,0.8517834242523786,0.818,0.956,4.072471854298786,6.22830822970961,5.445300905924003,7.188004096570239,,
VAR(1),1,9,0.015217744983689335,2.685780478916439,2.6806404977209906,1.6372661658145233,1.3074393628670877,0.9269932314807011,0.788,0.938,4.090423189629854,6.255762427940291,5.8111655114190475,7.877376662051117,,
VAR(1),1,10,0.08826173314961415,2.6204658736149287,2.6230150754062698,1.6195724977308887,1.2879081821210208,0.9178292910902026,0.766,0.948,4.101915504751965,6.273338407201607,5.728947138957808,7.426062713547548,,
VAR(1),1,11,0.0655247970845416,2.6508326313541306,2.649824465124393,1.6278281436086528,1.3041605611644889,0.9185885793886069,0.806,0.936,4.109265491940355,6.2845792425791185,5.719075333963135,7.899990004755495,,
VAR(1),1,12,-0.04155978400380061,2.7089675826118995,2.705276863093122,1.6447725870445196,1.33462484005339,0.9365967788504397,0.782,0.924,4.1140154663422654,6.2918437015408415,5.773647656099449,7.497696790648475,,
VAR(1),1,13,0.00392074728708458,2.502553971862129,2.4975642361776944,1.580368386224457,1.2766381576300516,0.8978037506967771,0.804,0.956,4.1171246695063,6.296598817437824,5.494527021960888,7.217520446474731,,
VAR(1),1,14,0.005017358144545734,2.6275223032932207,2.622292432569385,1.61934938557724,1.2920152065251975,0.9139868505080803,0.796,0.948,4.1191404263282205,6.299681651464005,5.632590088199534,7.604401890096499,,
VAR(1),1,15,0.04700085482000214,2.6864293455976163,2.683265567260229,1.6380676320775736,1.3373392982316414,0.9354072697249399,0.778,0.944,4.120448242185588,6.301681783216591,5.734292856340672,7.350676691789078,,
VAR(1),1,16,0.08866329343779779,2.274281477173298,2.2775940938221906,1.5091700016307608,1.2122777464169572,0.8530720540643938,0.836,0.956,4.12132262419246,6.303019035098057,5.261855085750645,7.1050464617717335,,
VAR(1),1,17,0.10237567033839336,2.331562050158749,2.3373797039356674,1.5288491436160951,1.212447745582239,0.8589500045908084,0.82,0.964,4.121908191302633,6.303914582711838,5.370504024303908,7.234590343331926,,
VAR(1),1,18,-0.06293774552390356,2.7002582798457424,2.698818923097684,1.6428082429479358,1.334032462990435,0.9345893787410828,0.778,0.954,4.122291267585119,6.304500447328761,5.720351117774588,7.414012603878723,,
VAR(1),1,19,-0.11896042581251429,2.8574271395624513,2.865863868192824,1.692886253766869,1.3582486878382294,0.9572439236928512,0.782,0.926,4.12254729529726,6.3048920079247806,5.9952772309877425,7.967266760904663,,
