model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,-0.02043303988313749,1.047120585286094,1.0454438532343873,1.022469487678917,0.8142534227264315,0.5772815922333678,0.798,0.924,2.51344848286311,3.843987737875463,3.644431945653306,5.065071256427329,,
VAR(1),0,2,-0.016429437491386634,1.4417276126775125,1.4391140838684422,1.1996308114867849,0.9739395176020323,0.6866010125217851,0.728,0.932,2.8014955457462185,4.28451770505124,4.227550704638217,5.614658572494765,,
VAR(1),0,3,-0.035874521387631246,1.3005909982916828,1.2992767975798902,1.1398582357380633,0.8998775039820428,0.6413363815216414,0.78,0.944,2.8874794017864978,4.41601866499834,4.0261313125690394,5.533598549596338,,
VAR(1),0,4,0.020008617015830506,1.3716886551654628,1.3693456226100145,1.170190421516949,0.9584519995287638,0.6665206219130239,0.792,0.946,2.9181057472627616,4.462857618439941,4.046396155667025,5.265022441605149,,
VAR(1),0,5,-0.0018818475779810058,1.3689188389649642,1.3661845426373407,1.1688389720732881,0.9415073781838398,0.6663802598833828,0.776,0.942,2.930470485901671,4.4817678543306165,4.130550968601668,5.57654074996914,,
VAR(1),0,6,0.028763854492150614,1.4185784517570084,1.416568654178741,1.1901968972311854,0.9696071541748509,0.6839918424408363,0.748,0.936,2.935958563844468,4.490161145245653,4.2327193632011895,5.596412632167545,,
VAR(1),0,avg_all,-0.004307729138692541,1.3247708570237873,1.3226555923514693,1.1485308042875315,0.9262728293663268,0.6536852850856734,0.7703333333333333,0.9373333333333334,2.831159704567456,4.329885120990208,4.051296741721741,5.4418840337100445,,
VAR(1),1,1,-0.03712085634076434,1.1230617093943813,1.1221935439510649,1.0593363695970535,0.8423209796889761,0.5990973039475578,0.776,0.922,2.526189309709426,3.8634731510444764,3.8438717260992976,5.368952935825272,,
VAR(1),1,2,0.03341461342907543,1.198309396114777,1.1970293137131622,1.0940883482210941,0.8680004151646294,0.619687155539471,0.794,0.934,2.8499507567961513,4.358623555392735,3.9298219646185446,5.44311254872972,,
VAR(1),1,3,-0.0625599581765458,1.4257321704074013,1.426794454433639,1.1944850164123613,0.9378880255513368,0.6729874369920561,0.784,0.932,2.967251763857127,4.538019964691397,4.292600782318011,6.0807430197058725,,
VAR(1),1,4,0.013938313994151286,1.48579915789238,1.4830218361735945,1.2177938397666472,0.9876367685380036,0.6940894251180274,0.778,0.93,3.01194673219325,4.606375020066597,4.356250724377363,5.91073273536725,,
VAR(1),1,5,0.02515244516209833,1.5210877537303846,1.5186782237205565,1.232346632940812,0.9840954635725571,0.696682277406627,0.766,0.93,3.02939393998211,4.633058221754553,4.39354102197596,5.820326993407918,,
VAR(1),1,6,-0.026794273027393414,1.4564187263239359,1.4542238219383532,1.2059120291042598,0.9690153676091007,0.6817202786251109,0.802,0.94,3.0366273333276075,4.644120742237028,4.206759898688916,5.809410403590044,,
VAR(1),1,avg_all,-0.008994952493229754,1.3684014856438766,1.366990198988395,1.1673270393403714,0.9314928366874339,0.6607106462714752,0.7833333333333333,0.9313333333333333,2.903559972644279,4.440611775864464,4.170474353013015,5.7388797727710115,,
VAR(1),2,1,-0.013699536088879404,1.1786900160013236,1.1765203132583721,1.0846752109541233,0.8783419952354968,0.61774520628301,0.766,0.922,2.5329832454890955,3.873863579178181,3.866780865273323,5.185600780606805,,
VAR(1),2,2,-0.02252003586009427,1.2482234499749991,1.2462341550901883,1.116348581353597,0.8956363585236949,0.6322002087287408,0.786,0.944,2.8440867118631785,4.349655272585114,3.9316017252936355,5.202081652317409,,
VAR(1),2,3,0.04406038397103185,1.570301130613317,1.5691018457877663,1.2526379547929107,0.9812051246265402,0.7011522970588888,0.78,0.924,2.956490557630735,4.521562119996741,4.468614987752255,6.3192293593904285,,
VAR(1),2,4,-0.05514274732422012,1.491673018748637,1.4917303952935974,1.2213641534340187,0.976711343219225,0.6918055050496434,0.764,0.934,3.005614338929723,4.596690460298454,4.33696341671725,5.796511819154701,,
VAR(1),2,5,0.05204606011887667,1.3656893901146459,1.3656668037083144,1.1686174753563778,0.9309547191966597,0.6623018634606418,0.802,0.95,3.0279614508108232,4.630867418622274,4.149289894077262,5.562641748280525,,
VAR(1),2,6,0.07830260923724185,1.4189923284114179,1.4222856423679535,1.1925961774079077,0.9566737023111551,0.6748838432564821,0.806,0.948,3.0382214312190237,4.646558704578152,4.157502308740588,5.778155998916046,,
VAR(1),2,avg_all,0.013841122342326095,1.3789282223107235,1.378589859251032,1.1727065922164892,0.936587207185462,0.6633481539729011,0.784,0.937,2.900892955990429,4.436532925876485,4.151792199642384,5.640703559777653,,
VAR(1),-1,1,,,,,,,,,,,,,3.344157710443822,0.5980413674879784
VAR(1),-1,2,,,,,,,,,,,,,3.882377552671791,0.6461627922633328
VAR(1),-1,3,,,,,,,,,,,,,4.295173097801294,0.6718253718575293
VAR(1),-1,4,,,,,,,,,,,,,4.344097854077213,0.6841385173602329
VAR(1),-1,5,,,,,,,,,,,,,4.250529570066205,0.6751214669168839
VAR(1),-1,6,,,,,,,,,,,,,4.293078118485051,0.6801986547741424
VAR(1),-1,avg_all,,,,,,,,,,,,,4.068235650590896,0.6592480284433498
Chronos-2 (joint),0,1,-0.02193261205053501,1.0955955643590674,1.093885412701707,1.0458897708179897,0.8382885281996922,0.5885169051470099,0.8,0.96,2.5825062255859375,4.494810941696167,3.6835738615243185,5.257077365314972,,
Chronos-2 (joint),0,2,-0.0010878259633467682,1.4488111399870098,1.4459147010723612,1.2024619333152968,0.9607333378844051,0.6815973650750625,0.75,0.956,2.9052596435546874,5.013686315059662,4.243704132760256,5.649224187796569,,
Chronos-2 (joint),0,3,-0.002110993728477155,1.2884792244787973,1.2859067223243608,1.1339782724216372,0.9000820431171934,0.6407010015027861,0.826,0.97,3.0633453369140624,5.301041374206543,4.057161962522583,5.843886424030181,,
Chronos-2 (joint),0,4,0.0534552869844894,1.3871836546353642,1.3872667550326865,1.1778228878030375,0.9621936260968226,0.6699474438563675,0.808,0.976,3.15671484375,5.430255006313324,4.077946822826277,5.798408835480925,,
Chronos-2 (joint),0,5,0.025918456132244784,1.3913572520665902,1.389246303930737,1.178662930583098,0.9506318995674685,0.6719002132327992,0.824,0.972,3.2010479736328126,5.512134893417358,4.163457796528771,5.919649933650432,,
Chronos-2 (joint),0,6,0.04553330498085188,1.4601598246316017,1.4593127868448172,1.208020193061696,0.9837077003491888,0.6942513551790801,0.804,0.976,3.2484268798828126,5.598350727558136,4.285168688719849,5.940953687897262,,
Chronos-2 (joint),0,avg_all,0.016629269392537855,1.3452644433597383,1.3435887803177782,1.1578059980004591,0.9326061892024619,0.657819047332184,0.802,0.9683333333333334,3.026216817220052,5.225046543041865,4.085168877480342,5.734866739028389,,
Chronos-2 (joint),1,1,-0.04972219716338976,1.1948082251213121,1.1948909055618246,1.0931106556803043,0.8763710328883019,0.6198318501065989,0.788,0.962,2.7155260009765625,4.733575657367706,3.932993393930825,5.486367559646206,,
Chronos-2 (joint),1,2,0.046921735959022715,1.3638318876208204,1.3633058731509875,1.1676069000956562,0.9322405515034581,0.6618072777149476,0.808,0.952,3.0225047607421875,5.2281534318923955,4.16903779750759,5.914443335858812,,
Chronos-2 (joint),1,3,-0.037249270613830404,1.4919688862697025,1.490372456658426,1.2208081162322055,0.9724256478368045,0.6907388753058441,0.802,0.96,3.175337890625,5.504254551887512,4.3847931127172775,6.411751697519662,,
Chronos-2 (joint),1,4,0.03636839976896506,1.536896165872728,1.535145034042739,1.2390096989300523,0.9879287728206229,0.7066122821286235,0.808,0.958,3.2672568359375,5.63556999206543,4.539318439526091,6.340970159755875,,
Chronos-2 (joint),1,5,0.051102258478909604,1.5372767843155324,1.5368136715685439,1.2396828915365994,0.978963885680529,0.7012285201483545,0.81,0.966,3.3130009765625,5.715971364498138,4.527621703374529,6.2777637324121685,,
Chronos-2 (joint),1,6,-0.00046355667457938845,1.490862763511232,1.4878812528690009,1.2197873801892691,0.9636772113166497,0.6883257576953532,0.828,0.972,3.362341796875,5.807995795249939,4.347435815334786,6.47093500636244,,
Chronos-2 (joint),1,avg_all,0.007826228292516304,1.4359407854518877,1.4347348656419203,1.1966676071106812,0.9519345170077277,0.6780907605166202,0.8073333333333333,0.9616666666666667,3.142661376953125,5.437586798826853,4.316866710398516,6.1503719152591945,,
Chronos-2 (joint),2,1,-0.049432963707169666,1.2547899663721866,1.2547240043403174,1.12014463545576,0.8929338569763859,0.6340879209726821,0.778,0.964,2.7499778442382814,4.764114303588867,4.023268718848022,5.592873867236981,,
Chronos-2 (joint),2,2,-0.028535662654888338,1.2986928932774024,1.2969097915340007,1.1388194727585232,0.9108992412292068,0.6459739736936775,0.812,0.97,3.0538134765625,5.25308908367157,4.020905417953914,5.634716277548359,,
Chronos-2 (joint),2,3,0.04825903403110764,1.5612103680456482,1.5604168816751747,1.2491664747643425,0.9821968076399463,0.6988662178351708,0.802,0.958,3.20202587890625,5.5152340207099915,4.478373030714464,6.520238544175168,,
Chronos-2 (joint),2,4,-0.053495869805144196,1.4660312833670894,1.4659610288865634,1.2107687759793624,0.9681091158407471,0.6887326680352062,0.814,0.968,3.28946533203125,5.632736957073211,4.38675103129811,6.134776968926099,,
Chronos-2 (joint),2,5,0.04954872049188794,1.428277330788276,1.4278758518290835,1.194937593278027,0.9479549527710418,0.6785559256944402,0.818,0.972,3.332012939453125,5.7098355970382695,4.313054222537494,6.191907336881688,,
Chronos-2 (joint),2,6,0.08059244346906524,1.4963284883467138,1.4998309733143356,1.2246758645920706,0.9849144868530058,0.6932545537140563,0.82,0.974,3.37552734375,5.795402990341186,4.258312734652563,6.32025116572285,,
Chronos-2 (joint),2,avg_all,0.00782261697080977,1.4175550550328861,1.417619755263246,1.1897521361380143,0.9478347435517223,0.6732452099908726,0.8073333333333333,0.9676666666666667,3.167137135823568,5.445068825403849,4.246777526000762,6.065794026748525,,
Chronos-2 (joint),-1,1,,,,,,,,,,,,,3.54350032260385,0.6141455587420976
Chronos-2 (joint),-1,2,,,,,,,,,,,,,4.1061303657573465,0.6631262054945629
Chronos-2 (joint),-1,3,,,,,,,,,,,,,4.336696060657962,0.6767686982145997
Chronos-2 (joint),-1,4,,,,,,,,,,,,,4.388372817961993,0.6884307980067321
Chronos-2 (joint),-1,5,,,,,,,,,,,,,4.353935827328364,0.6838948863585318
Chronos-2 (joint),-1,6,,,,,,,,,,,,,4.44702501302815,0.6919438888628305
Chronos-2 (joint),-1,avg_all,,,,,,,,,,,,,4.195943401222944,0.6697183392798925
