model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,0.07669095787427023,1.0488785587585083,1.0526623046606647,1.0259933258363159,0.8225078675148892,0.5822635195031616,0.766,0.934,2.5564297123055826,3.909721855786422,3.597799716856739,4.720560591881282,,
VAR(1),0,2,0.07384813237327248,1.488862416498394,1.4913382383204197,1.2212036023204402,0.9789921129776721,0.6897187145634487,0.8,0.952,3.1038448047283023,4.746920993603611,4.250618020302831,5.795334083286007,,
VAR(1),0,3,0.02925829317273186,1.7679271453803393,1.7652473388089611,1.3286261094863976,1.057682383933978,0.7508616366245084,0.782,0.94,3.335590007185708,5.101344695792622,4.721471854397105,6.221975859020603,,
VAR(1),0,4,0.09927577031542902,1.7971843228502413,1.8034456327762625,1.3429242840816686,1.0828063934071035,0.7625400631553343,0.8,0.952,3.442863235627713,5.26540494112682,4.66714727081972,6.3991553246450215,,
VAR(1),0,5,0.06976248188439778,1.6974136780141182,1.6988856545367637,1.3034130790109342,1.0447508957149236,0.7364834236244845,0.826,0.954,3.4946685301345446,5.344634301982654,4.545584929078504,6.27432427280448,,
VAR(1),0,6,-0.04662232757543541,1.915046618277908,1.913390166469902,1.3832534715191942,1.0927721717583774,0.7753332598521778,0.8,0.946,3.5203843905688146,5.383963316622186,4.964998793874627,7.023996487063629,,
VAR(1),0,7,-0.01587071913978212,2.1650039176837694,2.1609257895744145,1.4700087719379142,1.1710820381768965,0.831334124584181,0.76,0.938,3.533420242992573,5.403899932475399,5.242556648755339,7.215464667836285,,
VAR(1),0,8,-0.057295261586517265,1.8733824728558954,1.872918454910451,1.368546109895626,1.0772431125414252,0.7673324357362672,0.826,0.95,3.5401449701755996,5.414184515194462,4.841097283879187,6.7662479761427194,,
VAR(1),0,9,-0.04353345236859232,1.98484221338425,1.9827676904326095,1.408107840484034,1.0952654863240079,0.7871422942069023,0.798,0.936,3.5436676902611444,5.419572050648291,5.07007249216189,7.0110924943314075,,
VAR(1),0,10,0.04695340020514928,2.169689458107393,2.1675547009820044,1.4722617637437998,1.1574795975382837,0.8301158993866325,0.774,0.926,3.5455388920867934,5.422433806885566,5.31521688629497,7.384251077246583,,
VAR(1),0,11,0.04358922462183174,2.0314329736913317,2.0292701282470818,1.424524527078099,1.1363979768593706,0.8080919490434058,0.77,0.938,3.5465456888270053,5.4239735696260025,5.073470672059829,6.548996272856155,,
VAR(1),0,12,0.08203295460686007,2.178267245812601,2.1806401169625054,1.4766990610691486,1.1831234125139414,0.8324880410656336,0.768,0.944,3.5470939445443666,5.4248120543887195,5.127426539569769,7.090271991992698,,
VAR(1),0,13,0.02294148762776095,1.9958917438274482,1.9924262721943669,1.4115333053790715,1.1076903550469914,0.7918877801469533,0.794,0.94,3.5473959053076225,5.425273863524317,5.010218201142802,6.985155281269291,,
VAR(1),0,14,-0.007750616856492541,2.0643615559694544,2.0602929049191716,1.4353720440774829,1.1561654548301539,0.8129590485220693,0.794,0.938,3.54756401437433,5.4255309641553655,5.023546403146878,6.756801341292953,,
VAR(1),0,15,-0.06266867535042196,1.8446611062475409,1.8448991469052243,1.3582706456760465,1.090741310384506,0.770464342226128,0.81,0.952,3.5476585682683153,5.425675571857303,4.752281555151786,6.326911051305071,,
VAR(1),0,16,-0.0024816555657828465,1.8372474628642315,1.8335791265528525,1.3540971628922545,1.0517937120478658,0.7604502642262887,0.798,0.946,3.5477122723550347,5.425757705170261,4.876460351100714,6.757708025850873,,
VAR(1),0,17,0.00727076084940319,1.7707933498001736,1.7673046270639017,1.329400100445273,1.0477666060743935,0.7498253077755548,0.808,0.964,3.5477430601187683,5.425804790991621,4.764153589527811,6.4372488381795145,,
VAR(1),0,18,-0.01628778682206628,1.9979074007936923,1.9941768779916655,1.412153277088456,1.1092686952928381,0.7952402579614101,0.8,0.926,3.5477608675893415,5.425832025167688,5.102103896344753,6.825792861166935,,
VAR(1),0,19,0.04796426880113896,1.9095216700613111,1.9080031978028158,1.3813048895167264,1.113516717188143,0.7854840287642065,0.784,0.952,3.5477712546938003,5.425847910873103,4.7969316122985415,6.266646143215423,,
VAR(1),0,20,0.1655576425038132,1.919240718725009,1.9428115702789812,1.3938477572098686,1.1116161077394804,0.7880041653018417,0.796,0.94,3.5477773623253235,5.425857251689463,4.9473100601405715,6.70044106169072,,
VAR(1),0,21,0.15976133102715676,1.8501836239887146,1.8720069396323074,1.3682130461416846,1.0956752867659443,0.7736534439713881,0.804,0.948,3.5477809810657,5.425862786075272,4.827926012533332,6.571168392965529,,
VAR(1),0,22,0.17316073726801007,2.015447037604359,2.0414007844603503,1.4287759742032164,1.120665676632183,0.8032029426968452,0.788,0.936,3.5477831406527622,5.425866088878672,5.105596291531916,7.091163149925569,,
VAR(1),0,23,0.15947025203156934,1.8739039589602569,1.8955869123253501,1.3768031494463362,1.099159671860515,0.7772711145478783,0.794,0.948,3.5477844382432893,5.425868073372126,4.8819855130449525,6.540075267657614,,
VAR(1),0,24,0.16541449405747222,1.827851395384492,1.8515576474380142,1.3607195329817288,1.0654626476289264,0.7625122153591065,0.824,0.946,3.547785222912061,5.42586927341946,4.958356454693602,7.019245287423614,,
VAR(1),0,avg_all,0.04876840391479901,1.87603925189756,1.8801288426769602,1.3681688679800714,1.086234403781367,0.7718608447019087,0.7943333333333333,0.9435833333333333,3.4701128832226873,5.307079680804475,4.852680460362841,6.613751158377083,,
VAR(1),1,1,0.11522724496213678,0.9762868599191398,0.9876116041808646,0.9937864982886739,0.8007152063945397,0.5620790225717182,0.808,0.946,2.5458223849405264,3.893499348501746,3.471394262713507,4.602983253157528,,
VAR(1),1,2,0.0595326966988928,1.0346772105195419,1.036151998074745,1.0179155161774207,0.7980305413021991,0.5697440627891851,0.83,0.942,2.652801697200169,4.05711008782511,3.636033066363217,5.007360721059292,,
VAR(1),1,3,-0.041558762807868424,0.9824663594390242,0.9822285574862656,0.9910744459859036,0.7765940961268946,0.5553510640180254,0.822,0.952,2.666637707532642,4.078270439597496,3.561965420628321,4.782869470099547,,
VAR(1),1,4,-0.03882822099832865,1.164995528764499,1.1641731684528642,1.0789685669438496,0.8617086526342025,0.610758621387842,0.756,0.942,2.6700337731105104,4.083464273697276,3.78942198224062,4.962331176488634,,
VAR(1),1,5,0.0459114905518466,1.0309591490672678,1.031005095733826,1.01538421089449,0.7921139646847051,0.5690308684665175,0.838,0.946,2.6713571125893374,4.085488146780156,3.6324881184432942,5.120806155303024,,
VAR(1),1,6,-0.016909194855843707,1.1685550693941675,1.1665038801260523,1.0800480915802093,0.8509515053470229,0.6077525350179741,0.784,0.946,2.671969845543173,4.086425240966562,3.811862151554274,5.355274798354934,,
VAR(1),1,7,0.034799080575290076,1.048367842130394,1.047482082455018,1.023465721191979,0.8042706257500836,0.5734399791527772,0.816,0.936,2.672268265136083,4.086881634349484,3.715200462040598,5.191504368018721,,
VAR(1),1,8,0.011372809267034146,1.1545361912408507,1.1523564596489941,1.0734786721910194,0.854844844977986,0.6077844299922043,0.786,0.938,2.6724165045253154,4.087108346931166,3.7805779266683386,5.034632134340913,,
VAR(1),1,9,0.01804870771724204,1.1537328771917856,1.1517511672876652,1.073196704843835,0.864391667759028,0.6083108844334252,0.788,0.942,2.67249114309997,4.087222496780548,3.7764859134734303,5.091223794733142,,
VAR(1),1,10,-0.04199517390387172,1.174964734542224,1.1743783997043555,1.083687408667442,0.8535102543506625,0.6109118539153372,0.78,0.932,2.6725291956943655,4.087280693201613,3.879642318231777,5.318274155226225,,
VAR(1),1,11,0.03613658454106049,1.1586311154659443,1.157619705977306,1.0759273702147862,0.8518846984072957,0.6090672459525096,0.784,0.928,2.6725488356215448,4.087310729878226,3.8716982586557807,5.1794554229547325,,
VAR(1),1,12,0.06007844763774408,1.0159069197544288,1.0174845257854803,1.008704379779071,0.8218301917665061,0.5733385144987658,0.822,0.958,2.6725590952210423,4.087326420581631,3.4930364927459374,4.709169752411058,,
VAR(1),1,13,0.008237171459121182,1.0154191158860215,1.0134561286478978,1.0067055819095758,0.7963414365645289,0.5671247217679957,0.83,0.948,2.6725645178451147,4.08733471376949,3.547246569752603,4.795747914130859,,
VAR(1),1,14,-0.0014435111786426224,1.2716768285960247,1.2691355586633581,1.126559167848435,0.8832033663931385,0.6311569168373199,0.772,0.934,2.672567416566122,4.087339146980707,4.014039215296163,5.552643608679494,,
VAR(1),1,15,0.007298234705617731,1.0388742732181306,1.0368497889015122,1.0182582132747628,0.815168165201719,0.5743422140338448,0.802,0.946,2.6725689831228303,4.087341542822437,3.6079294421860277,4.8572491751438935,,
VAR(1),1,16,-0.01430682199707269,1.2365871023089177,1.2343186132599586,1.110998925859048,0.8922354463729274,0.6280521315387536,0.752,0.944,2.6725698387008157,4.087342851316053,3.868564325680975,5.299832230992334,,
VAR(1),1,17,-0.017300801126409093,1.122708789763263,1.1207626899033536,1.0586608002109805,0.8351889019367145,0.5975933569521189,0.794,0.936,2.672570310749808,4.087343573252689,3.7796841369533007,5.048514293628,,
VAR(1),1,18,0.012236281264587616,1.1289711713640709,1.1268629556005285,1.0615380142041682,0.8404790096272234,0.5988652372129556,0.8,0.932,2.6725705737626946,4.08734397549619,3.7937498013599087,5.0593747353708824,,
VAR(1),1,19,0.022057286734259423,1.042361376041629,1.0407631771876233,1.0201780124995947,0.8062067027146138,0.5731268452107376,0.81,0.948,2.672570721701965,4.087344201749784,3.6438228885248556,4.958238423952108,,
VAR(1),1,20,-0.00974002223179091,1.1959193190860147,1.1936223484809185,1.0925302506022057,0.8675381234774301,0.6174345711912408,0.788,0.93,2.6725708056793853,4.087344330182162,3.916944983501403,5.1087135741910865,,
VAR(1),1,21,0.07914949445669467,1.1242065451732357,1.1282227745556388,1.0621783157999596,0.8338247303779959,0.5989009388983614,0.798,0.94,2.672570853770984,4.087344403731906,3.795305192000701,5.154558124864485,,
VAR(1),1,22,0.06914241401883867,1.0160105129252828,1.0187591653157875,1.009336002189453,0.8053291820545404,0.5722037122946165,0.796,0.962,2.6725708815460516,4.087344446210213,3.575645768638693,4.628301927693728,,
VAR(1),1,23,0.052847344649270406,1.122668185481436,1.1232156909469517,1.0598187066413538,0.842267936075688,0.5973727648890677,0.798,0.934,2.6725708977181557,4.087344470943309,3.7517213091033415,5.213209085302966,,
VAR(1),1,24,0.03658309731595205,1.0235165476240224,1.0228078375380019,1.011339625218948,0.7967427229240285,0.5722737156455887,0.802,0.95,2.67257090720766,4.087344485456259,3.5839936150420315,4.771495336611767,,
VAR(1),1,avg_all,0.020273994893990042,1.1001249843707217,1.0998968072464568,1.0480724667923818,0.831057165550903,0.5910840086945368,0.7981666666666667,0.9421666666666667,2.666011344524428,4.077312500041759,3.720768900908295,5.03349015136289,,
VAR(1),-1,1,,,,,,,,,,,,,2.040273908841531,0.5721712710374394
VAR(1),-1,2,,,,,,,,,,,,,2.527490236395162,0.6297313886763183
VAR(1),-1,3,,,,,,,,,,,,,2.7474758962952293,0.6531063503212664
VAR(1),-1,4,,,,,,,,,,,,,2.9676188012291282,0.6866493422715881
VAR(1),-1,5,,,,,,,,,,,,,2.7298907502705885,0.6527571460455007
VAR(1),-1,6,,,,,,,,,,,,,3.079894046595952,0.6915428974350758
VAR(1),-1,7,,,,,,,,,,,,,3.208407872029433,0.7023870518684786
VAR(1),-1,8,,,,,,,,,,,,,3.0252749145594477,0.6875584328642367
VAR(1),-1,9,,,,,,,,,,,,,3.1345188577202756,0.697726589320163
VAR(1),-1,10,,,,,,,,,,,,,3.341933100686362,0.7205138766509858
VAR(1),-1,11,,,,,,,,,,,,,3.1868898342243894,0.7085795974979578
VAR(1),-1,12,,,,,,,,,,,,,3.1981246427479864,0.7029132777821995
VAR(1),-1,13,,,,,,,,,,,,,3.0058824008422653,0.6795062509574736
VAR(1),-1,14,,,,,,,,,,,,,3.3294284635825275,0.7220579826796949
VAR(1),-1,15,,,,,,,,,,,,,2.881748935806738,0.6724032781299859
VAR(1),-1,16,,,,,,,,,,,,,3.0678977398128073,0.6942511978825211
VAR(1),-1,17,,,,,,,,,,,,,2.888067316967256,0.6737093323638369
VAR(1),-1,18,,,,,,,,,,,,,3.121039833592196,0.6970527475871829
VAR(1),-1,19,,,,,,,,,,,,,2.948766374990441,0.6793054369874729
VAR(1),-1,20,,,,,,,,,,,,,3.1364339187598955,0.7027193682465417
VAR(1),-1,21,,,,,,,,,,,,,3.0002297141879466,0.6862771914348746
VAR(1),-1,22,,,,,,,,,,,,,3.0601599497761365,0.6877033274957309
VAR(1),-1,23,,,,,,,,,,,,,3.0188026032723037,0.6873219397184726
VAR(1),-1,24,,,,,,,,,,,,,2.874365484976014,0.6673929655023476
VAR(1),-1,avg_all,,,,,,,,,,,,,2.9800256499234172,0.6814724266982227
Chronos-2 (joint),0,1,0.08608930846011285,1.056211344374416,1.0615102907168077,1.0302962150356603,0.8312594402723223,0.5845528490875719,0.754,0.94,2.459443283081055,4.104965701580047,3.642284369484127,4.685892080269614,,
Chronos-2 (joint),0,2,0.09866557570524943,1.5069264698921496,1.5136475127816134,1.230303829459054,0.9870355756461979,0.6953731079460169,0.774,0.964,3.0581393127441405,5.046527575492859,4.2910164380990565,6.004955932036754,,
Chronos-2 (joint),0,3,0.052429262284114514,1.839992895903162,1.8390617376550142,1.3561201044358182,1.0832636090559447,0.7675092651822393,0.77,0.954,3.3728681640625,5.555913626194,4.836993178562242,6.36557947783531,,
Chronos-2 (joint),0,4,0.09402657342884219,1.8745532309158788,1.8796451209648155,1.3710015029039229,1.1012028145690675,0.7767768963497476,0.798,0.964,3.53286962890625,5.778166501998902,4.756722141086905,6.645657462402389,,
Chronos-2 (joint),0,5,0.06746308154616386,1.757235040814293,1.7582718381043672,1.3259984306568267,1.0593981038640035,0.7494736384034203,0.834,0.962,3.6192578125,5.894189938545227,4.652357725763438,6.453123219537991,,
Chronos-2 (joint),0,6,-0.053199148006998896,1.9942406837225528,1.9930823517037752,1.4117656858359233,1.1208715664623083,0.793093389045725,0.81,0.956,3.68515234375,5.991316893577576,5.058915802532005,7.099855497628591,,
Chronos-2 (joint),0,7,-0.019217598546976248,2.19824890367727,2.1942217219638276,1.4812905596012647,1.1777455676820936,0.8370700303642251,0.79,0.96,3.7166796875,6.030445801734924,5.259124773961699,7.200350477524667,,
Chronos-2 (joint),0,8,-0.06346349047758072,1.9183205444334308,1.9185115179681607,1.3851034322274134,1.0895711993400399,0.7776252815554681,0.832,0.968,3.742265625,6.078135254859924,4.944657409057706,6.9656574845783705,,
Chronos-2 (joint),0,9,-0.045311701056096894,2.0152414225102295,2.0132640899178043,1.4188953766637638,1.1000480899899867,0.7925963737027557,0.818,0.95,3.760734375,6.134824717521668,5.1425911717564885,7.169963723301037,,
Chronos-2 (joint),0,10,0.04614019505471694,2.196505224378759,2.1942411315296853,1.4812971111595692,1.1582050137726514,0.8327937143945209,0.796,0.948,3.755921875,6.13807569694519,5.3528864042588085,7.333522979267201,,
