model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,-0.057476375128974876,1.023519317931467,1.0247758129935711,1.0123121124404129,0.8053811621066838,0.5712221648302712,0.796,0.942,2.556714803103227,3.9101578645360764,3.577577082992126,4.82318792328838,,
VAR(1),0,2,0.03474205282076177,1.192131939715602,1.19095468607037,1.091308703378824,0.8603558844027333,0.6126895874381214,0.774,0.938,2.7059875331885097,4.138450804677584,3.8718752204972224,5.327508489020715,,
VAR(1),0,3,0.05028862640040473,1.0509098735915257,1.051336999789583,1.025347258147006,0.834403809969326,0.5834649924362822,0.814,0.958,2.735171716956723,4.183084162118482,3.5542291952243104,4.612775873848715,,
VAR(1),0,4,0.009690065994534971,1.1817005946672232,1.1794310908568657,1.0860161558912766,0.8645867579888729,0.6121343977564573,0.8,0.946,2.742249678985997,4.193908970916108,3.7677440923266694,5.2083849524311,,
VAR(1),0,5,0.0011177219836381897,1.1038042306023916,1.1015978714436203,1.0495703270594212,0.8211018657471243,0.5895676311964791,0.798,0.958,2.7441439708870994,4.196806040376424,3.7503213561044126,5.103784380572326,,
VAR(1),0,6,-0.026497670462730227,1.1314304055907989,1.1298696713195673,1.0629532780510944,0.8487884763786171,0.6004985515207479,0.8,0.94,2.7446832837312893,4.197630848194879,3.7641213167594567,4.986785431196144,,
VAR(1),0,7,0.05730287143025291,1.0829108683804691,1.0840286657178617,1.0411669730249138,0.8268976865688339,0.5829733973129727,0.834,0.958,2.7448444343661693,4.197877306822801,3.61951648487311,5.123521793354304,,
VAR(1),0,8,0.0072606833201068624,1.1084061159587777,1.1062420212491353,1.0517804054312552,0.8350466700614614,0.5930136456734517,0.81,0.954,2.7448946884792624,4.1979541638564,3.7337551523045738,5.005401785171748,,
VAR(1),0,9,0.013009672413016798,1.0943606908580779,1.0923412210526557,1.0451512909874128,0.8329904490155784,0.5900754642802036,0.798,0.958,2.7449109879032667,4.197979091674273,3.705728642168218,4.918699068404359,,
VAR(1),0,10,0.03604460166882183,1.2799106858574736,1.2786500777952223,1.1307741055556686,0.9178698178804847,0.6453344349748281,0.748,0.944,2.7449164681689164,4.197987473017316,3.927897605536034,4.917248977754352,,
VAR(1),0,11,0.0006697667134759723,1.121564879277737,1.1193221981066321,1.0579802446674664,0.8548330192107118,0.5998606706581209,0.81,0.952,2.7449183713930276,4.19799038374741,3.702523040824408,4.924762876292611,,
VAR(1),0,12,0.03465951603876149,1.0146027758782292,1.0137748523785137,1.006863869834703,0.8190233254103816,0.5713465234192749,0.838,0.968,2.7449190515487807,4.19799142395587,3.50198146965183,4.817454368341958,,
VAR(1),0,13,-0.06080047334981275,1.187266525315965,1.1885886898248947,1.090224146597797,0.8802268754697202,0.6185314172103381,0.804,0.95,2.7449193007739603,4.197991805112895,3.781086397773433,5.110378805183164,,
VAR(1),0,14,0.0255563466054784,1.1653350090659491,1.1636574658996357,1.0787295610576526,0.8523434832209563,0.6069370163152658,0.812,0.934,2.744919394104071,4.197991947848973,3.831334704916528,5.341559975174802,,
VAR(1),0,15,-0.04747302716953063,1.0874758166405196,1.087554553315878,1.0428588367156304,0.8349922986195714,0.5896930616922659,0.822,0.95,2.7449194297209925,4.197992002320359,3.6775831367421494,5.0187889687562475,,
VAR(1),0,16,-0.05527227989957466,1.1309768967240925,1.1317699678559405,1.063846778373625,0.8488689785274035,0.599446045023469,0.81,0.946,2.744919443538438,4.197992023452316,3.775696142528561,5.267516900841379,,
VAR(1),0,17,-0.010725797320014573,1.0446830452341296,1.0427087218718112,1.0211310992579803,0.8136501966583973,0.5770233911930774,0.82,0.952,2.7449194489762316,4.197992031768704,3.6416548510274467,4.757380021676041,,
VAR(1),0,18,-0.030399716771819688,1.1213326751669683,1.120014152596442,1.0583072108780334,0.85538361243215,0.6000782900439817,0.808,0.954,2.7449194511432355,4.197992035082851,3.6939354250410883,5.013580458674476,,
VAR(1),0,19,-0.026441186430230797,1.1630322552330634,1.1614053270624343,1.0776851706609099,0.851368517810367,0.6053000511132623,0.794,0.946,2.744919452016357,4.197992036418173,3.826587967790755,5.276796455948516,,
VAR(1),0,20,0.014039505873976817,1.272787228745732,1.2704387620134268,1.1271374193120494,0.9232312582293051,0.6438302474638324,0.758,0.938,2.7449194523715614,4.197992036961416,3.9473831769630534,4.962885846718154,,
VAR(1),0,21,0.09546335705039778,1.1962864817119339,1.203007161287842,1.0968168312383986,0.8782444302300576,0.6216497121592828,0.782,0.942,2.74491945251731,4.197992037184322,3.896081306609437,5.068064476271178,,
VAR(1),0,22,-0.0027787291886096784,1.1783842136211886,1.1760351665298499,1.0844515510292978,0.8595800594141763,0.6082022835015135,0.816,0.934,2.7449194525775695,4.197992037276478,3.892218766674462,5.341892578475905,,
VAR(1),0,23,0.06494969447357761,1.1546011162798993,1.1565103768595484,1.0754117243454009,0.8818931478554678,0.6149346456038141,0.79,0.958,2.7449194526026495,4.197992037314834,3.720086624874231,4.645697091179174,,
VAR(1),0,24,0.02613151397228998,1.1877536924589598,1.1860610410965249,1.0890642961260482,0.8545674215535831,0.6103654291806458,0.796,0.942,2.7449194526131513,4.197992037330895,3.903590257316544,5.287210965810907,,
VAR(1),0,avg_all,0.006377530876591594,1.136465305604507,1.1358365231244927,1.065287056252595,0.8523178835317485,0.602007210499915,0.8013333333333333,0.9484166666666667,2.734891173819492,4.182655108415244,3.7526878923966698,5.035886186016111,,
VAR(1),1,1,0.09482677853934048,0.9267807178146508,0.9339192743071718,0.9663949887634827,0.7669090468141321,0.5438032150650388,0.818,0.952,2.562033917286233,3.9182927476797866,3.4099216427229724,4.6350628040907855,,
VAR(1),1,2,0.033156008573592737,1.0601313911218755,1.0591104492441645,1.0291309193898337,0.8404595058869334,0.5856618951510729,0.802,0.96,2.7149508204037605,4.152158969528141,3.575745775001333,4.552444399424164,,
VAR(1),1,3,-0.01127172867085566,1.1514614951646596,1.1492856240415588,1.0720473982252645,0.8548864825545378,0.60350284242325,0.81,0.95,2.744762091962642,4.197751374983884,3.7416308384012495,5.06758206221039,,
VAR(1),1,4,-0.01597030328071735,1.2074822786580761,1.2053223646876419,1.0978717432777119,0.8977401548622264,0.6242267975998089,0.786,0.942,2.7519113475406445,4.2086852178552006,3.8125621544017734,4.975782119432444,,
VAR(1),1,5,-0.0775503212170328,1.1117798323573935,1.1155703250135423,1.0562056262932622,0.846402219998895,0.5965388377173055,0.832,0.936,2.7538051870290383,4.211581595409992,3.7632997343321875,4.909729522171513,,
VAR(1),1,6,-0.07219554815710989,1.0703384557885127,1.0734099760506404,1.0360550062861722,0.8118908098731675,0.5809922802955682,0.826,0.942,2.7543403253551637,4.212400018854011,3.7168473174607883,5.113280864505862,,
VAR(1),1,7,0.039951861071010564,1.1188321803447259,1.1181906671870732,1.0574453495037335,0.8378105857536736,0.5933966733541263,0.82,0.948,2.754499181269218,4.2126429680092725,3.7625848758604143,5.1649190540680685,,
VAR(1),1,8,0.04101086876836573,0.9797388481731514,0.9794612618339396,0.989677352390131,0.7911748061363246,0.5594396999594142,0.84,0.956,2.7545483135910094,4.212718109411136,3.545653184962201,4.720552324056012,,
VAR(1),1,9,-0.011196261535015926,1.142043603111832,1.1398848721779682,1.0676539102995728,0.8603461241316948,0.6047930532471275,0.824,0.938,2.7545640587148537,4.212742189500057,3.7592317613115416,4.953882486508739,,
VAR(1),1,10,-0.025851232313768676,1.1511616107188827,1.1495275737095887,1.07216023695602,0.8481911154763746,0.605514526458688,0.792,0.948,2.7545692637515136,4.212750149916685,3.8347334447868593,5.182282007377951,,
VAR(1),1,11,0.025050602288210398,1.1471107664808935,1.1454440776229338,1.0702542116819413,0.85842937368742,0.6076879377262843,0.806,0.942,2.75457103205816,4.21275285430833,3.742587859675675,5.075164610916936,,
VAR(1),1,12,-0.005226092232888701,1.17261603879986,1.1702981187622892,1.0818031793086436,0.8565633788732263,0.6103372681891995,0.8,0.942,2.7545716474045143,4.212753795399367,3.8564247859816225,4.976617169103129,,
VAR(1),1,13,-0.0444999708775172,1.103379656870177,1.103153144964538,1.050310975361363,0.8358858581552832,0.5932359216456065,0.806,0.96,2.754571866121143,4.212754129897581,3.7247928057828705,4.942687137196327,,
VAR(1),1,14,0.14745739607720268,1.1671167998880863,1.186526249946177,1.0892778570898138,0.8710957647322434,0.6176409785214652,0.788,0.94,2.75457194533514,4.212754251044933,3.845400190836724,5.118316289930479,,
VAR(1),1,15,0.045856172393167145,1.0951364187590538,1.095048934468089,1.0464458583548835,0.8339440800431944,0.5905317637092227,0.814,0.962,2.7545719745096435,4.212754295663486,3.6503297147232177,4.9050364869693395,,
VAR(1),1,16,0.0685181398283575,1.0102034346354323,1.0128777632516985,1.0064182844382838,0.8131224404050061,0.5729390784060548,0.812,0.966,2.754571985417803,4.212754312346077,3.537772859900061,4.563544478450698,,
VAR(1),1,17,0.05948200874069862,1.1709455320545474,1.1721417503542646,1.0826549544311266,0.8639149064394351,0.6095886279391635,0.806,0.944,2.754571989552342,4.212754318669314,3.8220896876809887,5.171486507430191,,
VAR(1),1,18,0.05405334771000801,1.1107944199621465,1.1114945955208841,1.05427444032419,0.8404445491089525,0.5956832255712344,0.806,0.952,2.7545719911390862,4.212754321096029,3.6999820790570563,4.887392897415077,,
VAR(1),1,19,0.06354358201604632,1.069943600382149,1.0718414999968149,1.03529778324732,0.8329287941239316,0.5872118491452705,0.818,0.952,2.7545719917550366,4.21275432203804,3.6162272700734115,4.761415850993705,,
VAR(1),1,20,-0.006569286399187256,1.0918574890718156,1.0897169296174674,1.043895075961884,0.8314778658206406,0.59112038862567,0.804,0.958,2.754571991996662,4.212754322407577,3.7137140583005417,4.776702787172079,,
VAR(1),1,21,0.022546302018904604,1.1537393855859015,1.1519402425494587,1.073284790980222,0.8533047486463625,0.6056871306218572,0.812,0.95,2.75457199209238,4.212754322553965,3.745052131975265,4.953812046562379,,
VAR(1),1,22,0.01854766702926893,1.0652930599805528,1.0635064898128193,1.0312645101101945,0.8386557316229848,0.5847431947016819,0.826,0.974,2.754571992130642,4.212754322612478,3.5583487597363463,4.701691906259455,,
VAR(1),1,23,-0.08101165738328113,1.0743026120984707,1.0787168955062594,1.038612967137547,0.838260703486033,0.5882602332362397,0.81,0.964,2.754571992146065,4.212754322636067,3.5763154665772747,4.745194419144589,,
VAR(1),1,24,-0.011674863653335558,1.124762794380222,1.1226495712327864,1.0595515896985792,0.8479156774092708,0.5998316458121487,0.806,0.942,2.754571992152329,4.212754322645651,3.7551479095064484,4.982182645474442,,
VAR(1),1,avg_all,0.014624311222227647,1.1032063509251278,1.104126610494157,1.0503328753962988,0.8404897801684145,0.5938487110467707,0.811,0.9508333333333333,2.7443329537797925,4.197095064769462,3.698599846210368,4.909865119869364,,
VAR(1),2,1,-0.008025868440322067,1.0554825830417143,1.0534360324398528,1.0263703193486515,0.80540865264036,0.5786137331844651,0.77,0.938,2.5505348354979147,3.900706419695553,3.6719570273515947,4.875190335680735,,
VAR(1),2,2,0.02946387392551709,1.1549015556643742,1.153459872419742,1.0739924917892778,0.8616742405686095,0.6101169685234269,0.782,0.942,2.699868853050247,4.129093090929386,3.7643570285320807,4.982558344820233,,
VAR(1),2,3,-0.0014908894258160914,1.0940215011635668,1.0918356809125191,1.0449094127782175,0.8425545831081083,0.5933771133066993,0.8,0.958,2.7288773951538627,4.173457827624896,3.6892172696134584,4.807011691658949,,
VAR(1),2,4,-0.043566108717834305,1.1865513023644845,1.1860762055885692,1.0890712582694344,0.8521227269684595,0.6114903808012703,0.788,0.934,2.7358991193063678,4.184196628012092,3.8910236527248676,5.175250277674512,,
VAR(1),2,5,-0.01242255696853372,1.1268973791379384,1.1247979043012986,1.060564898674899,0.8656716241064593,0.6040598549633954,0.796,0.956,2.7377834132978145,4.187078406989086,3.667731844277701,4.916142140840439,,
VAR(1),2,6,-0.026350919980793516,1.2752995158502607,1.2734432878023954,1.128469444780139,0.9027767076279628,0.6375372524312234,0.776,0.942,2.738323785224033,4.187904834533735,3.986736129878656,5.373327615930926,,
