model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(2),0,1,-0.05968261419085423,1.1664186878351084,1.1676478648960915,1.0805775607961197,0.8606572661248726,0.6097844818103123,0.758,0.918,2.540324462586706,3.8850910018592857,3.8319914984070147,5.211323116072897,,
VAR(2),0,2,-0.046509394791491056,1.3576632130355528,1.3571110104133535,1.1649510764033628,0.9285822232359997,0.6621482149430086,0.766,0.954,2.946098834579802,4.505669351055768,4.193205755444932,5.372282117293963,,
VAR(2),0,3,-0.016064687834501594,1.5586271397272098,1.5557679596429743,1.2473042770883833,1.0197345799455833,0.7136434000950238,0.772,0.95,3.154697301578981,4.824693176191439,4.318212249714095,5.65288877771372,,
VAR(2),0,4,-0.0705713667384969,1.657714095561361,1.6593789851735772,1.2881688496364043,1.0283380693126267,0.7277967403551958,0.792,0.944,3.2578872581077,4.982508596031067,4.551110352541339,6.147301304317704,,
VAR(2),0,5,-0.015438781937864396,2.102002161290309,2.0980365129554532,1.4484600487950827,1.1504881465272339,0.8200740919013032,0.772,0.902,3.3146524306931338,5.0693234358197135,5.215971723841394,7.4250746921139905,,
VAR(2),0,6,-0.023414265484945847,1.9676819050049552,1.9642947690231454,1.4015330067547982,1.1215971552765702,0.7958221443414907,0.756,0.92,3.3462367210340958,5.1176274395054655,5.022869472910384,6.783564555177781,,
VAR(2),0,7,-0.048628583155629894,1.861036714313172,1.8596793799842701,1.3637006196318422,1.0674943279585394,0.7676502087418353,0.784,0.936,3.3646549818377873,5.145795738623245,4.886033432818817,6.609794876249787,,
VAR(2),0,8,-0.019581741292179464,2.0442709828228187,2.0405658854492055,1.4284837715036196,1.1551958781459697,0.81078221200576,0.776,0.912,3.375611737092944,5.162552649749476,5.038645795563989,6.943454815563725,,
VAR(2),0,9,-0.021906478825216416,1.9789160002685693,1.9754380620825533,1.4055027791087975,1.1191328341126074,0.797196513446289,0.764,0.922,3.3823350789748616,5.172835113833314,5.051802298548356,6.7209479867798425,,
VAR(2),0,10,-0.014665712513126096,1.845961697606187,1.8424848573344896,1.357381618165831,1.0707976325083164,0.7640087683321286,0.78,0.944,3.3865501461880805,5.179281502845227,4.818579285181064,6.75308477217328,,
VAR(2),0,11,-0.057686570611707094,1.7422874449947903,1.7421306105337433,1.31989795459109,1.040929848611965,0.7441604714044777,0.812,0.954,3.38925917093631,5.183424598669474,4.665690066953912,6.4628635652399975,,
VAR(2),0,12,-0.06836195333063544,1.9193845102264873,1.9202190978692126,1.3857197039333793,1.1048464021229,0.7848492206756666,0.77,0.93,3.391033713592525,5.1861385274638465,5.007827903917964,6.678803134799254,,
VAR(2),0,13,-0.04157797739278822,1.8119491956477873,1.8100540254605662,1.3453824829618402,1.063669184655847,0.7574509362554909,0.802,0.938,3.3922185082876526,5.187950514584736,4.792276683443121,6.7356138052970485,,
VAR(2),0,14,-0.09691310529321373,1.8912914873186393,1.8969010543215739,1.3772803107289284,1.1054750549465555,0.781115751870245,0.788,0.934,3.393021954537182,5.189179279587198,4.873527399999315,6.814056772207938,,
VAR(2),0,15,-0.18836802255755236,1.9573740416376453,1.9889418054766128,1.4102984809878414,1.137795504249379,0.803567888670231,0.758,0.918,3.393574946417982,5.190025007686837,5.016304541333508,6.950032257186368,,
VAR(2),0,16,-0.1314611935563083,2.213104350207956,2.2259601869187886,1.4919652096878093,1.180492235242442,0.8492326200801412,0.726,0.898,3.393960470546703,5.190614615961506,5.478031918905883,7.580231277787227,,
VAR(2),0,17,-0.15023126462166195,2.0699173616929634,2.088346959839402,1.4451114004945786,1.1601326093421855,0.8226701436147115,0.758,0.922,3.394232525760051,5.191030688505364,5.1816240736339605,6.983880812597005,,
VAR(2),0,18,-0.06025995945118653,2.035284573358976,2.034845266925316,1.4264800268231295,1.1358608333931086,0.8083216594791327,0.742,0.914,3.39442662229736,5.191327533542967,5.091236400006073,7.046637180550258,,
VAR(2),0,avg_all,-0.0628513151988533,1.8433825312528047,1.8459891274611293,1.354899954338491,1.0806233214284835,0.7677930815568026,0.7708888888888888,0.9283333333333333,3.289487603613881,5.030837153973106,4.835274491842507,6.603990878840099,,
