model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,0.04593667527791801,1.0723172398168224,1.0722827834727768,1.0355108804222082,0.8272338391947632,0.5847826986505393,0.782,0.948,2.545345065918971,3.892769352053273,3.613654898330386,4.950966502895293,,
VAR(1),0,2,0.0029243389495663455,1.765008189599809,1.7614867249788988,1.3272101284193467,1.069555113679454,0.7509425689184418,0.788,0.946,3.359661645649063,5.138159089926668,4.629263546821504,6.055892743642206,,
VAR(1),0,3,-0.027203680143984645,2.6754147402658237,2.6708039509986703,1.6342594503317611,1.29407130960819,0.9220338247360848,0.764,0.926,3.855407305040256,5.896336649083942,5.851219478319951,7.918228435438575,,
VAR(1),0,4,0.014467716616664253,3.115671940733226,3.1096499116758567,1.7634199476233268,1.4140913078207715,1.0019822506061389,0.752,0.934,4.180129686194824,6.392956675268047,6.175058647887264,8.276975855447205,,
VAR(1),0,5,-0.04493713600429498,3.1791760173927215,3.174837011550206,1.7818072318716764,1.4355614770817318,1.0101450198516366,0.774,0.938,4.40127049637576,6.731162359003027,6.1808802364355335,8.324784483285981,,
VAR(1),0,6,0.0007833396384485268,3.3399045006649493,3.333225305284611,1.8257122734112874,1.471979208435376,1.0362968482883632,0.782,0.938,4.559471969433051,6.973110633134087,6.373045855722608,8.407063688137411,,
VAR(1),0,7,-0.028383994475429348,3.4900864031598298,3.483911881495895,1.8665240104257685,1.5055058729912139,1.0591096988554933,0.788,0.94,4.676982120597957,7.1528269007375656,6.531227319061357,8.757293187309715,,
VAR(1),0,8,-0.05838911653157012,3.691678366216601,3.68770429841351,1.9203396310063254,1.5147530660095012,1.083655976664355,0.802,0.932,4.76451770220466,7.286701020146875,6.817049848640873,9.656916158650974,,
VAR(1),0,9,-0.044613582659248883,3.90549888357912,3.899678257569653,1.974760303826683,1.5599736871637204,1.1173400488551424,0.762,0.93,4.829109438404529,7.385485556059681,7.141655725751596,9.859232689462788,,
VAR(1),0,10,0.028922681000840916,3.8377190356450397,3.8308801190500295,1.9572634260747912,1.5541129589549176,1.108897541043787,0.782,0.942,4.877325442041251,7.459225570232475,6.903593327584607,9.443599133775205,,
VAR(1),0,11,0.11030282279258147,3.7666488111885807,3.7712822262822168,1.9419789458905616,1.5567801395453074,1.1039988912082437,0.778,0.93,4.914401109478443,7.5159279104530325,6.917003499918071,8.938850967935881,,
VAR(1),0,12,0.11278571989280256,4.03955952312657,4.044201022692054,2.0110198961452506,1.6092971147417798,1.1423636644355721,0.766,0.926,4.943366354430199,7.56022642986897,7.197738023084149,9.800545699344292,,
VAR(1),0,13,0.08916459798578666,3.913150729091779,3.9132747531675647,1.9781998769506495,1.5629030833461837,1.121741201961111,0.794,0.938,4.965810302550558,7.5945514864406185,7.127390800455783,10.046767710583588,,
VAR(1),0,14,0.11083688305350695,3.941958737660829,3.9463596348305257,1.9865446470770611,1.5985394924830763,1.1302481495374146,0.792,0.936,4.983044224735714,7.62090849594645,7.029520093888187,9.65318111587727,,
VAR(1),0,15,0.15993539963885722,3.7465837956229353,3.764669960089333,1.9402757433131335,1.5284163032286613,1.0905143182279196,0.796,0.942,4.996417444175918,7.641361070126732,6.883415632035071,9.581917242750096,,
VAR(1),0,16,0.0105099506187675,3.8100459209269597,3.80253628814711,1.9500093046309062,1.5385133811033436,1.101729042789412,0.808,0.936,5.007018370126777,7.657573787293222,7.055962186655183,10.00231467701512,,
VAR(1),0,17,-0.08889417946412916,3.8546387880482347,3.854831685614739,1.9633725284863133,1.592771623666853,1.1219852079435384,0.802,0.944,5.015508219113465,7.670557890856024,6.9783981393728585,10.069426345031479,,
VAR(1),0,18,-0.20161977292743768,4.104348403517863,4.136790239546136,2.0339100863966766,1.6396566753461346,1.163987665483665,0.774,0.922,5.022275023189463,7.680906824629715,7.338604857026777,10.10998802981165,,
VAR(1),0,avg_all,0.010696036847758088,3.4027450014587606,3.4032447808255437,1.827339906239096,1.4596508696889434,1.036208589892048,0.7825555555555556,0.936,4.549836773314492,6.958374872292245,6.485815673166209,8.880774703688596,,
VAR(1),1,1,0.035960816500027123,1.0945370244689783,1.0936411307433895,1.0457729824122393,0.8212725541855269,0.5841531845985076,0.788,0.938,2.5351394432927004,3.877161199150901,3.748695925850278,5.449638964738451,,
VAR(1),1,2,0.07884400733407917,2.018659325731937,2.0208383845729703,1.4215619524216911,1.1222610657879875,0.7983014105391633,0.778,0.914,3.3362230205303804,5.102312806160284,5.035913575424832,7.177667859682089,,
VAR(1),1,3,0.03872253064246349,2.2893287789027306,2.286249555724282,1.5120349055905693,1.228282939448836,0.8617411501493737,0.8,0.942,3.824922212480639,5.849713723336248,5.249198262482535,6.893548931214716,,
VAR(1),1,4,0.048500809378288635,2.6558802351189423,2.652920803159056,1.6287789301065556,1.3054644192889568,0.9212485308265767,0.804,0.946,4.151452815478953,6.3490991861872015,5.6971747389160114,7.8109749294920094,,
VAR(1),1,5,0.05192796157497525,3.3009958039596645,3.2970903255450756,1.8157891743110144,1.4303089181998607,1.0220607310772551,0.774,0.928,4.376386059440526,6.6931048968767355,6.496659463790055,9.027695412491186,,
VAR(1),1,6,-0.03814066178396689,3.6119514749003834,3.6061822820318987,1.898995071618644,1.5388411531596558,1.0820816655048695,0.756,0.94,4.534382933204311,6.934740263390712,6.654714065342699,9.075391340793804,,
VAR(1),1,7,0.07549768250225712,3.668992070802227,3.667353986723835,1.9150336776996468,1.541709934316277,1.0898620302990845,0.758,0.934,4.648914605010858,7.109901339905483,6.67973849634303,8.95823247876063,,
VAR(1),1,8,0.04732185146493449,3.7494397818785763,3.7441802599408924,1.9349884392266772,1.5656994637567383,1.0973987549987567,0.776,0.94,4.734849162270187,7.241326903873417,6.783133081818529,9.063824095415844,,
VAR(1),1,9,-0.010183766977736724,3.786759094414398,3.779289285335424,1.9440394248408195,1.5571525205213177,1.1013336358982837,0.776,0.954,4.800211889536958,7.341290568870184,6.794743621744133,8.899606527908324,,
VAR(1),1,10,-0.11171117982048341,3.805214262661,3.810083221832559,1.9519434473960968,1.5387119121782362,1.0992795309705095,0.794,0.936,4.84948876100468,7.416653040380652,6.992501948369951,10.10824821305745,,
VAR(1),1,11,-0.06651403831065535,4.237347569639345,4.233296991792459,2.0574977501305947,1.6496175967212616,1.1749233117692377,0.74,0.932,4.886421567419021,7.473136893521078,7.334776657212144,10.1830393184711,,
VAR(1),1,12,0.043655743625356284,3.9672773737468696,3.9612486429508538,1.99028858283186,1.578587114515243,1.1307089114080173,0.762,0.932,4.914588181964053,7.51621401313056,7.150521640631459,9.6682048848296,,
VAR(1),1,13,0.03738465749410457,3.8279905809909454,3.821732212444916,1.954925116838217,1.5792821044231016,1.1169040133776036,0.778,0.938,4.936654679527316,7.5499618088898055,6.967226347990888,9.34127188830608,,
VAR(1),1,14,0.07032720741936638,3.8884435527108154,3.8856125817087976,1.9711957238460105,1.5633289164678885,1.1195963727878573,0.778,0.922,4.954096885707795,7.576637361277845,7.240953488471911,10.252040271578613,,
VAR(1),1,15,0.14315134602848606,3.806018208790823,3.8188984802430084,1.954200214983871,1.5929285004305183,1.1231847282466507,0.786,0.936,4.9677445046665,7.597509593307316,7.051606153130625,9.921374675496475,,
VAR(1),1,16,0.22450363639649623,3.998567065627016,4.040971814251004,2.0102168575183637,1.600354575896677,1.1440084336519682,0.77,0.924,4.978350512133604,7.613730081982267,7.259147756421355,10.26757099268653,,
VAR(1),1,17,0.24108899033775127,3.9802335444276937,4.030396978600916,2.007584862116896,1.632360846578254,1.1441905268280173,0.792,0.942,4.986679950562224,7.626468858766956,7.071856590319811,9.50856188818398,,
VAR(1),1,18,0.10027025633857795,3.553253443570564,3.556201060989626,1.8857892408722736,1.4912416615036823,1.0635430655456168,0.806,0.954,4.9933351273973905,7.636647073408011,6.743535611864576,9.317588800248041,,
VAR(1),1,avg_all,0.056144880563573425,3.402271621796828,3.405899333255054,1.8278131308201135,1.463189233187779,1.0374733326931864,0.7786666666666666,0.9362222222222222,4.522769017312672,6.916978311800867,6.497338745895825,8.940248970741939,,
VAR(1),-1,1,,,,,,,,,,,,,2.165923914216165,0.5844679416245235
VAR(1),-1,2,,,,,,,,,,,,,3.782325109551871,0.774621989728802
VAR(1),-1,3,,,,,,,,,,,,,4.957053506722947,0.8918874874427296
VAR(1),-1,4,,,,,,,,,,,,,5.762570714834917,0.9616153907163583
VAR(1),-1,5,,,,,,,,,,,,,6.471927337095281,1.016102875464446
VAR(1),-1,6,,,,,,,,,,,,,6.939407587316509,1.059189256896616
VAR(1),-1,7,,,,,,,,,,,,,7.151265868219737,1.0744858645772886
VAR(1),-1,8,,,,,,,,,,,,,7.431884558354401,1.0905273658315564
VAR(1),-1,9,,,,,,,,,,,,,7.678967542905078,1.1093368423767127
VAR(1),-1,10,,,,,,,,,,,,,7.640963340882588,1.1040885360071484
VAR(1),-1,11,,,,,,,,,,,,,8.004579218074683,1.139461101488741
VAR(1),-1,12,,,,,,,,,,,,,8.005449665642901,1.1365362879217955
VAR(1),-1,13,,,,,,,,,,,,,7.735006965612471,1.119322607669357
VAR(1),-1,14,,,,,,,,,,,,,7.831972216539324,1.1249222611626355
VAR(1),-1,15,,,,,,,,,,,,,7.5835684403323445,1.1068495232372868
VAR(1),-1,16,,,,,,,,,,,,,7.84350810239812,1.122868738220691
VAR(1),-1,17,,,,,,,,,,,,,7.885228664215648,1.1330878673857783
VAR(1),-1,18,,,,,,,,,,,,,7.692991300535767,1.1137653655146416
VAR(1),-1,avg_all,,,,,,,,,,,,,6.809144114080597,1.036840961292617
