model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,0.0005152892232181034,1.0027352303483898,1.0007300254106766,1.0003649461125057,0.792063633908571,0.5642386695193877,0.796,0.944,2.5334774668156896,3.874619425471496,3.5588572573368045,5.097286785272644,,
VAR(1),0,2,-0.0070751352818158265,2.135980970152291,2.131759065751243,1.4600544735561214,1.1692093485538324,0.8272876002192308,0.75,0.918,3.3228454164945314,5.081853526319633,5.172078775821748,7.323795011756915,,
VAR(1),0,3,0.05905522820881326,2.3002050710509114,2.299092180887604,1.5162757601728005,1.2121272958526552,0.8629750628651744,0.764,0.94,3.795164664222622,5.804203480578965,5.361231826328849,7.171444353895724,,
VAR(1),0,4,-0.03189544014969336,3.4991302431163946,3.493149301732502,1.868996870444812,1.4738067470100358,1.0538571229137526,0.736,0.902,4.118871394394987,6.299270202628076,6.691537755224392,9.366040556217428,,
VAR(1),0,5,-0.10127045557406435,3.4946187797614514,3.497885247374109,1.870263416573748,1.4756978292253087,1.0571410410601987,0.76,0.926,4.353356948724907,6.657884911343473,6.718862775589152,9.473656370788051,,
VAR(1),0,6,-0.11359122736965412,4.495170956125137,4.499083581148237,2.121104330566565,1.6777951773571027,1.199599746483059,0.728,0.886,4.5307095306502845,6.929122278987913,7.700953440082979,10.704270475382412,,
VAR(1),0,avg_all,-0.03237695682386605,2.821306875092429,2.820283233717395,1.6395099662377588,1.3001166719845845,0.9275165405101334,0.7556666666666667,0.9193333333333333,3.7757375702171716,5.774492304221593,5.8672536383973215,8.189415592218863,,
VAR(1),1,1,-0.06831608003465045,1.180581471401571,1.1828873952500678,1.0876062684860122,0.8479577271637362,0.6088988165967967,0.772,0.916,2.533614984926587,3.874829741272926,3.922128688168006,5.6103120164068985,,
VAR(1),1,2,0.00044873638967421535,1.7357203904770742,1.7322491510604676,1.3161493650268072,1.0712462875455353,0.745907953779988,0.788,0.954,3.3280617742657013,5.089831257092897,4.548497621776859,6.070054767553641,,
VAR(1),1,3,-0.030001916672956885,2.8580449280852207,2.8532289532330988,1.6891503643054098,1.323821041745626,0.9495733546175142,0.75,0.904,3.7985241749412832,5.809341408845982,6.062696844688435,8.50377892006418,,
VAR(1),1,4,-0.018640014047879325,3.033113060675959,3.0273942846783144,1.7399408853976375,1.3882890261311445,0.986562911191752,0.758,0.924,4.124852685524529,6.308417798019571,6.242530943601799,8.41627815828275,,
VAR(1),1,5,-0.028002747769332863,4.023100110890318,4.015838064551167,2.003955604436178,1.5883083713442148,1.1334176881955507,0.706,0.904,4.357848885701595,6.664754736118243,7.1183533366482825,9.677162989230615,,
VAR(1),1,6,-0.05421068658824861,3.958288208338026,3.9533104304617157,1.9882933461795107,1.5928387099141603,1.125873123381129,0.734,0.932,4.5367616369246075,6.938378176797413,6.998111889636945,9.775058251367277,,
VAR(1),1,avg_all,-0.03312045145389899,2.7981413616446944,2.794151379872472,1.6375159723052592,1.302076860640736,0.9250389746271221,0.7513333333333333,0.9223333333333333,3.7799440237140502,5.7809255196911735,5.815386554086721,8.00877418381756,,
VAR(1),-1,1,,,,,,,,,,,,,2.1836174206607435,0.586568743058092
VAR(1),-1,2,,,,,,,,,,,,,3.8640082168117127,0.7865977769996095
VAR(1),-1,3,,,,,,,,,,,,,5.152321134120702,0.9062742087413445
VAR(1),-1,4,,,,,,,,,,,,,6.520543586410814,1.0202100170527526
VAR(1),-1,5,,,,,,,,,,,,,7.513723311925275,1.095279364627876
VAR(1),-1,6,,,,,,,,,,,,,8.45239401160996,1.1627364349320939
VAR(1),-1,avg_all,,,,,,,,,,,,,5.614434613589868,0.9262777575686281
Chronos-2 (joint),0,1,0.07705750127196315,1.6709955418976512,1.673591409316135,1.2936736100408537,1.0319781396709138,0.7293283818331131,0.83,0.994,3.6252322998046873,6.679301661014557,4.533086706282675,6.786473565069237,,
Chronos-2 (joint),0,2,0.07078921832420773,2.369105042409817,2.3693779457559465,1.5392783847491482,1.230581487636457,0.8653474170020895,0.812,0.974,4.0533609924316405,7.426833471298218,5.471587618129471,8.027405973223926,,
Chronos-2 (joint),0,3,0.12160420798378484,2.9399033152270837,2.948811091995995,1.7172102643520377,1.3581861205308094,0.976071832830699,0.776,0.974,4.443001037597656,8.132208981513976,6.257404125666718,8.620359597087216,,
Chronos-2 (joint),0,4,0.03792181003118299,3.6134711872376637,3.6076823085392324,1.8993899832681103,1.5124716717009865,1.0740361713664917,0.77,0.962,4.709670532226562,8.579083883285522,6.757947336826977,9.411027976040707,,
Chronos-2 (joint),0,5,-0.06878084317233209,3.9684402067584306,3.9652341307324113,1.9912895647625966,1.5393386926692676,1.1154748324780424,0.764,0.958,4.920936614990234,8.949545028686524,7.265328131269257,10.048919673710145,,
Chronos-2 (joint),0,6,-0.05775961417980545,4.516630336955981,4.51093324931227,2.123895771762887,1.6561278577359801,1.1977491571979668,0.762,0.938,5.103471740722656,9.238707454681396,7.793638105797549,10.69385409096151,,
Chronos-2 (joint),0,avg_all,0.030138713376500193,3.1797576050811043,3.179271689275332,1.7607895964892721,1.3881139949907357,0.9930012987847336,0.7856666666666666,0.9666666666666667,4.475945536295573,8.167613413413365,6.3464986706621085,8.931340146015456,,
Chronos-2 (joint),1,1,0.013509482038244564,1.8629240181222253,1.8593806761909193,1.3635910956701496,1.0783731787872333,0.7685586755506078,0.806,0.978,3.60326416015625,6.64459551525116,4.912125148738756,6.974111648692068,,
Chronos-2 (joint),1,2,0.05463136995725407,2.008619373200467,2.0075867210374665,1.4168933343895251,1.139907476488958,0.8065856985820155,0.838,0.99,4.029028076171875,7.383377564430237,5.00253338022266,7.651339451824952,,
Chronos-2 (joint),1,3,0.05927189835044141,3.3827431766309206,3.3794908482117294,1.8383391548383365,1.4490059772240325,1.0348540780614919,0.752,0.962,4.420957580566406,8.087735282897949,6.574417704784337,9.132901034216742,,
Chronos-2 (joint),1,4,0.011589964651971912,3.4005048327122025,3.393838150327413,1.8422372676524088,1.4594408879587943,1.040026007080064,0.77,0.966,4.676140563964844,8.514354131698608,6.5537459562360185,9.526233357929643,,
Chronos-2 (joint),1,5,0.030797335253674063,4.352796528147409,4.345039410949843,2.08447581203281,1.6400955233377577,1.1817997218594385,0.744,0.944,4.902753112792968,8.89876452922821,7.610502872556025,10.43893418856586,,
Chronos-2 (joint),1,6,-0.04102876530777472,4.278185412659644,4.271312401417005,2.0667153653604564,1.6463591935560715,1.166672398304991,0.784,0.962,5.076697937011719,9.184714628219604,7.327516174267932,10.678445717191803,,
Chronos-2 (joint),1,avg_all,0.02146188082396855,3.2142955569121447,3.209441368022396,1.768708671657281,1.402197039558808,0.9997494299064343,0.7823333333333333,0.967,4.451473571777344,8.118923608620962,6.330140206134288,9.066994233070178,,
Chronos-2 (joint),-1,1,,,,,,,,,,,,,3.5329720855070565,0.748943528691861
Chronos-2 (joint),-1,2,,,,,,,,,,,,,4.376964666793415,0.8359665577920521
Chronos-2 (joint),-1,3,,,,,,,,,,,,,6.328301940207721,1.0054629554460954
Chronos-2 (joint),-1,4,,,,,,,,,,,,,7.001520458866644,1.057031089223278
Chronos-2 (joint),-1,5,,,,,,,,,,,,,8.310273541682255,1.1486372771687399
Chronos-2 (joint),-1,6,,,,,,,,,,,,,8.782245650729282,1.182210777751478
Chronos-2 (joint),-1,avg_all,,,,,,,,,,,,,6.388713057297728,0.9963753643455839
