model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,-0.1368718393163091,1.0711860679113658,1.0877775961733729,1.0429657694159349,0.8421939005739875,0.5917742062130121,0.782,0.942,2.5486031210885245,3.897752117447698,3.613042138263049,4.717268165556475,,
VAR(1),0,2,-0.16103388621079132,1.867271714422355,1.8894690835016592,1.374579602460934,1.1010274878067052,0.7755929542345398,0.804,0.946,3.4755289676829517,5.315362867189438,4.830050169461693,6.486358534662809,,
VAR(1),0,3,-0.09904519592127004,2.809989916243256,2.814179887245853,1.6775517539694127,1.3327881681268379,0.9470201350578932,0.778,0.936,4.113413484430118,6.290923049653806,5.965058420686686,7.9234486870909775,,
VAR(1),0,4,-0.14209107779893546,3.64577211654285,3.6586704466998325,1.9127651310863634,1.5279873805749622,1.083711699341875,0.772,0.926,4.598713424048794,7.033125259010755,6.7881537528139475,9.209150863102291,,
VAR(1),0,5,-0.17141045556758258,4.102509079859145,4.1236856059773075,2.0306859939383313,1.6288223127149202,1.149314177352519,0.794,0.932,4.986479345770912,7.626162060213813,7.124668210549327,9.51118626178683,,
VAR(1),0,6,-0.0695564498799637,5.14148614522909,5.136041272658537,2.266283581694607,1.8237571370141261,1.2875283219492202,0.744,0.926,5.305745414890653,8.114437377246764,7.988112169608757,10.734136377345042,,
VAR(1),0,7,-0.10416405062148734,6.095773711164118,6.094432313183659,2.468690404482437,1.9767375536608152,1.4098992392920944,0.71,0.912,5.574068585454469,8.524802254214633,8.848198914341854,11.797315013290758,,
VAR(1),0,8,-0.06334388380528796,6.292173018071221,6.283601119650619,2.5067112158464964,1.9665878774350778,1.416959705989696,0.746,0.912,5.80300021026503,8.874922960719525,9.123940211867508,12.15434639930837,,
VAR(1),0,9,-0.06664284285520791,6.821270952348739,6.812069678947868,2.6099941913628597,2.052691533370778,1.4744415261633654,0.744,0.91,6.000592992810413,9.177115043977144,9.469866314859651,13.223508584782264,,
VAR(1),0,10,-0.09825944766704343,7.769626891766257,7.763742557038561,2.7863493243020625,2.180807897116882,1.5741598183024421,0.728,0.89,6.172704566864407,9.440336981773267,10.189741499670278,14.659248262758974,,
VAR(1),0,11,-0.13340471683566696,8.437737798367097,8.438659141244363,2.9049370287915646,2.2814291246944407,1.6481602392177386,0.72,0.892,6.323738095436796,9.67132283081643,10.708879101634981,15.26854348388684,,
VAR(1),0,12,-0.1996213983974545,9.055008485446283,9.076747171173553,3.012764041735355,2.35974147722997,1.7069528843650816,0.714,0.884,6.457091499346125,9.875269262552116,11.121815164068138,15.771854123973995,,
VAR(1),0,13,-0.1585761723173491,9.401545697173555,9.40788900820603,3.0672282289073354,2.4069665206528708,1.7376058939952534,0.732,0.876,6.575444060473252,10.056273885014315,11.332426089259906,16.19580799264755,,
VAR(1),0,14,-0.13126127074198327,9.750749669697203,9.748477691554605,3.122255225242582,2.5246545028738674,1.7936799763869,0.706,0.892,6.680946786718424,10.21762638090353,11.265537685852545,15.528211599934044,,
VAR(1),0,15,-0.08494289766370212,9.797827825236583,9.785447465449613,3.1281699866614687,2.52446654005995,1.7973245011432304,0.706,0.894,6.775353103232678,10.362008382576937,11.386820303046994,15.817307840952855,,
VAR(1),0,16,-0.10513832887484867,10.197115773908472,10.18777561055925,3.19182950837905,2.595274969779101,1.8377705634129362,0.722,0.888,6.860111103123063,10.49163455732724,11.590563941134054,16.282511456858728,,
