model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VECM(r=1),0,1,-0.03491181214505864,1.1498023360685465,1.148721566023662,1.0717842908083985,0.8464373594364504,0.6098305636357154,0.752,0.886,2.3999906444104346,3.63320012091071,3.9215181771987977,6.262272440619454,,
VECM(r=1),0,2,0.027977309516658732,1.9782358560441615,1.9750621141798617,1.4053690313152136,1.1323469775176485,0.7970086472376875,0.718,0.882,2.9497276207209135,4.451977198088869,5.079902180344938,7.768430037698772,,
VECM(r=1),0,3,0.06049353981608907,2.2934558862996237,2.292528442886505,1.5141097856121613,1.2126765897566203,0.8586707620072264,0.758,0.9,3.428333255450196,5.1399724296569325,5.465712215043498,7.977549638563468,,
VECM(r=1),0,4,0.021990022744741527,2.7003207867774153,2.6954037063041736,1.6417684691527528,1.3097367962722426,0.9418344322064859,0.742,0.914,3.8791261202669225,5.814362641910647,5.901462270806993,8.338031428598068,,
VECM(r=1),0,5,-0.11186305044123313,3.167226326558835,3.173405215959733,1.7814054047183456,1.4165688714547646,1.036773077441015,0.74,0.91,4.246598852568994,6.421600108913114,6.526775262459866,8.937349477155557,,
VECM(r=1),0,6,-0.1748423734050229,3.591992800498275,3.615378670435178,1.9014149127518638,1.5060080961435465,1.1374408416947979,0.744,0.918,4.635173893387418,6.9827322214251595,7.184683589279991,10.156190336156143,,
VECM(r=1),0,avg_all,-0.03519272731897089,2.480172332041143,2.4834166192981852,1.5526419823931226,1.2372957817635453,0.8969263873704882,0.7423333333333333,0.9016666666666666,3.5898250644674796,5.407307453484237,5.680008949189015,8.239970559798579,,
VECM(r=1),1,1,-0.02246436081042509,1.139683463973534,1.1379087445522076,1.0667280555756502,0.8281322838473641,0.5961441297662499,0.74,0.904,2.416680865820119,3.6616621316136797,3.8784893710340707,5.850795510025781,,
VECM(r=1),1,2,-0.006145315816431131,1.7783145627241443,1.7747956985051787,1.3322145842562971,1.063341431161717,0.7670048546378723,0.742,0.902,3.131714076885967,4.67868111851199,4.908702605199591,7.112210807254368,,
VECM(r=1),1,3,-0.02079436509122376,2.3061577963710413,2.3019778863978466,1.5172270385139617,1.2073439452468702,0.8741619038122811,0.754,0.904,3.6688845796946805,5.503891132005889,5.610089813798371,8.03178556933581,,
VECM(r=1),1,4,-0.0582884185811436,2.862273423052826,2.8599464159474044,1.6911376099973072,1.3343441680452846,0.9865307476663514,0.772,0.91,4.1297565992599505,6.192232269845515,6.3234580209903015,9.0693209825166,,
VECM(r=1),1,5,-0.04185483262138036,3.497052427291205,3.4918101494503886,1.868638581815753,1.4888101899086783,1.1218148368773007,0.75,0.908,4.555434478704288,6.8236413853778615,7.111172027763352,10.445095788695502,,
VECM(r=1),1,6,0.0028197186663880486,3.901144097836255,3.8933497604539413,1.9731573075793885,1.5631284878621656,1.1918258585950092,0.754,0.912,4.920543168023528,7.378431784430203,7.590330672880218,10.85045247341312,,
VECM(r=1),1,avg_all,-0.02445459570903598,2.5807709618748347,2.5766314425511614,1.5748505296230597,1.2475167510120133,0.9229137218925106,0.752,0.9066666666666666,3.8038356280647547,5.706423303630858,5.903707085277652,8.559943521873533,,
VECM(r=1),-1,1,,,,,,,,,,,,,2.2866303105758683,0.6029873467009832
VECM(r=1),-1,2,,,,,,,,,,,,,3.749857812685038,0.7820067509377813
VECM(r=1),-1,3,,,,,,,,,,,,,4.594506329284348,0.8664163329097545
VECM(r=1),-1,4,,,,,,,,,,,,,5.555350122251588,0.9641825899364189
VECM(r=1),-1,5,,,,,,,,,,,,,6.66521536541013,1.0792939571591569
VECM(r=1),-1,6,,,,,,,,,,,,,7.508728430889119,1.1646333501449047
VECM(r=1),-1,avg_all,,,,,,,,,,,,,5.060048061849348,0.9099200546314998
Chronos-2 (joint),0,1,-0.0028037528065492615,1.160421439527854,1.1581084576785978,1.0761544766800897,0.8527574028866061,0.614930805908017,0.81,0.986,2.979470458984375,6.50601282787323,4.058218705830955,6.621120295040815,,
Chronos-2 (joint),0,2,0.06324899768583246,2.205297943905201,2.2048877837256535,1.4848864548259755,1.1684407532494065,0.840400913096904,0.77,0.98,3.723559326171875,7.851755718708039,5.451248503397172,8.494732088500225,,
Chronos-2 (joint),0,3,0.11082726505012033,2.6449714595322913,2.65196419929172,1.6284852468756725,1.2708606715438335,0.9171973244514083,0.812,0.978,4.26787548828125,8.887343179702759,5.942799300304376,9.511446705164325,,
Chronos-2 (joint),0,4,0.08743015377463137,3.1733037041834264,3.1746011285641127,1.7817410385811157,1.4423908287521015,1.0204415250766916,0.79,0.982,4.698487970352173,9.679393651008606,6.428520684057814,10.183709878435335,,
Chronos-2 (joint),0,5,-0.026621545725214253,3.581692986100169,3.5752383068247635,1.890830057626746,1.506695761562526,1.0768199664361848,0.816,0.982,4.990645629882812,10.244695457458496,6.89743111806065,10.694932939596628,,
Chronos-2 (joint),0,6,-0.09128407785881756,4.23207453060655,4.231943164415872,2.0571687253154205,1.622342266076113,1.1631341841471592,0.816,0.978,5.279281494140625,10.796490280151367,7.4924216196848015,11.634462812488922,,
Chronos-2 (joint),0,avg_all,0.023466173353333845,2.832960343975915,2.83279050675012,1.65321099998417,1.3105812806784312,0.9388207865193942,0.8023333333333333,0.981,4.323220061302185,8.99428185248375,6.045106655222628,9.523400786537708,,
Chronos-2 (joint),1,1,-0.05560150833229047,1.170596100232236,1.171346435760599,1.0822875938310477,0.8566216471218409,0.6111587925916464,0.804,0.976,2.740431396484375,6.0839820790290835,3.938828338186334,6.47493313057956,,
