model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(5),0,1,-0.07373518130964295,1.2517840633051522,1.2547173721413072,1.1201416750310236,0.8850774704800165,0.632060795010748,0.762,0.904,2.539674413096541,3.8840968369554747,4.002698819224779,5.548535150653307,,
VAR(5),0,2,-0.039582984618898795,1.0861321445256538,1.0855266929079426,1.0418861228118659,0.8421545893019229,0.5932461041114444,0.772,0.954,2.6123792240215544,3.995289249923476,3.631196236372601,4.713157843342004,,
VAR(5),0,3,0.004192306313328591,1.061594244735867,1.0594886316786214,1.0293146417294479,0.8268454205164684,0.5829917813228047,0.796,0.96,2.67436569412117,4.090089375170399,3.5872042227726135,4.758249726123156,,
VAR(5),0,4,-0.07832265339691309,1.1895562444382142,1.1933115699844719,1.092388012559856,0.8626099347947028,0.6125848749014849,0.822,0.936,2.7263843297167183,4.169645013065355,3.874226234187431,5.3067130489284144,,
VAR(5),0,5,-0.022400431145092773,1.4082261844706532,1.4059115114171987,1.1857113946560516,0.9406412398967295,0.6697188509988149,0.758,0.928,2.774865106559831,4.243789962913424,4.226810971441787,5.881919919298109,,
VAR(5),0,6,-0.03549327568019969,1.2664423165383165,1.26516920452375,1.124797405990852,0.9110647477139369,0.6387464341256645,0.794,0.946,2.813745163712869,4.303251879066934,3.9577059043362426,5.350743060650361,,
VAR(5),0,7,-0.0577181942621924,1.1720527267797016,1.173040011275032,1.0830697167195804,0.8588997924550571,0.6122227752820965,0.792,0.958,2.827964044938345,4.324997781340123,3.770526230542619,5.063910566925041,,
VAR(5),0,8,-0.038344463507367296,1.3453437122019334,1.3441233226591967,1.1593633264249807,0.9233433416759145,0.6547262740166702,0.772,0.94,2.8383034279235058,4.340810503058171,4.084979819420915,5.471885075154878,,
VAR(5),0,9,-0.03879523784666874,1.2213356960026904,1.2203980950902644,1.1047162962001893,0.8728743480129668,0.6220612066904687,0.806,0.952,2.846793725310087,4.353795292389427,3.9134208929365935,5.234147687493635,,
VAR(5),0,10,-0.025332871060701857,1.1485723476937115,1.146916957354503,1.0709420887025138,0.8481836039150066,0.6012414294813997,0.814,0.96,2.8527558006599767,4.362913499781991,3.828522489711032,5.207094681833504,,
VAR(5),0,11,-0.05422244429302295,1.1932380148227524,1.1937916122582173,1.092607711970869,0.871608787657665,0.6152760067187295,0.812,0.954,2.8573639428856077,4.369961045148632,3.859387602676255,5.113501919256884,,
VAR(5),0,12,-0.055532985873594745,1.2638511468204443,1.2644073570468408,1.1244586951270557,0.9003193540019777,0.6360985668488276,0.79,0.954,2.8605649721262494,4.3748565969108855,3.9509504867353895,5.345230179334358,,
VAR(5),0,13,-0.025407863508937045,1.2302558758887043,1.2284409236650153,1.1083505418706734,0.881146770147261,0.6243662308746705,0.792,0.944,2.8629772714809167,4.3785458904065155,3.90331111002325,5.212719459578035,,
VAR(5),0,14,-0.07877144826826088,1.243979450230099,1.247696432391917,1.1170033269386073,0.8992833856764728,0.6317544851146958,0.806,0.938,2.8648878212607025,4.381467824146624,3.9663867887059028,5.407691576933532,,
VAR(5),0,15,-0.15149963073883024,1.2667198655342693,1.2871385639172033,1.1345212928443447,0.9176508190255451,0.6480292599071467,0.778,0.946,2.8663755813340335,4.383743156829111,3.944924899251907,5.112297503034932,,
VAR(5),0,16,-0.06136747531004116,1.4290668998891987,1.4299747331153494,1.195815509648269,0.9493814938148767,0.6769493846168168,0.756,0.94,2.8675783628434437,4.385582652408602,4.239164525852655,5.515449090845485,,
VAR(5),0,17,-0.11476334415351132,1.3015718571678372,1.312139338614799,1.145486507390986,0.9102235499271443,0.646767620558052,0.782,0.95,2.8685820160211732,4.387117607485091,4.013071972673017,5.3626401992643995,,
VAR(5),0,18,-0.030744029635029767,1.2867569428991137,1.2851286243715154,1.1336351372339848,0.9149537241709065,0.6410592563951893,0.796,0.94,2.8694041400896166,4.388374937746548,3.989560019699601,5.378788740772359,,
VAR(5),0,avg_all,-0.05432456712753206,1.2425822074413508,1.2442956085785082,1.1146783002139526,0.8897923540658095,0.6299945187208734,0.7888888888888889,0.9446666666666667,2.801386946561241,4.284351616930377,3.9302249570313643,5.27692641274569,,
VAR(5),1,1,-0.020529229963823448,1.1190504219611748,1.11723377040016,1.0569927958128003,0.8311343222207035,0.5956775329500924,0.786,0.93,2.546367552866387,3.8943331108948844,3.7973263656492824,5.321727073504402,,
VAR(5),1,2,0.021861758681642265,1.2345348051906884,1.232543672072963,1.1101998342969446,0.8999730065546644,0.6285125564590885,0.77,0.932,2.6209740464798563,4.0084338965570465,3.83712147381998,5.385695183142578,,
VAR(5),1,3,-0.009718317532228675,1.240704558123879,1.2383175947032894,1.112797193878242,0.9032066906672865,0.6349383955109067,0.752,0.94,2.687987315803468,4.110921847796644,3.865233390810699,4.987996650447882,,
VAR(5),1,4,0.001171235233748973,1.4132737645074485,1.4104485887704048,1.187623083629821,0.9606990818791021,0.677315556021106,0.738,0.924,2.744163810986615,4.196836383190208,4.154319309478092,5.649986376965392,,
VAR(5),1,5,0.034711260699504934,1.2991986334195624,1.297805107772073,1.1392124945645887,0.9001897689968569,0.6439122883370635,0.774,0.936,2.7896276478113906,4.266367321446049,4.038852794037134,5.396394174469338,,
VAR(5),1,6,-0.0757509972950403,1.3577340370384767,1.3607567825555924,1.1665148016873135,0.9132465441668218,0.6547283989764612,0.766,0.924,2.8311795555460724,4.3299154804421365,4.145771646406568,5.599638093867764,,
VAR(5),1,7,0.09399297536238682,1.2464424416587558,1.2527842361929116,1.1192784444421824,0.8883808631685146,0.6299016335845162,0.806,0.94,2.847441843043953,4.354786502926929,3.981905815238847,5.721050812516748,,
VAR(5),1,8,0.004472191564678034,1.2835902240902664,1.2810430441394758,1.1318317207692474,0.9253975036181865,0.649572685144385,0.774,0.948,2.8587818932377558,4.372129613075824,3.980093963803606,5.150732309837735,,
