model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,0.06082193394496294,1.0814150066148476,1.0829514842504229,1.0406495492001246,0.8355811157192605,0.5891977524246949,0.78,0.938,2.5453146418765935,3.8927228224957267,3.639030037117413,5.012709935484503,,
VAR(1),0,2,0.01916084280112506,1.8235343294067063,1.8202543986447446,1.3491680394393963,1.0839846998717908,0.7638986638067778,0.786,0.934,3.3701491355584783,5.154198321638683,4.744620799637033,6.487690911127868,,
VAR(1),0,3,0.08007696475532368,2.335536654835126,2.33727790180988,1.5288158495416901,1.213782051829892,0.865515813266338,0.778,0.942,3.885420790937517,5.942238314682648,5.492849591714128,6.866541035571053,,
VAR(1),0,4,0.03952196621971653,3.067056680310804,3.06248455276406,1.7499955864984518,1.4237741763051603,0.9975005458227983,0.754,0.93,4.241060770274742,6.486142726884218,6.1956598940210545,7.749182744257858,,
VAR(1),0,5,0.055574515362250686,4.0614252630482595,4.056390939279912,2.0140483954661845,1.5789956901013253,1.1388676101986879,0.742,0.896,4.5021999107787645,6.885520578000285,7.388043395107012,10.230479173407804,,
VAR(1),0,6,0.091782147918716,4.2562264424486855,4.256137952240361,2.0630409477856615,1.635082578810534,1.169939678567231,0.74,0.906,4.698611514421734,7.185906204014793,7.435358504429132,9.850073084483716,,
VAR(1),0,7,-0.051646734900756844,4.553196884875069,4.5467578763312275,2.1323127998329015,1.7247175508808905,1.2136049863514562,0.744,0.914,4.8514466327090995,7.41964734675909,7.623882837914925,9.948537854892445,,
VAR(1),0,8,0.16596539413951328,4.9208883578826415,4.938591093218758,2.2222941059226966,1.7946626186940622,1.2663153425019542,0.726,0.904,4.971386359512587,7.60307932965438,7.884831941629351,10.788982415171699,,
VAR(1),0,9,-0.00950451433644633,5.049390225693484,5.039381781034867,2.244856739534812,1.8275274918725213,1.2845846482607057,0.742,0.908,5.067836645264861,7.750587312521014,7.985801102684497,10.795061681905946,,
VAR(1),0,10,0.18075927854124169,5.0560686389244065,5.078630418425318,2.2535816866546723,1.8142908051683453,1.279363013218742,0.744,0.924,5.145634194575205,7.869568396726503,7.91261633809459,11.34336404391204,,
VAR(1),0,11,-0.043081193020634796,5.123916316432775,5.1155244729919875,2.2617525224904664,1.8129923796516036,1.2803653167719335,0.744,0.922,5.209598301499943,7.967393056495468,7.943232965073092,10.514875036617124,,
VAR(1),0,12,0.14809655906083602,5.770393408673993,5.780785212662306,2.404326353193823,1.8862874772953384,1.3544521959470592,0.742,0.9,5.262237836157429,8.047898277561439,8.72116894460063,12.355511128123077,,
VAR(1),0,13,0.03038874365140425,5.319740204393111,5.310024199725032,2.30434897524768,1.8401873717218875,1.303559123394634,0.75,0.928,5.306233541274986,8.11518390213029,8.09386340436929,10.766037293281757,,
VAR(1),0,14,0.14215904728510328,5.759038782756851,5.767729899916347,2.4016098558917407,1.9072762746908065,1.3611677050846487,0.738,0.896,5.343012999704455,8.171433229766212,8.70913933836291,12.29290935164744,,
VAR(1),0,15,0.14233770526088352,5.583276576100916,5.592370045287651,2.3648192415674503,1.892545590157372,1.3317995414913506,0.748,0.926,5.3741523393274555,8.219056740051956,8.281092259131352,11.482700848914263,,
VAR(1),0,16,0.11964768951525505,5.678965438070087,5.681923076800283,2.383678475969501,1.9113122172427501,1.3650038293256062,0.706,0.914,5.400520437146522,8.259383265691394,8.589155991804603,11.51916617869964,,
VAR(1),0,17,0.1724597977506458,5.739890839962189,5.758153440122453,2.39961526918847,1.9217398543553048,1.3589734135334026,0.754,0.908,5.423083005915949,8.293889736890627,8.440344002916735,11.916757522392516,,
VAR(1),0,18,0.14949431025186202,5.687035432189903,5.698009910123202,2.3870504624165787,1.9446687635177509,1.369861239755984,0.722,0.92,5.442396267087635,8.32342682095204,8.529542193943715,11.146237783024597,,
VAR(1),0,avg_all,0.08300080301116677,4.492610860145547,4.495743258646046,2.0836647142134614,1.6694115948825887,1.1829983566513336,0.7466666666666667,0.9172222222222223,4.780016406890221,7.310404243495377,7.422790752363972,10.059267667939741,,
VAR(1),1,1,0.03999454801260825,1.0822638058355576,1.0816988420946203,1.0400475191521876,0.816096534855389,0.5805125824192896,0.8,0.932,2.5329963061235756,3.8738835536949243,3.6972709541719126,5.469181030384745,,
VAR(1),1,2,0.07806179288967953,1.8891288598446097,1.8914442456340708,1.3752978752379685,1.0875964718498403,0.7729616255689712,0.786,0.93,3.368555521857695,5.151761099803238,4.902253345793123,6.702559970575636,,
VAR(1),1,3,-0.0014799454185560456,2.3886505056678526,2.3838753948949583,1.5439803738697453,1.2480625435714807,0.8745637876738136,0.786,0.938,3.8797729201682842,5.933600641728515,5.383210116964687,7.5309016692821515,,
VAR(1),1,4,0.0994199447443892,3.0559745543512524,3.0597469306555287,1.7492132319004245,1.4020103980827214,0.9925705663386598,0.752,0.93,4.239586320609902,6.483887750714867,6.1718866456621155,8.279323222900544,,
VAR(1),1,5,0.04535229580129915,3.730195454210821,3.724791894036848,1.9299719930705854,1.548262634997691,1.0953709139723764,0.742,0.93,4.49876710922267,6.880270561070103,6.900436295715799,8.913150598252352,,
VAR(1),1,6,-0.006391132192188422,4.519029880631134,4.510032667440567,2.1236837493940963,1.69250177884684,1.2049789619215294,0.736,0.89,4.69730829233884,7.183913097833962,7.663665751129698,10.558650955160378,,
VAR(1),1,7,0.1860579680630713,4.427086171315884,4.452849566453017,2.1101776149066263,1.6525546198367036,1.1917051839632333,0.764,0.906,4.849104334187138,7.416065110298599,7.590322223421724,10.478261433829545,,
VAR(1),1,8,-0.03830744859512339,4.88256012317814,4.874262463549648,2.2077731911475076,1.7891272586956004,1.25844562039902,0.732,0.918,4.970208820180038,7.601278438653009,7.780408680256803,10.156752037556293,,
VAR(1),1,9,0.13872665074954638,5.05322485604776,5.062363489963842,2.2499696642319074,1.8446561443272622,1.2928987522049162,0.724,0.918,5.066084390922627,7.747907470761323,7.913141497965495,10.671606260978203,,
VAR(1),1,10,-0.08993677656146894,5.0776640503368995,5.075597346014489,2.2529086412934034,1.815731321312158,1.2848466152751126,0.732,0.92,5.144539520092993,7.867894236577503,8.003073886677742,10.21300241634888,,
