model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(2),0,1,-0.1437719245287318,1.1243335247065085,1.1427552239397925,1.0689972983781542,0.8685723537847244,0.6088666273708571,0.768,0.918,2.5537759716000266,3.905663309609591,3.7324071644529404,4.8182487173178385,,
VAR(2),0,2,-0.13628192673346934,1.4710191745435284,1.4866498997486277,1.2192825348329352,0.9765046671912505,0.6904007005648396,0.79,0.944,3.023284690247485,4.623714930564175,4.302560926906449,5.6554354019093545,,
VAR(2),0,3,-0.09616404578331526,2.392752749866529,2.397214768068213,1.5482941477859473,1.2192428948291691,0.8707327014968621,0.756,0.922,3.590435373691014,5.4910970502067995,5.582217911355885,7.5740220026521605,,
VAR(2),0,4,-0.17583739148811925,3.1786694116562377,3.2032308610782714,1.7897572072988759,1.4323573588096044,1.0125452161755237,0.742,0.924,4.032822430797261,6.167669669262511,6.28295125290577,8.945031495948754,,
VAR(2),0,5,-0.20448806103304867,3.944364354973257,3.9782909933683643,1.9945653645264083,1.5792092059229712,1.1206762799163956,0.75,0.922,4.46379295799048,6.82678221253146,7.09833587698762,10.117435646183356,,
VAR(2),0,6,-0.11672376718427199,5.356827183808852,5.359737967266916,2.315110789415253,1.845737971052283,1.318945231980832,0.718,0.886,4.866883199039072,7.443255537690781,8.425520616307965,12.261469487560605,,
VAR(2),0,7,-0.20467084471053032,6.752255493307433,6.780641136995338,2.603966423937785,2.066637736550917,1.4818030334229098,0.698,0.88,5.260295758834495,8.044928126603882,9.589201217136182,14.022691801425351,,
VAR(2),0,8,-0.15480946201546952,7.94938877101598,7.9574559630034765,2.8208963049008866,2.250412744809609,1.6096808687920328,0.686,0.87,5.645164721040664,8.633534410561548,10.418411431035809,15.331824075221297,,
VAR(2),0,9,-0.19689456774024847,10.36299691877983,10.381038395747883,3.2219618861414054,2.554098726706707,1.8505634401431337,0.654,0.854,6.02639366840201,9.21657377220772,12.18925831218748,18.5895364471635,,
VAR(2),0,10,-0.235131364062765,12.272729433552437,12.303470733051343,3.5076303586682767,2.802329709826171,2.033042384571393,0.64,0.84,6.405836948430676,9.796882191331733,13.310174138039855,20.192079634943273,,
VAR(2),0,11,-0.287254105150202,15.192588820856384,15.24471856414033,3.904448560826526,3.1234852199518874,2.281352595649792,0.604,0.812,6.78557205097225,10.377636914480972,15.170024535219506,24.27634075048888,,
VAR(2),0,12,-0.36191696083113084,17.98395029763467,18.078966283576662,4.25193676852992,3.3581986267035195,2.4826798554067335,0.596,0.794,7.166922178117378,10.960861604614951,16.853390374875595,27.490336964625207,,
VAR(2),0,13,-0.32636809804223016,21.08625246911232,21.150596099593816,4.598977723320022,3.659800357620641,2.702535224397013,0.58,0.786,7.551086119920324,11.548389652909407,18.288028340432927,30.193711499285143,,
VAR(2),0,14,-0.3429683367190859,24.898984556282297,24.96681386716162,4.996680284665172,3.9825546945785533,2.952628413739065,0.558,0.778,7.939007017717355,12.141663469564904,20.112402608193165,34.15066321731175,,
VAR(2),0,15,-0.3223541030665482,28.81179720042899,28.858085773791963,5.371972242462908,4.280646636491805,3.18621748980678,0.554,0.766,8.331524015244993,12.74196641418459,21.838381185414633,37.57449646581475,,
VAR(2),0,16,-0.37891204829327696,33.19624314302778,33.27342499708352,5.768312144560444,4.544585665017661,3.40316138377588,0.552,0.76,8.729366653156232,13.35041422290428,23.702447240651885,42.22385976580763,,
VAR(2),0,17,-0.39025653652369735,37.91906879480432,37.995530821514194,6.164051494067372,4.854745058944867,3.649415083707327,0.548,0.748,9.133201379599909,13.968026140218251,25.510581314802813,46.39843028868721,,
VAR(2),0,18,-0.41272959329222864,43.68780292806331,43.770773039386356,6.61594838548385,5.214966663717328,3.9275993553978497,0.524,0.736,9.543640680689135,14.595738882808474,27.676197488105434,51.044660327025156,,
VAR(2),0,19,-0.4960922281783088,50.153218874700535,50.29901993580997,7.092180196230914,5.570729889323876,4.213297671292994,0.53,0.726,9.961261142056014,15.23443426229338,30.156317731128016,57.04487898922698,,
VAR(2),0,20,-0.5996781959284566,58.99008319683531,59.23171696911362,7.696214457063526,6.0126609265647915,4.592698558447066,0.51,0.696,10.38661119256918,15.884951028253699,33.27492155379733,65.12235695271733,,
VAR(2),0,21,-0.6917647177488893,67.19031202573069,67.53446982640139,8.21793586166267,6.43018161289279,4.925548439545589,0.512,0.69,10.820219677641697,16.548097979947908,35.90941614755472,72.21799852200144,,
VAR(2),0,22,-0.7745607461560349,77.85316720111723,78.29740521620076,8.848582102020682,6.920647525208425,5.333646539292397,0.508,0.666,11.262601058729562,17.22466191828358,39.393791149294046,81.19445411214124,,
VAR(2),0,23,-0.8384496304468231,88.89052274676455,89.41573948406734,9.455989608923401,7.4074532177124155,5.720102880655434,0.502,0.66,11.71426016162348,17.915414907672815,42.42169030477304,89.1882830828867,,
