model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95,trace_msfe,avg_crps
VAR(1),0,1,0.039725543379593165,1.0271752324975896,1.0266990008293992,1.0132615658502988,0.7958586107089931,0.5671735791866509,0.804,0.944,2.5602300154192137,3.9155339178472177,3.601292931173322,5.03387257722021,,
VAR(1),0,2,-0.005588745279152073,1.4043916109129628,1.4016140617649315,1.1838978257286106,0.9342219666458701,0.6653506890244344,0.792,0.92,2.8804725378542972,4.405302591356889,4.2241672185145545,5.723518640810329,,
VAR(1),0,3,-0.021146661281009435,1.4866410377539698,1.4841149369617959,1.2182425608070815,0.9791985673796796,0.6913919382028009,0.782,0.944,2.984522178672941,4.5644327848596475,4.269557224415477,5.872444980081317,,
VAR(1),0,4,-0.006808082126822339,1.3591291340473863,1.3564572257615377,1.1646704365448355,0.9130707244404994,0.6557765242765251,0.82,0.936,3.0248876559095765,4.626166454990162,4.209424942760044,5.928606588715962,,
VAR(1),0,5,-0.05688454199695457,1.6468915991509627,1.6468336670708652,1.2832901725918675,1.0220667191664032,0.7225911440455444,0.768,0.936,3.042018770026488,4.652366233123886,4.483713065405518,6.5991441338837005,,
VAR(1),0,6,-0.06355543413327935,1.681795206481682,1.682470909276588,1.2971009634090123,1.0116072826558464,0.7272105745364054,0.77,0.92,3.049714624022764,4.664136026137689,4.684447482476811,6.668827854947926,,
VAR(1),0,7,-0.004880074121711311,1.5372709108517364,1.5342201841534668,1.2386364212929744,0.9898090709754584,0.6986903906405348,0.79,0.942,3.0533180380581357,4.669646972338064,4.330541213332785,6.056288799342926,,
VAR(1),0,8,-0.027497174766875233,1.5057295788246883,1.5034742142872008,1.2261623931140608,0.985579501012023,0.6942176663036888,0.794,0.944,3.0550632037366166,4.672315972922073,4.31164657059199,6.042626816847182,,
VAR(1),0,9,-0.04467994870716642,1.466074014271872,1.4651381640598047,1.2104289173924276,0.9960605739962031,0.6910050899091633,0.79,0.944,3.055933809282433,4.67364744920474,4.175443331119919,5.499690780136992,,
VAR(1),0,10,-0.023514578207164686,1.4231528656179726,1.4208594952749984,1.191998110432646,0.9621668829485676,0.6777278125572174,0.796,0.94,3.0563799291099665,4.674329730603526,4.202109635167619,5.597157893771464,,
VAR(1),0,11,0.020357192547544728,1.3662885392160398,1.363970377426027,1.1678914236460627,0.9180495385351112,0.6574817071933977,0.82,0.956,3.056614193750433,4.6746880074536366,4.124599631870692,5.608305866429193,,
VAR(1),0,12,0.012518389889157811,1.4406216668439316,1.4378971335956627,1.1991234855492001,0.9582899148574402,0.6800080682113443,0.798,0.942,3.0567399834263664,4.674880386161674,4.215828348576567,5.517623625707986,,
VAR(1),0,13,-0.005338139490231624,1.5382945293032613,1.535246435977874,1.2390506188117876,0.9838181093073451,0.6999282494385706,0.78,0.938,3.056808909532601,4.674985799544517,4.384290834080945,5.9862200001883865,,
VAR(1),0,14,-0.05371072110872025,1.433481782470104,1.4334996604671852,1.197288461677964,0.9441987450969446,0.6767974217521748,0.778,0.94,3.056847377992642,4.675044631977214,4.298090413016845,5.8521695795061905,,
VAR(1),0,15,-0.06150728800243197,1.3783795659431242,1.3794059532886511,1.1744811421596564,0.9423284386778114,0.6661364620274677,0.816,0.944,3.0568692082470146,4.675078018470194,4.221398372941802,5.675275525476218,,
VAR(1),0,16,-0.06191145500253785,1.4247773713258025,1.4257608448436816,1.1940522789407848,0.9539326098305044,0.6764552771428883,0.794,0.944,3.0568817849012686,4.675097252803047,4.209503256108997,5.7412044573326195,,
VAR(1),0,17,-0.008203897606244395,1.4996078354382523,1.4966759237033112,1.2233870702697944,0.9667500129420212,0.6887985787235572,0.798,0.938,3.0568891301796914,4.6751084864369865,4.314837542622378,5.939105379507458,,
VAR(1),0,18,0.04391918786375462,1.5303459658849823,1.5292141690158274,1.2366139935387386,0.982331776489743,0.6992205448180872,0.774,0.944,3.056893473602412,4.675115129128808,4.402134310420728,5.837230777836296,,
