model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"AR(1)+GARCH(1,1) con X",1,0.1167144124058428,4.638917825921721,4.643262244333116,2.154823019260077,1.6124546359485414,1.1730490492760184,0.804,0.93,5.319443475121298,8.135386752544596,7.56545657137555,10.990449996420615
"AR(1)+GARCH(1,1) con X",2,0.0154088532904641,6.332451699449206,6.320024228810044,2.513965836842268,1.91831328597266,1.3860130075396315,0.75,0.914,5.718186268132754,8.745211229693323,8.936563770349263,13.264343451654083
"AR(1)+GARCH(1,1) con X",3,-0.0362466366220263,6.003423317437652,5.992730289469182,2.448005369575234,1.8549664436824789,1.3353322693109022,0.782,0.94,5.8039251480901735,8.876337531052831,8.571207296111076,12.665589007827222
"AR(1)+GARCH(1,1) con X",4,0.0360877984085931,6.216508765919932,6.205378077582075,2.491059629471377,1.9314915548470029,1.389495489940972,0.756,0.918,5.831503609413557,8.918515147932323,8.842170739208987,12.36591795195706
"AR(1)+GARCH(1,1) con X",5,-0.078816985812468,5.901564925754279,5.895973913155339,2.4281626620050267,1.8802063192112968,1.3535650681855786,0.776,0.92,5.844750784822346,8.938774954401419,8.813283082331099,12.842220864460856
"AR(1)+GARCH(1,1) con X",6,0.0167295433262921,5.5648163081470825,5.553966553150699,2.356685501536151,1.841184360227392,1.3264393731127992,0.792,0.926,5.853588026616057,8.952290349414803,8.603305183390676,12.694689591772551
"AR(1)+GARCH(1,1) con X",7,0.1771994469887044,4.968430533155044,4.989893316101843,2.2338069111053094,1.724479811153781,1.2410809016324045,0.83,0.946,5.860738312670901,8.963225768264445,7.991943670426907,11.671748236049089
"AR(1)+GARCH(1,1) con X",8,-0.0748870368907336,4.960711129643385,4.95639777567837,2.226296875009793,1.7482459921851583,1.2611481830667863,0.794,0.94,5.867073555543795,8.972914686134017,8.142240478357385,11.18033865065107
"AR(1)+GARCH(1,1) con X",9,-0.0351448071681984,5.197401014083642,5.18824136952637,2.277771140726472,1.8058971521667335,1.2904169678480666,0.786,0.93,5.872913617502782,8.981846290148129,8.301761746988134,11.4458293006661
"AR(1)+GARCH(1,1) con X",10,0.0805290047903279,5.506816929123842,5.502288215878113,2.3456956784455465,1.8330242008486128,1.308921453999993,0.8,0.938,5.87839339182106,8.99022688176535,8.342281571546776,12.657348076848264
"AR(1)+GARCH(1,1) con X",11,0.0499689502886499,5.263576976038333,5.255546718079211,2.2924979210632257,1.789476970682646,1.2906157669227092,0.8,0.942,5.883579650760675,8.998158580348097,8.262537174750195,11.638953544317925
"AR(1)+GARCH(1,1) con X",12,-0.0119949978449499,5.459286419396043,5.4485117265305485,2.3342047310659253,1.800019687297332,1.3126537959763152,0.794,0.914,5.888511978343433,9.005701924433549,8.737777497564743,13.098387735539864
