model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"AR(1)+GARCH(1,1) con X",1,-0.1251186127771557,4.551276037135088,4.557828152324089,2.134907059411273,1.6345372391501478,1.1832323301831442,0.752,0.916,5.024680006270216,7.684584928849964,7.629008414836885,10.901288072255651
"AR(1)+GARCH(1,1) con X",2,-0.1981494543257715,5.617134299044786,5.645163236696296,2.37595522615564,1.8315295791739177,1.3113468716647811,0.758,0.902,5.395089339636271,8.251077118827865,8.463577641747424,12.783262891613324
"AR(1)+GARCH(1,1) con X",3,-0.0661081293677996,5.912319886380157,5.9048655313759095,2.4299929076801665,1.8443613271058856,1.343400242191316,0.74,0.894,5.497801354080649,8.408161589326701,8.763580610339405,12.611682325601096
"AR(1)+GARCH(1,1) con X",4,0.0027342833682067,5.691204505067359,5.679829572362756,2.383239302370359,1.8515204048095504,1.3389753682671364,0.742,0.906,5.544131254820455,8.47901705804032,8.64818646963262,12.919803862363349
"AR(1)+GARCH(1,1) con X",5,-0.0179013788434215,5.77292990502299,5.761704504577434,2.4003550788534254,1.8518239827264007,1.3462825468222783,0.746,0.908,5.572565256517678,8.522503111010202,8.805586025030719,13.69251309150234
"AR(1)+GARCH(1,1) con X",6,0.0467437501286818,6.105010521187682,6.0949854783214,2.46880243809046,1.964697064846008,1.4179558053003474,0.732,0.874,5.593287086144968,8.554194414626235,9.283389173348764,13.648136609329038
"AR(1)+GARCH(1,1) con X",avg_all,-0.0596332569695433,5.608312525639676,5.607396079276314,2.365542002093554,1.829744932968652,1.3235321940715008,0.745,0.9,5.437925716245038,8.31658970344688,8.598888055822634,12.759447808777464
Chronos-2 (con X),1,-0.1214678418269983,4.541121039709247,4.5467932342279385,2.13232109079002,1.6324980162746348,1.1796688105861963,0.778,0.946,5.176435180664063,9.130943093299866,7.6619077807375,10.84962976003943
Chronos-2 (con X),2,-0.154086488115433,5.730125089570607,5.7424074852112135,2.396332089926439,1.8497966308152431,1.321728486798872,0.786,0.942,5.6059375,9.830015796661376,8.507141553094021,12.34681593387992
Chronos-2 (con X),3,-0.0116414055549992,6.058152282473399,6.046171500231743,2.458896398840696,1.893806114842841,1.3537197135590286,0.768,0.946,5.83702880859375,10.263910368919372,8.63624574427176,12.422838907144191
Chronos-2 (con X),4,0.0412968100586635,5.929495782810782,5.9193422177661725,2.432969834947851,1.8984689996567972,1.3527255696675808,0.764,0.96,5.95121484375,10.414582245826722,8.580939534640269,12.65853239949445
Chronos-2 (con X),5,0.0211184944125631,6.290189751014912,6.278055362319129,2.5056047897302416,1.9471625501219727,1.3855195440040908,0.774,0.952,6.01225390625,10.530364477157592,8.967674376475317,13.433294314665652
Chronos-2 (con X),6,0.0866256223600606,6.425011093954351,6.419665070215714,2.5337057978809843,1.9953039136485533,1.4241742465691891,0.774,0.934,6.0851796875,10.668157486915588,9.123317156765308,12.707473703448208
Chronos-2 (con X),avg_all,-0.0230258014443572,5.829015839922217,5.825405811661985,2.4099716670193723,1.8695060375600072,1.3362560618641592,0.774,0.9466666666666668,5.778008321126302,10.139662244796751,8.57953769099736,12.403097503111976
