model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"AR(1)+GARCH(1,1) con X",1,0.0560828020179744,2.9484849835336666,2.945733294248785,1.7163138682213068,1.2615040459081828,0.9162890694072712,0.796,0.938,4.107679393652492,6.282153514575859,5.870933949058496,8.492922771580753
"AR(1)+GARCH(1,1) con X",2,0.0139817944623373,4.037000791693176,4.029122280686176,2.007267366517519,1.50440459524157,1.086735782011989,0.742,0.902,4.4412693372903,6.792335307266349,7.030084975614424,10.439809443457492
"AR(1)+GARCH(1,1) con X",3,-0.0376375089529274,3.82045581321548,3.814231483669236,1.9530057561792376,1.4613633393389345,1.0511807155275652,0.794,0.934,4.523444018329018,6.9180106367709495,6.768016238268117,10.325375736149669
"AR(1)+GARCH(1,1) con X",4,0.0279736291085749,3.759708141874565,3.752971249516318,1.937258694525932,1.5073099946908928,1.0837328976380842,0.742,0.918,4.557907639867633,6.9707181975188615,6.906737215429818,9.722232357817449
"AR(1)+GARCH(1,1) con X",5,-0.0782684452332292,3.75141457714272,3.7500376975076617,1.9365014065338717,1.483004173907431,1.0703898625251338,0.766,0.91,4.579960442355632,7.004445048467912,6.973311207308925,10.208786621513172
"AR(1)+GARCH(1,1) con X",6,0.002744356954489,3.4780635696008364,3.4711149739567304,1.863092851673456,1.4394577566122826,1.041975720148295,0.79,0.93,4.597602936797116,7.031426915317763,6.83185441250564,10.326844270629325
"AR(1)+GARCH(1,1) con X",7,0.1253247511354834,3.2227716931418744,3.232032443002762,1.797785427408611,1.3537491500676275,0.9857016163957636,0.8,0.934,4.61309728876822,7.055123481763966,6.494752083543669,9.753081408857918
"AR(1)+GARCH(1,1) con X",8,-0.078031944867741,3.286619519267993,3.2861352646493014,1.81277005288848,1.3802833789744433,1.0074368661751114,0.78,0.942,4.627238611924954,7.076750769206874,6.597228646714825,9.695647474784906
"AR(1)+GARCH(1,1) con X",9,-0.0559283404273949,3.243740959777439,3.24038145712085,1.8001059571927565,1.4096475445849883,1.017045808868209,0.78,0.93,4.640372824633664,7.096837814134658,6.652654106687826,9.379957398861569
"AR(1)+GARCH(1,1) con X",10,0.0206068358111578,3.5462713453125287,3.539603444304052,1.881383385783996,1.4352000115905397,1.0407764113896614,0.8,0.928,4.652683024542847,7.115664640236049,6.833028905859053,10.467469734591628
"AR(1)+GARCH(1,1) con X",11,0.0245470320013117,3.472471951040973,3.466129563918965,1.8617544316904324,1.4127676539125924,1.03085249348864,0.786,0.926,4.664283851486371,7.13340657400719,6.770114073157788,9.90317407683456
"AR(1)+GARCH(1,1) con X",12,0.000555031529047,3.5360931410772003,3.529021262855042,1.87856894013902,1.4196989973452268,1.046252417006747,0.796,0.912,4.675257315339992,7.150189038729634,7.0525727480827225,10.765071823346616
"AR(1)+GARCH(1,1) con X",13,0.015030238847569,3.947711406605354,3.940041891871958,1.98495387650997,1.5198925827610823,1.1123557996101627,0.742,0.898,4.685668022225936,7.166110840940831,7.3592106380641615,11.08421117591248
"AR(1)+GARCH(1,1) con X",14,0.0300037472639717,4.293717422185398,4.286030212190908,2.0702729801141944,1.5546657554216554,1.1479129730891453,0.742,0.91,4.695570181969208,7.18125488741369,7.814359635387505,12.526759862355476
"AR(1)+GARCH(1,1) con X",15,0.075923079708394,3.4678684126566157,3.466696989863704,1.8619068155693783,1.40862252468847,1.0379845303549775,0.778,0.93,4.705011016528761,7.19569339790224,7.02312557107496,10.58666627123213
"AR(1)+GARCH(1,1) con X",16,0.061910574949346,3.7826982224335137,3.7789657452792063,1.94395620971235,1.489088563215898,1.0942142923048517,0.754,0.904,4.714032501144626,7.209490567996332,7.266158017149291,11.125182685980336
"AR(1)+GARCH(1,1) con X",17,-0.0431313849974612,3.927565355524762,3.921570541185506,1.980295569147572,1.5337473346385273,1.1092285416787444,0.764,0.926,4.72267231414624,7.2227040217281955,7.206360909237145,10.757647837582882
"AR(1)+GARCH(1,1) con X",18,-0.0698330782597004,3.3136106208058624,3.3118600583834774,1.819851658345668,1.4016825591739417,1.0371082272379537,0.776,0.914,4.730964410586526,7.235385688870009,6.982844932568917,10.324956572375523
"AR(1)+GARCH(1,1) con X",avg_all,0.005102953947289,3.60201488482722,3.5978711030117023,1.894835847119653,1.4431161090041271,1.0509541124921278,0.7737777777777778,0.9214444444444444,4.607484173977195,7.046538963491519,6.9129637925396255,10.326988751325771
