model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
VARMAX(1) con X,0,18,-0.0742163178988456,1.569260465925688,1.5716300068363003,1.2536466834145497,0.9870531545112455,0.7046364120525562,0.784,0.932,3.0409256106634968,4.650694390149761,4.468128700690023,6.280518605901423
VARMAX(1) con X,0,19,0.018841463051234613,1.4052779492554195,1.4028223940868196,1.1844080353015254,0.9498766478868762,0.6667038233265623,0.802,0.954,3.040925695676695,4.650694520166233,4.0968507098626485,5.560154491808956
VARMAX(1) con X,0,20,0.019824093183992426,1.5183419507299927,1.5156982614991,1.2311369791778248,0.9826104074472062,0.6934629243753526,0.792,0.938,3.0409257364052324,4.650694582455153,4.301441102485719,5.62477552340985
VARMAX(1) con X,0,21,0.01321421216794406,1.4750082469653687,1.4722328458746565,1.2133560260181908,0.9712164550602455,0.6854852488341594,0.8,0.934,3.040925756102255,4.6506946125791515,4.248780642054931,5.794014670623592
VARMAX(1) con X,0,22,0.01897349429577041,1.6089456387536933,1.6060877409619776,1.267315170335295,1.024030748599501,0.7194240588236233,0.758,0.94,3.0409257657087236,4.650694627270982,4.42586460874445,5.930293301115764
VARMAX(1) con X,0,23,0.06716238031550441,1.5809115959466518,1.582260558084402,1.2578793893233176,1.021444054226296,0.7141870657015751,0.768,0.942,3.0409257704292196,4.650694634490353,4.3714372759056195,5.817665390057499
VARMAX(1) con X,0,24,0.0004478266511178564,1.7436971675292277,1.7402099737428822,1.3191701837681453,1.039426622999116,0.7439124856936158,0.756,0.91,3.0409257727642984,4.650694638061551,4.738595825790097,6.513631713867452
VARMAX(1) con X,0,avg_all,0.003152900397296677,1.4553611853720605,1.4547865475210828,1.2044097169704475,0.9647810803598021,0.6816214218249869,0.7880833333333334,0.9426666666666667,3.010813899610578,4.604642502138911,4.22764025005039,5.660992603392166
VARMAX(1) con X,1,1,0.07758312399042751,1.0778210083367712,1.0816845074482098,1.0400406277873042,0.8277747929823531,0.5887339636990898,0.762,0.944,2.5469355545005095,3.895201794431286,3.674072208987082,4.853230266571021
VARMAX(1) con X,1,2,0.06301641022850388,1.3382137549005344,1.3395083953488207,1.1573713299321098,0.9160282643341011,0.6513321979702202,0.794,0.942,2.8733816830592933,4.39445806477563,4.082728277115199,5.510265332926839
VARMAX(1) con X,1,3,-0.11151876602955786,1.3224308227968422,1.3322223963280042,1.1542193883001637,0.9239012477061739,0.6531096989266979,0.812,0.942,2.970148028183572,4.542449418739259,4.072482055842068,5.477204913528636
VARMAX(1) con X,1,4,-0.06086823417628342,1.5416364727211291,1.5422581417074248,1.2418768625380798,1.0095054667597274,0.7089668961430607,0.77,0.938,3.0030400945304003,4.592753493230004,4.33885135803891,5.650759551825224
VARMAX(1) con X,1,5,0.04134541920991901,1.4866525148023135,1.4853886534623542,1.2187652167100742,0.9441627704644101,0.6826823498214438,0.786,0.926,3.0149454248063625,4.610961124660753,4.390088837034362,6.015968307130335
VARMAX(1) con X,1,6,0.08370660089538655,1.683958202534456,1.6875970811628445,1.2990754716962538,1.0331902338050916,0.7362010672248446,0.746,0.916,3.019420425239259,4.617805047227036,4.634651358794702,6.207387115041848
VARMAX(1) con X,1,7,0.0639004864423302,1.632694712426879,1.6335125951695926,1.2780894316007751,1.0099601205539375,0.717468619940358,0.788,0.92,3.0211500201775063,4.620450234418833,4.558479108454624,6.548420272054992
VARMAX(1) con X,1,8,0.04463896022436536,1.6053644508463643,1.6041463587145843,1.266548995781286,1.0123433553340078,0.7174536558009446,0.764,0.918,3.0218343858805397,4.621496881441283,4.506127413726063,6.071073597148516
VARMAX(1) con X,1,9,-0.0179912848973923,1.4587003057561732,1.4561065914769205,1.206692417924684,0.9589750876007349,0.682795439228304,0.782,0.942,3.0221109895711082,4.62191991028076,4.300528706396357,5.7659333957903955
VARMAX(1) con X,1,10,-0.002156508632174193,1.4803797138634005,1.4774236049651541,1.2154931529898283,0.9815660187172417,0.689553667706299,0.802,0.95,3.0222250344129336,4.622094326815074,4.200223200074984,5.6188210468979305
VARMAX(1) con X,1,11,-0.047456935717761516,1.5208461370500552,1.520056605523675,1.2329057569513069,0.9669417995853029,0.6953837032576563,0.768,0.932,3.0222729552233236,4.622167615370133,4.4271000846609345,5.739162247221955
VARMAX(1) con X,1,12,-0.03952766946288269,1.4611245813842297,1.459764768874627,1.2082072541061102,0.973445543383034,0.6837875955806401,0.788,0.954,3.0222934594648465,4.622198973901459,4.204738802447513,5.5969630961579515
VARMAX(1) con X,1,13,0.039411137863218475,1.3910182751919873,1.3897894764292775,1.178893326993277,0.9553678214073942,0.6666085096065884,0.812,0.96,3.0223023859583034,4.622212625795117,4.057209086462999,5.467326921510994
VARMAX(1) con X,1,14,0.0075161837411702685,1.5986612509313354,1.5955204214475054,1.263139114051776,1.0044505335139486,0.7147102463965327,0.738,0.932,3.0223063365629113,4.6222186677234784,4.470398907410303,5.998372094913103
VARMAX(1) con X,1,15,-0.05080813481434374,1.4759958320743727,1.4756253069735357,1.2147531876778657,0.9753301140164171,0.6896256164296758,0.766,0.948,3.0223081123500832,4.622221383555595,4.278352965270108,5.648176626680118
VARMAX(1) con X,1,16,-0.0147718423979027,1.7031671284254766,1.6999790014964535,1.303832428457144,1.0397942980686274,0.7362325052574888,0.756,0.928,3.0223089222533837,4.622222622195803,4.613613145374484,6.319136944392231
VARMAX(1) con X,1,17,0.010093233029424945,1.640659427319416,1.6374799818177648,1.2796405674320288,1.0130099775807362,0.7276991177762953,0.748,0.918,3.0223092966548513,4.622223194793438,4.574421937127209,5.9428523867355265
VARMAX(1) con X,1,18,0.0006471632463396473,1.6176062536685325,1.614371459981462,1.2705791828852944,1.0146743033793764,0.7174499689047314,0.748,0.94,3.02230947189663,4.622223462802603,4.461871281492757,5.932978345833989
VARMAX(1) con X,1,19,-0.06316312958817862,1.4739178229756664,1.4749595682690884,1.2144791345548462,0.9831308042144216,0.6930671416870627,0.77,0.944,3.022309554855761,4.622223589677642,4.252980518936751,5.329359154917105
VARMAX(1) con X,1,20,0.03030126694556454,1.4549288479016633,1.452937156984367,1.2053784289526535,0.9488036137027887,0.6797974014854451,0.78,0.94,3.0223095945342666,4.622223650360688,4.331234038100552,5.766603672454232
VARMAX(1) con X,1,21,-0.0009212318960419447,1.4426646213501484,1.4397801407756545,1.199908388492911,0.9609653395735697,0.6814938242365617,0.77,0.948,3.0223096136885563,4.622223679654649,4.23603560052807,5.417558159179851
VARMAX(1) con X,1,22,0.014893705082266416,1.7887448557727723,1.7853891885123048,1.3361845637906107,1.0574452939022243,0.7573698847097146,0.736,0.908,3.0223096230119664,4.622223693913571,4.810843889742081,6.498446813161883
VARMAX(1) con X,1,23,0.06664484656029201,1.7314974655492417,1.7324760061911888,1.3162355435829822,1.064244134611067,0.7527823467551267,0.734,0.918,3.0223096275837857,4.622223700905557,4.630326998879921,6.266585978548712
VARMAX(1) con X,1,24,-0.00539631778975349,1.6189798178869979,1.615770978496911,1.2711298039527321,1.0201363393996707,0.7210638026043119,0.76,0.922,3.022309629840341,4.62222370435667,4.509973154933773,5.97716334247992
VARMAX(1) con X,1,avg_all,0.005379936752372349,1.5228193448527818,1.5222395161482387,1.2322266490475873,0.9831311364415148,0.6977237175478789,0.77,0.9345833333333333,2.9928108426766866,4.577109202542764,4.359055538992993,5.817489565962637
Chronos-2 joint (con X),0,1,0.0472143071095439,1.0134826258249576,1.0136848513691408,1.0068191751099802,0.8144740638506247,0.5725870580211126,0.808,0.962,2.7059261474609375,4.443493178367615,3.5542969045701303,4.821625502893354
Chronos-2 joint (con X),0,2,0.052276865332220965,1.2571001042080119,1.2573187746485586,1.1213022672984116,0.9053100844036536,0.6373953595268368,0.804,0.974,2.9850965576171875,4.865974372386932,3.953538016672659,5.169391463377321
Chronos-2 joint (con X),0,3,0.025475868010783935,1.4432070787964206,1.4409696844897288,1.2004039672084263,0.971258070145141,0.6828208814831072,0.78,0.964,3.11881884765625,5.089464216709137,4.169688463361504,5.54209997640665
Chronos-2 joint (con X),0,4,-0.027011590592715042,1.4033689431116374,1.4012918312517646,1.1837617290873044,0.9323148787730888,0.6687664590623988,0.804,0.964,3.1833287353515627,5.165830427646637,4.278684971321986,5.7479515319192735
Chronos-2 joint (con X),0,5,-0.03372596183087741,1.603714872897905,1.6016448836535246,1.2655610943978661,1.0054049498431679,0.7164890291777739,0.798,0.954,3.213558837890625,5.200912828922272,4.494981215444471,5.941470371119917
Chronos-2 joint (con X),0,6,-0.06874021692594365,1.5544159373324604,1.5560323228808217,1.2474102464228927,0.996838308251069,0.7071673771053654,0.778,0.962,3.2399658203125,5.232794910430909,4.408181920849356,5.806712998153945
Chronos-2 joint (con X),0,7,0.011614750876676086,1.8335386428011153,1.8300064679534425,1.3527773164691381,1.0578466460605704,0.7577926006867876,0.77,0.95,3.25522265625,5.261142807483673,4.768619589034066,6.7660546930171845
Chronos-2 joint (con X),0,8,-0.06021592618375931,1.598681594379688,1.5991101889570942,1.2645592864540176,1.0201346749063929,0.7183146310961717,0.784,0.97,3.2585975341796876,5.2670693807601925,4.414109004145722,5.94276903201255
Chronos-2 joint (con X),0,9,-0.036167533012032,1.6565156999130355,1.6545107589573884,1.2862778700410686,1.03876874063104,0.7326603485802654,0.772,0.966,3.252537292480469,5.276088611602783,4.517503308123781,5.721841487272599
Chronos-2 joint (con X),0,10,-0.0047493913995074345,1.5456001464328077,1.5425315028586075,1.241986917345995,0.9883689287129911,0.6994746542012541,0.804,0.972,3.25334130859375,5.3088540539741516,4.4395644847658895,5.935742722990693
Chronos-2 joint (con X),0,11,-0.09601812711627734,1.5168216366106637,1.5230074740723616,1.234101889664043,0.9900006726599403,0.7000150341204526,0.798,0.972,3.2620513305664063,5.292576372623444,4.364406168268949,5.7867032518259665
Chronos-2 joint (con X),0,12,-0.018949911635677885,1.5278898111853103,1.5251931307139401,1.2349870973876367,1.0093161297620468,0.7001532327308844,0.824,0.976,3.2642659912109373,5.2965857453346255,4.207991908348483,5.828991190604658
Chronos-2 joint (con X),0,13,-0.0631550475096413,1.6000104507102146,1.6007989898347372,1.2652268531116218,0.990926429237187,0.7101229672050703,0.798,0.952,3.263423828125,5.3009180812835694,4.550835412681129,6.298657331489622
Chronos-2 joint (con X),0,14,-0.02115092754481222,1.7673406600897497,1.7642533405055798,1.328251986825384,1.0490878128596777,0.7464256841958435,0.784,0.954,3.28216357421875,5.332291742324829,4.778015518551497,6.547107995561956
Chronos-2 joint (con X),0,15,-0.03114192989610571,1.647061911127759,1.6447376071031576,1.282473238357494,1.0300377257969828,0.728483048132712,0.78,0.96,3.265291015625,5.324885642528534,4.492640213090271,5.786910648283191
Chronos-2 joint (con X),0,16,0.024740562307887386,1.6729245381512976,1.6701907844983077,1.292358612962481,1.0217553020451573,0.7282553635493647,0.782,0.96,3.2638429565429687,5.32875206899643,4.616403482953387,6.153432059130993
Chronos-2 joint (con X),0,17,-0.010188394536813826,1.6707113197706114,1.6674737005143063,1.2913069737728153,1.0251804862302893,0.7276397605745175,0.798,0.96,3.30560595703125,5.402489499568939,4.593463584422118,6.076835927277785
Chronos-2 joint (con X),0,18,-0.06739023515041981,1.7925501227884175,1.7935064663364704,1.3392186028936688,1.061341527481817,0.7546867936703612,0.79,0.942,3.317296875,5.40699767780304,4.7824642573946745,6.472238325383269
Chronos-2 joint (con X),0,19,0.05081676323498573,1.627865803257796,1.6271924150769606,1.2756145244849482,1.0295363261373707,0.7202781793471572,0.81,0.958,3.3074971313476564,5.4168066387176514,4.460368653773937,6.30170577223099
Chronos-2 joint (con X),0,20,0.052586478303394135,1.7487495370593846,1.7480173756856192,1.3221260816146163,1.0691234014010527,0.745998575574277,0.798,0.95,3.313689697265625,5.406033843517304,4.599534315520729,5.9961181774778805
Chronos-2 joint (con X),0,21,0.05480329921282825,1.6703881935512561,1.6700508187687642,1.2923044605543865,1.0291945732988412,0.7283874268762186,0.788,0.966,3.3129892578125,5.410661252498627,4.555234291736044,6.135048740980281
Chronos-2 joint (con X),0,22,0.051730848182210756,1.7758115758371007,1.7749360333390751,1.3322672529710677,1.0676044862124299,0.7515679205043092,0.788,0.958,3.31562255859375,5.411709229946137,4.650489922380841,6.402645543523729
Chronos-2 joint (con X),0,23,0.09873058764099184,1.7652886622724024,1.7715058138837936,1.3309792687655932,1.0597820082285587,0.7490889503582955,0.8,0.954,3.31258447265625,5.4173510746955875,4.7128182217751275,6.585905245820909
Chronos-2 joint (con X),0,24,0.024737511156333363,1.9602959570741996,1.956987309618263,1.398923625369971,1.0946330083307958,0.785869887975865,0.778,0.936,3.308236328125,5.410451660633087,5.099772940451831,7.0618457648374715
Chronos-2 joint (con X),0,avg_all,-0.0018282229986136083,1.610555659382675,1.6097896886238086,1.2662916807737845,1.0107599681358286,0.7154350509898502,0.7924166666666667,0.9598333333333333,3.2317064463297527,5.261255638281504,4.477650282068274,6.034575239733008
Chronos-2 joint (con X),1,1,0.04833798503280238,1.1382012551937424,1.138261413480386,1.0668933468160657,0.8571407027816494,0.6042304063982565,0.782,0.958,2.7119068603515624,4.443800353527069,3.791456466477565,5.187885650801319
Chronos-2 joint (con X),1,2,0.03878572830764858,1.403382066622963,1.4020796352100733,1.1840944367786184,0.9404819142788906,0.6696746419088319,0.78,0.96,2.991762939453125,4.866074773788452,4.167305816211739,5.643223842821453
Chronos-2 joint (con X),1,3,-0.12671623063180396,1.4528696336769182,1.4660208975150972,1.2107934991215874,0.9698630339720679,0.6874326397304225,0.798,0.96,3.124024658203125,5.087911243438721,4.299543989636288,5.905926083721388
Chronos-2 joint (con X),1,4,-0.08507008159429856,1.7188655186661006,1.7226647064112286,1.3125032214860384,1.0601209073831879,0.7475201632694,0.758,0.948,3.18176171875,5.154688402652741,4.6296440390730345,6.089408094214561
Chronos-2 joint (con X),1,5,0.008848614064408275,1.6748225653348074,1.671551218174999,1.2928848433541942,0.9946463478599696,0.7233799986739723,0.78,0.944,3.2071609802246095,5.188164839744568,4.69626988535908,6.591081473650695
Chronos-2 joint (con X),1,6,0.06251931519547936,1.8729084221691172,1.8730712700972916,1.3686019399727927,1.0969795178059507,0.7755597921688095,0.752,0.942,3.2286024169921874,5.211455432891846,4.867321752659581,6.584547540597027
Chronos-2 joint (con X),1,7,0.05746234790032042,1.7579287619645434,1.7577148258668314,1.3257883789907163,1.0500827043609573,0.7455822063741507,0.778,0.946,3.2430439453125,5.238210681915283,4.720981263095174,6.511282536943766
Chronos-2 joint (con X),1,8,0.040032825839739106,1.7450403187230517,1.74315286523032,1.320285145425154,1.0549239864312026,0.7447674804331563,0.786,0.942,3.24592822265625,5.245281115055084,4.685005345666207,6.45350997329123
Chronos-2 joint (con X),1,9,-0.009881323527980901,1.6019796351358127,1.5988733164202056,1.2644656248471944,0.9949510613258512,0.7134856574724386,0.796,0.952,3.23988623046875,5.251881093502044,4.5484150642038745,6.297218165331997
Chronos-2 joint (con X),1,10,0.005007401702757677,1.6415649910132935,1.6383069351030801,1.2799636460083856,1.0213095954330358,0.721143320453845,0.794,0.964,3.2404443359375,5.288251302719116,4.449876807816221,6.108548813903394
Chronos-2 joint (con X),1,11,-0.03428654184173417,1.6894668562403286,1.6872634894793115,1.2989470695449108,1.0191883926632894,0.7299763838046955,0.77,0.95,3.245241943359375,5.263020741462707,4.640287257343962,6.202714042228965
Chronos-2 joint (con X),1,12,-0.047608175430495614,1.6558919635112193,1.6548467179520154,1.2864084568876308,1.0291879501157422,0.7267054397388975,0.786,0.962,3.24806494140625,5.268867668628693,4.4652527629913985,6.059977523512547
Chronos-2 joint (con X),1,13,0.03883618951801535,1.5874420765848076,1.5857754420479189,1.2592757609228882,0.9932939453658511,0.7038538949249238,0.822,0.956,3.249248046875,5.276961416244506,4.44033954853717,6.112158249020593
Chronos-2 joint (con X),1,14,0.0084494341423354,1.801415670534739,1.7978842321309936,1.3408520545276401,1.0691516614061098,0.7577995708767623,0.754,0.96,3.265825927734375,5.30535985660553,4.682866776879027,6.2755453359810325
Chronos-2 joint (con X),1,15,-0.03699972065332045,1.7169167715817522,1.7148519173670145,1.3095235459383747,1.0473656712389503,0.7407155784881546,0.772,0.96,3.2482507934570313,5.295057488918305,4.5555607701313265,6.048020641222844
Chronos-2 joint (con X),1,16,-0.015640568267477825,1.978531041320094,1.9748186066131832,1.4052823939027996,1.1102755066975818,0.7915329577720182,0.776,0.934,3.248328125,5.299606805324554,5.063907374456511,6.981640871823927
Chronos-2 joint (con X),1,17,0.01047342754741864,1.9217714916002606,1.918037641301652,1.3849323598290466,1.1090876828081897,0.785784915611082,0.746,0.946,3.289277633666992,5.365775880336762,4.955329136145108,6.46956715141031
Chronos-2 joint (con X),1,18,0.0010384023209057385,1.9061972376048266,1.902385921408998,1.379270068336509,1.1010996886054962,0.7749088844750287,0.768,0.958,3.293623046875,5.361594730377197,4.898768108320501,6.374042370262218
Chronos-2 joint (con X),1,19,-0.03522890743892699,1.6536297523755048,1.6515635687900923,1.2851317320765574,1.045255261875668,0.7319622949450044,0.786,0.958,3.2850732421875,5.3695864300727845,4.530529200738462,5.809521884753712
Chronos-2 joint (con X),1,20,0.06016538933077904,1.6605556207222567,1.660854383554135,1.2887413951426154,1.0269892733298576,0.7279290038843824,0.79,0.962,3.288140625,5.360589356899261,4.581022402955603,6.080916109569807
Chronos-2 joint (con X),1,21,0.03818407778409889,1.6406181693064876,1.638794956764097,1.280154270689317,1.0210083976868198,0.7231708888560648,0.788,0.97,3.28673828125,5.362665528297424,4.553991738798745,5.922675523548817
Chronos-2 joint (con X),1,22,0.04553897540357074,1.9879813263267976,1.9860791619549552,1.409283208569149,1.1092426907370967,0.7935887379740425,0.75,0.936,3.29316015625,5.372138126850128,5.108520159041743,6.861310539375473
Chronos-2 joint (con X),1,23,0.10623450546464609,1.9001003098344524,1.9075858793661005,1.3811538217613926,1.1153934868452058,0.7864488646213679,0.764,0.95,3.2933798828125,5.380715151786804,4.839660123409387,6.631075163521516
Chronos-2 joint (con X),1,24,0.027691740547272827,1.7908647762990755,1.788049879241014,1.3371798230757947,1.0673815354845106,0.7541422633136164,0.784,0.946,3.2904619140625,5.375627444267273,4.708808503791346,6.4900283342959995
Chronos-2 joint (con X),1,avg_all,0.008590617113173337,1.7041227596809563,1.7033537033950417,1.3030170851668907,1.0376842048538804,0.7358873327570553,0.7775,0.9526666666666667,3.2183057028452557,5.234720244387786,4.620027678905794,6.237159413158525
