model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,0.010629295424314502,0.4391997551357099,0.4384343375466557,0.662143743870359,0.5246414622881018,0.37447849474039246,0.732,0.914,1.5105303770203842,2.310156856821874,2.376063579244382,3.1340957785727985
"SARIMAX(1, 0, 0) con X",2,-0.007569877622273962,0.6824442031459732,0.6811366177868968,0.8253100131386368,0.6661390988424575,0.4692214257525199,0.742,0.912,1.8856162272051662,2.883801162082692,2.922863757781776,3.9061648019500175
"SARIMAX(1, 0, 0) con X",3,-0.026178907077376513,0.8289224091104479,0.8279498994679942,0.9099175234426438,0.7211978796006142,0.5167209450392498,0.726,0.912,2.075408961547496,3.1740641010384745,3.2902620822349258,4.437249941237949
"SARIMAX(1, 0, 0) con X",4,0.022485360312196778,1.034774064727863,1.0332101080267762,1.0164694329033097,0.8165474325940639,0.5837061305465299,0.688,0.892,2.184184978646158,3.34042266328992,3.712698630897687,4.91872160174156
"SARIMAX(1, 0, 0) con X",5,0.0074540929294721805,1.0979196183125135,1.095779342577291,1.0467947948749512,0.8335625943386245,0.5941180174545989,0.7,0.906,2.250903085539313,3.442459202546696,3.7597062627049365,5.1191500952582505
"SARIMAX(1, 0, 0) con X",6,0.031903627860540525,1.0098853776634813,1.0088834483788174,1.0044319033059521,0.8048189540095317,0.5710210325705279,0.736,0.906,2.2937443035430287,3.5079791914403375,3.589161116392441,4.847447327694276
"SARIMAX(1, 0, 0) con X",avg_all,0.0064539319711455845,0.8488575713493315,0.8475656256307387,0.9108445685893086,0.7278179036122322,0.5182110076839701,0.7206666666666667,0.907,2.033397988916925,3.1098138628699994,3.2751259048760244,4.393804924409141
Chronos-2 (con X),1,0.030556353912117702,0.5220455645243051,0.5219351641596595,0.7224508039719102,0.5739674459151344,0.40447719884185046,0.836,0.99,1.9806680221557618,4.11456793141365,2.543926975577506,4.226594896674476
Chronos-2 (con X),2,0.04198968060633075,0.8499013443206982,0.8499646749094787,0.9219352878100928,0.721847863763153,0.5131856571522143,0.856,0.986,2.601302917480469,5.204420747280121,3.2620661557130974,5.349096367075961
Chronos-2 (con X),3,0.060054147967385625,1.1647099594555976,1.1659870402247743,1.0798087979937812,0.8481606543822114,0.601789288044879,0.854,0.994,3.044045867919922,6.023358918190002,3.780847562143955,6.087749540848457
Chronos-2 (con X),4,0.10712224488325976,1.4941120508015613,1.5025990020487876,1.2258054503259428,0.9726755306966886,0.6855129451912532,0.83,0.988,3.327445556640625,6.505573238372802,4.237314760909178,6.587621748179917
Chronos-2 (con X),5,0.10320864913528012,1.6365541195004003,1.643933036517729,1.2821595206984695,1.0110429457003025,0.7123412392724526,0.846,0.992,3.496829574584961,6.803559635639191,4.3916554968765755,6.9610017589907764
Chronos-2 (con X),6,0.1308791694850114,1.7047739903566788,1.7184937993810527,1.3109133454889583,1.0166960203313855,0.7217992650477314,0.856,0.976,3.63965625,7.0783134188652035,4.577684194006731,7.35648761065541
Chronos-2 (con X),avg_all,0.07896837433156423,1.2286828381598736,1.2338187862069137,1.0905122010481925,0.8573984101314792,0.6065175989250633,0.8463333333333334,0.9876666666666667,3.0149913647969564,5.954965648293495,3.79891585753784,6.0947586537375
