model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,0.05465809314557788,1.002245786138572,1.0032288017126056,1.001613099810803,0.8011704657597467,0.5624372255153444,0.816,0.954,2.589079854918133,3.95965593985389,3.508235509288375,4.663770564980853
"SARIMAX(1, 0, 0) con X",2,-0.028476721674080236,1.4880337210623655,1.4858685772975437,1.2189620901806355,0.984410987327239,0.6955313160796838,0.76,0.946,3.000607268949251,4.5890328075799545,4.301820741649283,5.58731644120134
"SARIMAX(1, 0, 0) con X",3,0.02566528643049361,1.5685375703579434,1.566059202144785,1.2514228710331232,1.0174516161780596,0.7108514556468227,0.786,0.956,3.1381223793430904,4.799344020135369,4.316986692440653,5.755689752444793
"SARIMAX(1, 0, 0) con X",4,0.020416232459055588,1.7809511729757732,1.777806093177643,1.3333439515660026,1.072147751196986,0.7605450157176242,0.764,0.914,3.1901319692975747,4.878885823916142,4.701825730416642,6.314970657006787
"SARIMAX(1, 0, 0) con X",5,0.01261142350641944,1.8818471987913141,1.8782425523965889,1.3704898950362927,1.1108894387511936,0.7806686486842577,0.746,0.916,3.2112752463426006,4.911221675736341,4.857979688652839,6.405010352050519
"SARIMAX(1, 0, 0) con X",6,0.03430331057977222,1.8602313340707757,1.857687588519367,1.3629701348596628,1.0905955715940256,0.7713374144367209,0.76,0.93,3.2203437224297167,4.925090713083941,4.774394783193326,6.585654479312753
"SARIMAX(1, 0, 0) con X",7,0.03728849513946842,1.7585324243506542,1.7564057913717164,1.3252946055016281,1.0395113118687374,0.745234829774677,0.794,0.928,3.2244085012904145,4.9313072558952324,4.740450522233251,6.500332922891416
"SARIMAX(1, 0, 0) con X",8,-0.047464177245736504,1.7402251205028183,1.7389975183834279,1.3187105514036914,1.0512056760766932,0.7472487685274286,0.758,0.944,3.2263010908084,4.9342017217852625,4.64210857075933,6.091073619676258
"SARIMAX(1, 0, 0) con X",9,0.025604150324525662,1.7692518940376663,1.7663689627634314,1.32904814162747,1.0806602238385659,0.7578314561799444,0.764,0.93,3.2272123775949093,4.935595414656584,4.638350423828802,6.222846890415291
"SARIMAX(1, 0, 0) con X",10,0.030925029845946174,1.806372860569593,1.8037164723194274,1.3430251197648642,1.0634534546116645,0.7626901921368646,0.764,0.916,3.227664489367017,4.936286859943795,4.8619287521738075,6.503897997585734
"SARIMAX(1, 0, 0) con X",11,0.12713949860123713,1.791911252928136,1.8044918825268537,1.343313769201691,1.1104531929864583,0.7749382760908656,0.734,0.94,3.2278948682487423,4.936639194038761,4.679087323663197,5.8502359913851825
"SARIMAX(1, 0, 0) con X",12,0.09301307842904542,1.787959545134748,1.7930350588033264,1.3390425903619818,1.0837543845474071,0.7665321631075855,0.734,0.93,3.2280150928377997,4.936823061680867,4.761448481158537,6.208875438072636
