model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
VARMAX(1) con X,0,1,-0.013068533742836385,1.000949482924269,0.9991183705326088,0.999559088064637,0.7984109261964432,0.5641909726555735,0.8,0.946,2.5567957035939495,3.9102815911596513,3.5274936335481093,4.872326957594042
VARMAX(1) con X,0,2,0.055257232070155995,1.661517742846052,1.661248069056413,1.2888941263953424,1.0410540033657474,0.7306751954869747,0.778,0.934,3.1853275191198533,4.871538051444845,4.512077005162989,5.8771230138113575
VARMAX(1) con X,0,3,0.03791066778041619,2.1303655845792058,2.127542072141606,1.45860963665458,1.1658837941243778,0.8288536885280287,0.76,0.934,3.593934939553027,5.496449174334006,5.144508814023553,6.625457839055446
VARMAX(1) con X,0,4,0.028761594271889165,2.7583518352112106,2.7536623608458495,1.6594162711163976,1.317442056876327,0.9392817762437842,0.764,0.918,3.8880744950902386,5.946296804957105,5.906550365050273,7.90115851432918
VARMAX(1) con X,0,5,0.0073712004024286395,3.2478086511653173,3.2413673684583553,1.8003797845061345,1.4706925208293808,1.0326332936679086,0.736,0.914,4.108061229454458,6.282737482041529,6.286205959484435,8.367072133894387
VARMAX(1) con X,0,6,0.09347704622946952,3.4508143788948056,3.4526507083088016,1.858130971785574,1.4735592481801574,1.0495656101283564,0.764,0.914,4.276244606378805,6.539951760758418,6.661223555418887,9.147640880577022
VARMAX(1) con X,0,7,-0.0004809423695780186,3.5654800584498147,3.5583493296384785,1.8863587489230351,1.5236441540955472,1.0721282235433098,0.76,0.926,4.406761969361992,6.739560842188927,6.678965117597362,9.056998648922045
VARMAX(1) con X,0,8,-0.045986667143422824,4.059020556324424,4.053017288766738,2.0132106915985566,1.6327523485891597,1.1487218268568817,0.752,0.914,4.5091756843053945,6.896189102969614,7.107098418474742,9.902133555360546
VARMAX(1) con X,0,9,0.048470016793023984,4.221773553588725,4.2156793490094575,2.0532119591044315,1.6410568855119703,1.1660375724088081,0.724,0.914,4.590232842197017,7.020155328307773,7.310595468377434,10.116198702305086
VARMAX(1) con X,0,10,0.06965980195872941,4.464774514864869,4.46069745384407,2.112036328722607,1.653513768180529,1.1962649098880997,0.722,0.902,4.654836610663408,7.118958265984238,7.717531466298518,10.754295999353078
