model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
Chronos-2 joint (con X),0,8,-0.06634716565317202,2.299224604483314,2.2990281016645557,1.516254629560799,1.2397198378827612,0.8667235314653696,0.768,0.96,3.793999755859375,6.343258008003235,5.217804259486264,7.263067281027197
Chronos-2 joint (con X),0,9,0.01768122334361385,2.2162080624071696,2.2120882719412807,1.4873090707520347,1.2134144339386632,0.8453464560451232,0.78,0.97,3.7928795166015625,6.367492651939392,5.157384279538755,7.264851227965254
Chronos-2 joint (con X),0,10,0.0640729215556825,2.156374831597202,2.1561674212106876,1.46838939699614,1.1494381540914484,0.829289034489535,0.79,0.956,3.8137808532714845,6.421908498764038,5.341837694845692,7.234251499497025
Chronos-2 joint (con X),0,11,0.10681827284211746,2.0900135957202033,2.0972437119417386,1.4481863526292942,1.1529656640085897,0.8216362296340994,0.784,0.974,3.841318015098572,6.465531336307525,5.123422648551588,7.004025805833496
Chronos-2 joint (con X),0,12,-0.0016539158010367636,2.1324141410883968,2.1281520482436975,1.458818716716953,1.1688024530842016,0.8279319539251756,0.8,0.964,3.8724794921875,6.510881997108459,5.206825911578268,7.091344801657239
Chronos-2 joint (con X),0,13,0.048623696144679845,2.086657792443457,2.0848487406853415,1.44390053005231,1.142263059609092,0.8084200131961233,0.832,0.966,3.873474517822266,6.542398974895478,5.130974836687246,7.390113355006576
Chronos-2 joint (con X),0,14,0.0659303638860926,2.169998418578697,2.1700052346236927,1.4730937630116057,1.2031469758669078,0.8449100428051303,0.786,0.966,3.90364111328125,6.601602592945099,5.293311935780446,7.352907238033182
Chronos-2 joint (con X),0,15,-0.014934003164504517,2.435044554960325,2.4303974903009222,1.5589732166720898,1.2644519428042111,0.8888725891067636,0.768,0.958,3.8891924438476564,6.596587819099426,5.510621397881659,7.476738865092315
Chronos-2 joint (con X),0,16,-0.0012190215735116618,2.4643732411666623,2.4594459806979296,1.5682620892879895,1.247862025724694,0.8884492560713342,0.778,0.944,3.9086803321838377,6.62730961561203,5.629733976859549,7.666256505024346
Chronos-2 joint (con X),0,17,0.03895601938636915,2.3438459614635816,2.3406758409870854,1.529926743666861,1.2097466073632333,0.8630344377730401,0.778,0.976,4.01083642578125,6.869311248779296,5.482425050672975,7.557345139214606
Chronos-2 joint (con X),0,18,0.12638770068139138,2.338872341968214,2.3501684481678105,1.5330259124254262,1.211268882398754,0.866411041622183,0.8,0.966,4.026032470703125,6.902665519714356,5.515478746968746,7.644656664664244
Chronos-2 joint (con X),0,avg_all,0.03707390355931579,2.121453926613471,2.120988266163996,1.451903390042211,1.1603321998848513,0.8216579744333748,0.7875555555555556,0.9614444444444444,3.7159528091748557,6.268253914409214,5.147075941219848,7.11095724086992
Chronos-2 joint (con X),1,1,-0.04015524678699696,1.085770937501724,1.0852118394712447,1.0417350140372765,0.8244405610509972,0.5873991854396406,0.802,0.97,2.71889723777771,4.574077531337738,3.7499789180553633,5.1383651491464715
Chronos-2 joint (con X),1,2,0.01144716907337261,1.546097820336562,1.5431366623756828,1.2422305190163712,0.9759835608327403,0.6963870484357334,0.786,0.964,3.081735412597656,5.134668511867523,4.3970795385758965,5.811930638944843
Chronos-2 joint (con X),1,3,0.013636138259959928,1.675312275254672,1.6721475949708058,1.2931154608041797,1.0157818974535582,0.7259378860246061,0.792,0.954,3.284657470703125,5.482021989345551,4.657640070675102,6.3204743177702065
Chronos-2 joint (con X),1,4,-0.018961065584032374,1.7984131259805656,1.7951758217366856,1.3398417151800752,1.0518403183283487,0.7566629320847147,0.78,0.954,3.3813586349487306,5.614995281219483,4.851811637190172,6.460150384694931
Chronos-2 joint (con X),1,5,0.05796177942689576,1.971234564362719,1.9706516631083248,1.4037990109372227,1.1291235748995339,0.7994510303298245,0.784,0.94,3.4369713745117187,5.699288104057312,5.002445093931341,6.884646923733426
Chronos-2 joint (con X),1,6,0.027109816984238488,1.8838521432477335,1.8808193811381562,1.3714296850871197,1.09329926529859,0.7715095331786727,0.788,0.948,3.4715413818359373,5.747921773910522,4.876779312783559,6.607705786380653
Chronos-2 joint (con X),1,7,0.02654498823365605,1.8126796266325125,1.8097589037795738,1.3452727990186875,1.0723382927518663,0.7601856014427659,0.804,0.964,3.518482360839844,5.8286405229568485,4.7720916213937326,6.6430442941343735
Chronos-2 joint (con X),1,8,0.011411311714146607,2.0638457046771204,2.059848231302805,1.4352171373359521,1.152919836158693,0.8107570659969421,0.776,0.956,3.5394321899414063,5.871374779701233,4.993296315004336,6.733331405918435
Chronos-2 joint (con X),1,9,-0.025152991409138927,2.007834295849889,2.0044513002350173,1.4157864599702235,1.1282926001938367,0.7940399347815833,0.806,0.958,3.5410452880859373,5.897077042102814,4.9415281431029925,7.160502676695784
Chronos-2 joint (con X),1,10,-0.02474932465156528,2.1443657178549147,2.1406895154899157,1.463109536394974,1.1659879860655857,0.8267767395425548,0.776,0.952,3.5578043212890624,5.941599205970764,5.143198161315329,7.310830153629824
Chronos-2 joint (con X),1,11,0.024734561865142998,1.7685519809682848,1.765626675557009,1.3287688570842593,1.0546981616799458,0.751953800066885,0.8,0.968,3.589050048828125,5.989456270217896,4.792543962011925,6.625246706821244
Chronos-2 joint (con X),1,12,-0.021401446580939232,1.7525395754982516,1.7494925182630086,1.3226838315572655,1.0514626631502968,0.7476388442298553,0.824,0.968,3.607485107421875,6.013661767482757,4.752245036832648,6.519878538521424
Chronos-2 joint (con X),1,13,-0.04187315065951636,1.7853957536642076,1.783578322903033,1.3355067663261886,1.0772369931994166,0.7600939198886528,0.802,0.98,3.604750244140625,6.0306249222755435,4.726816872640216,6.445464975714663
Chronos-2 joint (con X),1,14,-0.048011394007130156,1.9882984159604462,1.986626913083036,1.4094775319539634,1.128865382974653,0.8000845674745339,0.79,0.954,3.63214306640625,6.081559369564056,5.054352142789037,6.852348282097995
Chronos-2 joint (con X),1,15,-0.05067563163567937,1.9329063204583274,1.9316085274590868,1.3898232000722563,1.1107998680670248,0.7894234998742654,0.776,0.958,3.618913330078125,6.077291415214539,5.009839098966589,6.678052426023427
Chronos-2 joint (con X),1,16,-0.026290503268620015,2.309545568320888,2.3056176677463602,1.518426049482279,1.1960089754549716,0.8540477316976858,0.764,0.954,3.625190185546875,6.08838588142395,5.44667683352977,7.44013695066203
Chronos-2 joint (con X),1,17,0.03878062970796799,1.8969029893518485,1.8946131206136894,1.3764494616998073,1.1005035393279747,0.7754939592246881,0.798,0.982,3.701079833984375,6.2881511726379395,4.816970432754135,6.689772031465182
Chronos-2 joint (con X),1,18,0.06780140340732595,1.8390817562120871,1.8400006230036656,1.356466226267232,1.09896537424876,0.7744039645794444,0.822,0.972,3.712996154785156,6.304598999977112,4.840209742865395,6.9494357553727975
Chronos-2 joint (con X),1,avg_all,-0.0009912753283840173,1.8479238095629305,1.8455030712353944,1.3549521812347407,1.0793638250631552,0.7656804024607249,0.7927777777777778,0.9608888888888889,3.4790852024290295,5.81474414118131,4.823639051912085,6.626184299873762
