model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",1,0.014745033467673066,1.378207946925628,1.3756689470437384,1.1728891452493446,0.9378136987875942,0.6703622616216892,0.714,0.878,2.5145999133801737,3.845748698889294,4.286207933716863,5.8323594279046285
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",2,-0.05861725248234664,1.3226241024567145,1.3234148365403813,1.150397686254793,0.9225263531645034,0.656528781904558,0.73,0.922,2.6682632669311364,4.080756518161505,4.118214420596353,5.415148218397637
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",3,-0.10916250986307915,1.2933495374165298,1.302679291901304,1.141349767556512,0.9135322543733347,0.6473860961680692,0.756,0.924,2.699407683957907,4.128387793666233,4.0162194695050575,5.528745108571355
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",4,-0.03052735422104855,1.592700954225117,1.590447471672404,1.2611294428695272,1.0141998307037732,0.7230130963363941,0.728,0.89,2.7078315087565588,4.141270921947085,4.544860573970863,6.7087006055762535
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",5,-0.05447397523943032,1.7528016395694568,1.7522634502687056,1.3237308828718568,1.0583433241524092,0.7538737371698804,0.72,0.886,2.9065664258569255,4.445209749271402,4.797308494447013,6.609144311153851
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",6,0.00581061804325542,1.4654138718451188,1.4625168073834711,1.2093456112226444,0.9699697199330182,0.6908057008754974,0.758,0.918,2.932983033419975,4.485610464162109,4.354452152481752,5.902776040609288
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",avg_all,-0.038704240049162696,1.4675163420730941,1.4678318008016673,1.2098070893374464,0.969397530185772,0.6903282790126813,0.7343333333333333,0.903,2.73827530538378,4.187830691016271,4.35287717411965,5.999478952035503
Chronos-2 (con X),1,0.06223644613724161,1.5672313433820646,1.5679702559230935,1.252186190597506,0.9958155810090279,0.7049697901085359,0.78,0.964,3.11001416015625,5.662909959316254,4.41362399447297,6.19579234860524
Chronos-2 (con X),2,0.03873181043890206,1.6392610121938804,1.6374826433093663,1.2796416073687844,1.0214062159555417,0.7194809542755813,0.824,0.98,3.427020324707031,6.220432713985443,4.4605471762733355,6.471990465631309
Chronos-2 (con X),3,0.05050588709194742,1.6676766170998774,1.6668921084966217,1.291081759028692,1.0366487303812186,0.7326062301207428,0.848,0.986,3.6391012268066407,6.617741727352143,4.569949253221529,7.031307941568768
Chronos-2 (con X),4,0.07505291324066236,1.7966810070871622,1.7987205848589016,1.3411638918711246,1.0657948948512845,0.763680449653189,0.814,0.972,3.7655302734375,6.8021614155769345,4.821763089049616,7.2817649848791834
Chronos-2 (con X),5,0.04126543683084686,2.0613901738081095,2.0589702297373313,1.434911227127773,1.129137817183428,0.8114565056938312,0.814,0.97,3.854063720703125,6.962298572540283,5.111964239700523,7.496587202966084
Chronos-2 (con X),6,0.10335182683773633,1.8230425267124652,1.8300780417697369,1.352803770607451,1.078112479979213,0.764383596775076,0.85,0.982,3.936361846923828,7.111935474395752,4.824635011923411,7.4950339921127895
Chronos-2 (con X),avg_all,0.06185738676288945,1.7592137800472598,1.7600189773491752,1.3252980744335552,1.054485953226619,0.7494295877711593,0.8216666666666667,0.9756666666666667,3.6220152587890624,6.562913310527802,4.700413794106898,6.995412822627229
