model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,0.014167015294566373,1.219906234017332,1.2176671258716545,1.1034795538983286,0.8855029035227476,0.6266432313177278,0.724,0.914,2.476780245204614,3.78790850773019,3.943258664344052,5.409977676609421
"SARIMAX(1, 0, 0) con X",2,-0.05808420960065335,1.5544272248362458,1.5546921457915064,1.246872946932247,0.9915364918222596,0.7080433599804457,0.756,0.906,2.836665595476606,4.3383056544863745,4.477527335170714,6.101089828183635
"SARIMAX(1, 0, 0) con X",3,-0.12164588103215869,1.6228316186613645,1.634383675796134,1.278430160703405,1.0174295170387213,0.7288450042603069,0.736,0.91,2.958602027192901,4.524791334027264,4.618771143300147,6.169595819432202
"SARIMAX(1, 0, 0) con X",4,-0.05882981240884916,2.018597180473977,2.0180209329410888,1.420570636378596,1.1513419915367484,0.8178888869788216,0.698,0.892,3.007807151691763,4.600044078017786,5.096323979591973,7.159398751493952
"SARIMAX(1, 0, 0) con X",5,-0.0848630578939547,1.876094002131485,1.8795435527223328,1.3709644607801956,1.0863913606669902,0.7792426305689927,0.72,0.9,3.029874399626447,4.633793021371076,4.973517464559142,6.793992741396454
"SARIMAX(1, 0, 0) con X",6,-0.008097219768903277,1.6694465595747818,1.6661732314236186,1.2908033279410225,1.0342116468491178,0.735563483821349,0.746,0.918,3.040553091041098,4.65012467055122,4.631243280919616,6.3940019694445365
"SARIMAX(1, 0, 0) con X",avg_all,-0.05289219423499213,1.6602171366158645,1.661746777424389,1.285186847772299,1.0277356519060976,0.7327044328212741,0.73,0.9066666666666666,2.8917137517055713,4.422494544363985,4.6234403113142735,6.338009464426701
Chronos-2 (con X),1,0.020431807649026346,1.3334624585022177,1.3312129923490195,1.1537820384929813,0.9167173838988937,0.6502388766635941,0.772,0.956,2.7268028564453126,4.983995533943176,4.121938800937397,5.6916551486927105
Chronos-2 (con X),2,-0.015127290623852941,1.7328637298277287,1.729626837289694,1.3151527809686956,1.04581163510896,0.7426238877487209,0.768,0.956,3.191705078125,5.781557350158692,4.653397125891246,6.603144614454912
Chronos-2 (con X),3,-0.04570757190620707,1.9068532502338138,1.9051287258629075,1.3802640058564548,1.1045883248754824,0.7821822287213641,0.774,0.978,3.468726287841797,6.2927918295860295,4.782838452838671,6.818980180685725
Chronos-2 (con X),4,-0.0028252687141909413,2.3383531863009006,2.333684462071605,1.527640161187053,1.226447995146354,0.8668272562190711,0.77,0.952,3.636217590332031,6.546891693592071,5.455871163476518,7.549459831806697
Chronos-2 (con X),5,-0.03846226257225078,2.1976071958591583,2.1946913271096147,1.4814490632855437,1.163093125314912,0.8356855140518169,0.768,0.968,3.72379052734375,6.68707017326355,5.2815207134718944,7.41928838473245
Chronos-2 (con X),6,0.03912279332462756,1.9781062653617543,1.9756806457885525,1.4055890742989405,1.1047420601261377,0.78886060803258,0.824,0.964,3.807393310546875,6.846901987552643,5.027051797226741,7.508551062193464
Chronos-2 (con X),avg_all,-0.007094632140474636,1.9145410143475956,1.911670831745232,1.3773128540149449,1.0935667540784566,0.7777363952395244,0.7793333333333333,0.9623333333333334,3.425772608439128,6.189868094682693,4.887103008973743,6.9318465370943265
