model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,0.004248376501362207,1.230514594937711,1.2280716144507324,1.108183926273402,0.8790480482260588,0.6275383029730691,0.724,0.908,2.468904613435255,3.7758637683389273,3.988061576586345,5.4161093724766705
"SARIMAX(1, 0, 0) con X",2,-0.06991444642150209,1.1812237830054055,1.1837493652578197,1.0880024656487777,0.8530727623031829,0.614220745394506,0.748,0.918,2.5708975558997786,3.9318485131453405,3.929928522508926,5.216338898596312
"SARIMAX(1, 0, 0) con X",3,-0.11591824305891431,1.1235865439286885,1.1347764099146964,1.0652588464381305,0.8619428539413962,0.6064342743470331,0.776,0.932,2.5866877596246662,3.9559975458034016,3.7542526847552766,5.01285888457668
"SARIMAX(1, 0, 0) con X",4,-0.02875119676012705,1.3243739169528832,1.3225518004341177,1.1500225217073436,0.9290249171917219,0.657199989402258,0.742,0.908,2.590080413128507,3.9611861615862782,4.100164006959189,5.658859564635893
"SARIMAX(1, 0, 0) con X",5,-0.06173520937786007,1.2050503894468383,1.206451524744875,1.0983858724259317,0.8631192910612169,0.6207949276297138,0.756,0.912,2.590966752535706,3.9625417007334294,3.9926605743379118,5.391597497035933
"SARIMAX(1, 0, 0) con X",6,0.025813100982142272,1.1260533977000895,1.1244676070870037,1.0604091696543385,0.8555351753475481,0.6041994193531812,0.78,0.934,2.5912311423970715,3.962946050133076,3.7715619224529915,5.131255424567195
"SARIMAX(1, 0, 0) con X",avg_all,-0.04104293635581651,1.1984671043286026,1.200011386981541,1.0950438003579874,0.8736238413451874,0.621731276516627,0.7543333333333333,0.9186666666666666,2.5664613728368306,3.9250639566234082,3.922771547933439,5.304503273648112
Chronos-2 (con X),1,0.03317993666666962,1.4799379938543165,1.4780790260638117,1.21576273427993,0.967300488453404,0.6840235376890724,0.766,0.966,2.9679019775390625,5.408056707382202,4.3004980450758445,6.0211175262165275
Chronos-2 (con X),2,0.0052802204841417575,1.5137366332121025,1.5107370406740395,1.2291204337549837,0.9729600952418813,0.6900769448236472,0.824,0.982,3.31168359375,6.002063042640686,4.2773487731484945,6.37726341876381
Chronos-2 (con X),3,0.0038110294917023287,1.5738558109316987,1.5707226232556215,1.2532847335125492,1.0022810872516315,0.7077889929500937,0.854,0.986,3.50416748046875,6.363107284069061,4.354616306824713,6.808454365499369
Chronos-2 (con X),4,0.06463250414952151,1.7964582000678855,1.7970426442603882,1.3405381920185595,1.0726696741670052,0.7592586541563703,0.812,0.972,3.6173035888671876,6.521466051578522,4.721469781607802,6.896589776342417
Chronos-2 (con X),5,0.016128760902805687,1.6673672440677092,1.6642926465078323,1.2900746670281655,1.0047900210729594,0.7286793995943298,0.83,0.982,3.675638671875,6.62228260564804,4.6378912984079355,6.933034718882939
Chronos-2 (con X),6,0.08914700320538836,1.550813605968854,1.5556591669374167,1.2472606651928926,0.9851814001315231,0.7041649053298167,0.868,0.986,3.7355703125,6.739793735504151,4.534354912737334,7.046353611998282
Chronos-2 (con X),avg_all,0.03536324248337155,1.597028248017094,1.5960888579498518,1.2626735709645136,1.0008637943864007,0.7123320724238885,0.8256666666666667,0.979,3.4687109375,6.2761282378037775,4.471029852967022,6.6804689029505555
