model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,-0.04141952880452459,0.9125590237233382,0.9124494830422807,0.9552222165770019,0.7674423837644356,0.5426584864410262,0.82,0.952,2.5387541887941083,3.8826894753330823,3.3626127354329434,4.455769509089243
"SARIMAX(1, 0, 0) con X",2,-0.030302865154109015,1.30429059373677,1.302600276185844,1.1413151520004647,0.9298766162412891,0.6494230230502667,0.8,0.948,2.9470897794356916,4.507184870431204,3.9278996793818903,5.241208104064342
"SARIMAX(1, 0, 0) con X",3,-0.04151473583573861,1.6351231560431825,1.6335763830226075,1.2781143857349417,1.044311721174842,0.7307891640255675,0.766,0.936,3.0801894942970662,4.710743318249089,4.436220004323606,5.629449225148239
"SARIMAX(1, 0, 0) con X",4,-0.03672283968439134,1.8863912261794389,1.8839670106815662,1.3725767777000915,1.097096076618089,0.7752421823833044,0.744,0.92,3.12789147303798,4.783697199183061,4.880059938142969,6.6423147615241245
"SARIMAX(1, 0, 0) con X",5,-0.09515512878325555,1.6145257199926328,1.620351167086405,1.2729301501207382,1.0380370811630508,0.7276712573240799,0.762,0.956,3.1458293550736673,4.811130822373975,4.438082295077782,5.58852590484758
"SARIMAX(1, 0, 0) con X",6,-0.04971004446361879,1.5546650666167559,1.5540268250040954,1.246606122640225,0.9604919716038549,0.6970535095473485,0.808,0.938,3.1528056087352594,4.821800081646376,4.4730693498455505,6.181672148242754
"SARIMAX(1, 0, 0) con X",7,0.012214155469402497,1.5731514542999963,1.5701543369852256,1.2530579942625264,1.0039583063933186,0.7081713151814365,0.784,0.952,3.1555944166174155,4.8260651952444364,4.395211568285221,5.809600936994767
"SARIMAX(1, 0, 0) con X",8,-0.0183414018835312,1.6569721961713109,1.6539946588020216,1.2860772367171505,1.0211916665828327,0.7270381948579692,0.772,0.942,3.1567365119422153,4.827811879313726,4.569657237158044,6.104315594857674
"SARIMAX(1, 0, 0) con X",9,-0.002212041073455273,1.3941880181961186,1.3914045352854383,1.179578117500252,0.9169312136111254,0.6626983402086083,0.822,0.956,3.1572145907106046,4.8285430376947085,4.223983661916415,5.699914788627949
"SARIMAX(1, 0, 0) con X",10,-0.015920113596704623,1.5595785912149878,1.5567128840494904,1.2476830062357547,1.0059252495235365,0.7085395033375606,0.774,0.958,3.157418791387799,4.828855335680747,4.350759475601829,5.763461749988944
"SARIMAX(1, 0, 0) con X",11,-0.032687070982467814,1.791668053060465,1.7891531615637553,1.3375923002035244,1.0682313361893265,0.7589106436707929,0.762,0.932,3.157507658001765,4.828991245438493,4.748942904049692,6.282800006538076
"SARIMAX(1, 0, 0) con X",12,-0.004686005871914585,1.732406020309197,1.7289631669196126,1.3149004399267696,1.0590771822048466,0.7434125869412963,0.772,0.946,3.157547010827048,4.829051430391111,4.589350353190339,6.094819420879191
"SARIMAX(1, 0, 0) con X",13,0.05509377880135483,1.4695284718994033,1.469624739418216,1.2122808005648757,0.9669591462091436,0.6826817628921527,0.812,0.948,3.1575647219932237,4.829078517282317,4.230490926484756,5.6464449389839055
"SARIMAX(1, 0, 0) con X",14,0.03744370187795127,1.4253835831465078,1.4239348467905406,1.193287411645049,0.9360224733106183,0.6700789763277895,0.82,0.952,3.1575728141496984,4.82909089316767,4.2489246568131795,5.72745179428192
"SARIMAX(1, 0, 0) con X",15,0.14069116801803744,1.5166865766252564,1.5334472082302864,1.2383243550178145,1.0041119913144316,0.7024924627506365,0.79,0.952,3.1575765635870736,4.829096627437297,4.272956354632695,5.649873671359407
"SARIMAX(1, 0, 0) con X",16,0.07190685424642128,1.7683796845086976,1.7700135208272978,1.33041855099337,1.0748632261540578,0.7578056704139298,0.76,0.924,3.157578323594876,4.82909931913695,4.7139005235480935,6.078001378570885
"SARIMAX(1, 0, 0) con X",17,0.09154356866579862,1.427601931052772,1.4331269521547372,1.1971328047275027,0.9682111042678154,0.6789659166699529,0.812,0.952,3.157579159761459,4.829100597943384,4.122230275944169,5.478559810527768
"SARIMAX(1, 0, 0) con X",18,0.14119694288640866,1.5352876513542866,1.5521536527320452,1.2458545873142841,0.9861175805481576,0.7015230166064239,0.8,0.95,3.1575795614636144,4.829101212293804,4.392137562129949,5.915008867234127
"SARIMAX(1, 0, 0) con X",19,0.13819628650740406,1.688807543235917,1.7045281417538825,1.3055757893565132,1.0345950705553635,0.7374841612536948,0.772,0.93,3.1575797564356343,4.8291015104777815,4.591352236237027,6.282010492478274
"SARIMAX(1, 0, 0) con X",20,0.11537717389708238,1.6168082840584372,1.626886559746797,1.2754946333665214,1.0107964805159682,0.7194354329734705,0.77,0.936,3.157579851965973,4.829101656578831,4.534617472173109,6.100340337918475
"SARIMAX(1, 0, 0) con X",21,0.11100743930067443,1.5758863509744991,1.5850572298526437,1.258990559874316,1.0134873767600117,0.7154715408417999,0.792,0.942,3.15757989918056,4.829101728787304,4.420735970309044,5.832866922171911
"SARIMAX(1, 0, 0) con X",22,0.09169819749595425,1.6540270058555413,1.6591275112678363,1.2880712368762204,1.0239359705979156,0.7280169701871684,0.782,0.944,3.157579922701939,4.829101764760154,4.596687092820676,6.186871371941832
"SARIMAX(1, 0, 0) con X",23,0.10472277813313566,1.59837289990523,1.6061430143653406,1.2673369774315513,1.0176608436919354,0.7136428341644853,0.802,0.95,3.1575799345053706,4.829101782811945,4.392495251660228,6.0969075571953475
"SARIMAX(1, 0, 0) con X",24,0.07563880246435785,1.429680815957039,1.4325426827633663,1.1968887512059616,0.928794449997787,0.6734805178233242,0.8,0.946,3.1575799404680396,4.829101791931059,4.358444439096891,5.713444383146963
"SARIMAX(1, 0, 0) con X",avg_all,0.03408579465126133,1.555082079921574,1.5580808311888055,1.2456379315830592,0.9949219382914064,0.7046953112447535,0.7874166666666667,0.94425,3.1177295553611692,4.768155887232855,4.386284248510671,5.84173473652557
Chronos-2 (con X),1,-0.026585204010806412,0.9840641078804894,0.9828027527370238,0.9913640868707236,0.8027337067833342,0.5638550746999801,0.82,0.958,2.6076495971679687,4.280174092292786,3.4827954499979166,4.71881990134135
