model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
VARMAX(1) con X,1,5,0.09932817160679278,3.9643046088093374,3.966242085266474,1.9915426395803013,1.627525452019008,1.152076523016546,0.676,0.876,3.9999461468638526,6.117389731892198,7.285014687043228,10.261819369597763
VARMAX(1) con X,1,6,0.12874264913218297,4.19923555795434,4.207411756544009,2.0511976395618268,1.6586568090619256,1.179086555135877,0.678,0.88,4.15664446288414,6.357039125716892,7.43154269663205,10.592638895681088
VARMAX(1) con X,1,avg_all,0.025828228679397314,2.8201873976477967,2.820303452352602,1.6440369179798084,1.3199711031598103,0.9390770836351734,0.7103333333333334,0.8993333333333333,3.5157890146244877,5.376935295597942,5.9327899559622335,8.267814165843888
Chronos-2 joint (con X),0,1,0.028968812257389787,1.991871375484115,1.9887268248167502,1.4102222607861323,1.1230024673798191,0.8095894199459012,0.836,0.996,4.103539031505584,9.432943222045898,5.093859327383429,9.490197640404045
Chronos-2 joint (con X),0,2,0.11693591627818975,5.00322079533165,5.0068883622568015,2.2376077319889656,1.7715088996427555,1.2649736867113586,0.8,0.97,5.607529232025146,12.05609048461914,8.116188891725876,13.007350557625102
Chronos-2 joint (con X),0,3,0.21905844887628179,7.538898759059614,7.571807565565571,2.751691764272585,2.1857825045133885,1.5589954139527227,0.782,0.974,6.90560791015625,14.409240008354187,9.899702949475138,15.642276226860977
Chronos-2 joint (con X),0,4,0.28175671817227554,10.219275780016222,10.278224076691398,3.2059669487833773,2.6102260618637354,1.8312458455303033,0.78,0.97,7.918494934082031,16.245490314483643,11.384019428924704,17.448854926940154
Chronos-2 joint (con X),0,5,0.4177343346833902,13.399659283003256,13.547361938810623,3.6806741147255377,2.92290536544816,2.093355789666342,0.75,0.964,8.62100146484375,17.590258657455443,13.303911052922153,19.426984164042313
Chronos-2 joint (con X),0,6,0.421823439537299,15.947443225822,16.09348335351343,4.011668400243648,3.1749650785089853,2.2727893608329013,0.736,0.962,9.255242822647094,18.72317966079712,14.573192762204416,20.708582237265492
Chronos-2 joint (con X),0,avg_all,0.247712944967471,9.016728203119476,9.081082020275764,2.8829718701333746,2.298065062892807,1.6384915861065876,0.7806666666666666,0.9726666666666667,7.068569232543309,14.74286705795924,10.395145735439286,15.954040958856348
Chronos-2 joint (con X),1,1,0.008125196335725896,1.8022797535280595,1.7987412128364986,1.3411715821760088,1.0900036472258663,0.7786396992961678,0.816,0.996,3.8485400390625,8.825101420402527,4.889574658416082,8.969047800624448
Chronos-2 joint (con X),1,2,0.17069148903298367,3.865826060732447,3.8872299930392735,1.971605942636427,1.5822681163772243,1.1301569560354996,0.794,0.992,5.26741015625,11.28465708065033,6.995398161539796,11.674440534764734
Chronos-2 joint (con X),1,3,0.19069097427850668,6.527151370821211,6.550460115750851,2.559386667885658,2.0880388398937906,1.4735950274101803,0.764,0.984,6.506657096862793,13.503733675003051,9.059121729126701,13.789620758828708
Chronos-2 joint (con X),1,4,0.27939501213294293,9.558269725690609,9.617214759044016,3.1011634524874716,2.5283597547822945,1.7829471527218996,0.752,0.968,7.472132080078125,15.249372636795044,10.984033616471153,16.29803849335751
Chronos-2 joint (con X),1,5,0.4188307194783909,11.78422030426574,11.936071035235997,3.4548619415594595,2.7956336397598385,1.97076713357772,0.738,0.972,8.14226416015625,16.528602100372314,12.185049364445081,18.094293652582422
Chronos-2 joint (con X),1,6,0.4990403879066004,14.079131278494772,14.300014324699752,3.7815359742702106,3.0301401892111195,2.1418825403648585,0.736,0.97,8.745239135742187,17.59473259830475,13.346707257605438,19.406518818379705
Chronos-2 joint (con X),1,avg_all,0.2611289631941917,7.936146415588806,8.014955240101065,2.701620926835872,2.1857406978750222,1.5463314182343866,0.7666666666666667,0.9803333333333333,6.663707111358643,13.831033251921335,9.576647464600708,14.705326676422922
