model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,-0.11973795636380495,1.223111312782169,1.2350022683507842,1.111306559123442,0.903841546201682,0.6340975338291824,0.792,0.956,2.9103538921430485,4.451002179098683,3.8938127796257116,4.947997210463551
"SARIMAX(1, 0, 0) con X",2,-0.16203249396828034,2.913305940069601,2.933733857291043,1.712814600968547,1.3784911783946217,0.9770211177123128,0.734,0.92,3.9963857123621045,6.111944517216207,6.091152701806741,7.869131458324753
"SARIMAX(1, 0, 0) con X",3,-0.18459877198344649,4.720028535696588,4.744665185242983,2.1782252374910596,1.7748104224089782,1.2472431492258067,0.714,0.91,4.756360699398214,7.274225960888815,7.693540182302216,10.46200909557229
"SARIMAX(1, 0, 0) con X",4,-0.1868350321117481,6.695882252171538,6.717397816891404,2.5917943238018335,2.092824310197803,1.4911120881297288,0.696,0.88,5.34135380354519,8.168895708215864,9.330320673120868,12.842352928710998
"SARIMAX(1, 0, 0) con X",5,-0.25658060819242096,8.006977098308631,8.056796752612414,2.838449709368199,2.292284948221184,1.6273775430901336,0.702,0.872,5.812316066605651,8.889170333516416,10.2640827606197,14.65483782069007
"SARIMAX(1, 0, 0) con X",6,-0.24293526740374335,9.287302913477081,9.327745851798646,3.0541358600754234,2.4213392645099763,1.7382654282542787,0.688,0.876,6.201669372865699,9.484634829872444,11.234711547517936,16.37672381774012
"SARIMAX(1, 0, 0) con X",7,-0.1907479410668327,10.354211439261809,10.369887793404517,3.220231015533593,2.567285809993804,1.8373714777666823,0.696,0.878,6.529304152251397,9.985708984782326,11.809370641705518,16.971752895497268
"SARIMAX(1, 0, 0) con X",8,-0.2260329889539327,11.135691229176194,11.1645107588133,3.341333679657466,2.6745458648451135,1.9091225546938517,0.684,0.88,6.808543148473338,10.412768176459513,12.120384813771386,17.2706794289225
"SARIMAX(1, 0, 0) con X",9,-0.22239786883523918,11.62042475404098,11.646644716595354,3.4127180833750907,2.72723778813051,1.9406044047198472,0.7,0.894,7.0488550523421365,10.780293517852186,12.271402265085666,17.706253840393874
"SARIMAX(1, 0, 0) con X",10,-0.24242211324931148,12.29346889299277,12.327650436199043,3.511075395971873,2.7722974834462613,1.984942632409103,0.706,0.874,7.257261078727963,11.099023030467436,12.777085168672667,18.28500034973728
"SARIMAX(1, 0, 0) con X",11,-0.26893439924642926,13.694776204573296,13.739712363262184,3.706711799325945,2.942984858837967,2.098181325750579,0.71,0.868,7.439135018636821,11.377175218433655,13.380028694400414,19.83848430860341
"SARIMAX(1, 0, 0) con X",12,-0.25722389461180034,14.747941056649873,14.784609306495852,3.845075981888505,3.044741576166848,2.180501756316106,0.702,0.876,7.598691253253165,11.621195421572319,14.090025563333532,20.893564238819263
"SARIMAX(1, 0, 0) con X",13,-0.20189950587897854,15.037494013296564,15.048182435744158,3.879198684747168,3.079631500077271,2.2055568369990164,0.684,0.876,7.739299130683815,11.836236613137297,14.245579807104889,20.384894743284846
