model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X+trend",1,0.05760036179350006,1.1324125719103406,1.1334655484452643,1.0646433902698424,0.8518621005382055,0.5990655794767746,0.784,0.948,2.6669827978215186,4.078798209650442,3.717387214781135,4.961006370127248
"SARIMAX(1, 0, 0) con X+trend",2,-0.029895919988283347,1.8729044424463128,1.8700523995933673,1.367498592172353,1.0997644170111736,0.7783667630764565,0.744,0.93,3.1540092041878327,4.823640822044518,4.812196299161538,6.649614227098396
"SARIMAX(1, 0, 0) con X+trend",3,0.023068919455393314,2.2477994764004534,2.243836052492494,1.4979439417055946,1.213067228201106,0.8575947038011237,0.74,0.904,3.3405362121097193,5.108909263440039,5.284175632595323,7.367223940015672
"SARIMAX(1, 0, 0) con X+trend",4,0.019934126351842496,2.46628671238925,2.461751508357881,1.5689969752545354,1.2764640777295244,0.9007860000216475,0.714,0.9,3.4218157318836764,5.233215561930637,5.619570402788386,7.763684080863836
"SARIMAX(1, 0, 0) con X+trend",5,0.010692399726999327,2.733449876182419,2.7280973038419716,1.6516952817762638,1.3387695432321343,0.95098472250877,0.684,0.892,3.459961933051093,5.291555142206038,5.982513793707859,7.909397704150885
"SARIMAX(1, 0, 0) con X+trend",6,0.031752377324956046,2.7438705676731914,2.7393910400036314,1.6551105824094146,1.3468670478228082,0.9522955507744563,0.692,0.89,3.4788517636951184,5.320444645158363,5.899098911868408,7.899629222652807
"SARIMAX(1, 0, 0) con X+trend",7,0.03278506157727632,2.894216859037962,2.8895032855825096,1.6998539012463716,1.3444627848948094,0.966425187055601,0.722,0.868,3.4886172517868412,5.335379670377644,6.287656789541949,9.556777515560311
"SARIMAX(1, 0, 0) con X+trend",8,-0.061075043683286936,2.858823422333573,2.8568359364498215,1.6902177186533756,1.3455468068013836,0.963834474777462,0.702,0.878,3.4938524540477993,5.343386221311009,6.237099385978111,9.157260978469768
"SARIMAX(1, 0, 0) con X+trend",9,-0.010733964156097169,2.918129614097102,2.9124085728554125,1.7065780301103763,1.3741125852808156,0.9858863635424103,0.668,0.87,3.496748706679462,5.3478156574732365,6.313672408924274,8.994025440065593
"SARIMAX(1, 0, 0) con X+trend",10,-0.015261040754057972,2.8369245207292093,2.8314835710526456,1.6827012720779186,1.3555314407798824,0.9674584978345008,0.724,0.878,3.4983958439796017,5.350334736590045,6.146520759203812,8.900274880672614
"SARIMAX(1, 0, 0) con X+trend",11,0.09164665088160125,2.8751084742552435,2.8777573659245475,1.6963954037678088,1.3692540556677406,0.9767597223498892,0.672,0.886,3.499355702902911,5.351802714134214,6.1826401156680895,8.58006066668127
"SARIMAX(1, 0, 0) con X+trend",12,0.06523897214408717,2.889336938412075,2.8878143880216682,1.6993570513643295,1.3560799884492811,0.9757825348940471,0.694,0.872,3.499927240863175,5.35267680601474,6.327279713501067,9.152301844394497
"SARIMAX(1, 0, 0) con X+trend",13,-0.035976167056689795,3.0940405621881544,3.089146765659868,1.7575968723401472,1.3971547366215564,1.0084424937169465,0.658,0.87,3.5002741025081985,5.353207285123148,6.495141137119711,9.419623020789352
"SARIMAX(1, 0, 0) con X+trend",14,-0.019281539817960942,3.2298482807064586,3.223760361922796,1.7954833226523705,1.4568560862905222,1.0442389415428845,0.654,0.876,3.5004881787071693,5.353534686416397,6.666944517361301,9.812188431192705
"SARIMAX(1, 0, 0) con X+trend",15,-0.029849617207207337,3.2003994386871524,3.1948896394571937,1.7874254220686225,1.4592344116724638,1.0474287139681306,0.616,0.848,3.5006222727578478,5.353739765569627,6.694969331522655,9.304872379997384
"SARIMAX(1, 0, 0) con X+trend",16,0.05960674582170083,3.1501964292098283,3.1474490004988604,1.774105126676224,1.4594955713682458,1.0350869682521517,0.652,0.858,3.5007073670235074,5.353869906018488,6.570805265525731,9.0875040894043
