model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,0.029121252455909803,1.2700074445404979,1.2683154769960188,1.1261951327350064,0.9019695125450177,0.6414771400662702,0.73,0.91,2.5144476418561927,3.8455158196896533,4.040535319202726,5.587547763606699
"SARIMAX(1, 0, 0) con X",2,-0.04145924050388962,1.6029418262883208,1.6014548112589033,1.2654859980493278,1.0163043795366895,0.720072471409967,0.734,0.904,2.881785586891574,4.407310726567523,4.515730372305982,6.088807386802758
"SARIMAX(1, 0, 0) con X",3,-0.09948203960047255,1.6520259437763656,1.6586185680918848,1.2878736615413349,1.0358959938914363,0.7365349056389602,0.738,0.912,3.0044325728196957,4.594883104998778,4.613727267315075,6.127935317480515
"SARIMAX(1, 0, 0) con X",4,-0.04796628276245205,1.9964038411737048,1.9947117977734043,1.4123426630153904,1.1388163007278835,0.8097476550333323,0.702,0.89,3.052832185941277,4.668903925646491,5.086067776818934,7.090599023879373
"SARIMAX(1, 0, 0) con X",5,-0.11363404675761016,1.8378292601867445,1.8470662982488835,1.3590681727745977,1.0754141005608322,0.774634161642169,0.728,0.898,3.0739472625272644,4.701196648586407,4.979331173966449,6.778369712287861
"SARIMAX(1, 0, 0) con X",6,-0.04091510510400235,1.6602222558298367,1.6585758571438456,1.2878570794711055,1.0309853194018086,0.7342321768151274,0.754,0.926,3.083847011387557,4.716337007931921,4.662118419555599,6.389387489441931
"SARIMAX(1, 0, 0) con X",avg_all,-0.05238924371208615,1.6699050952992451,1.6714571349188236,1.2898037845977939,1.0332309344439445,0.7361164184343042,0.731,0.9066666666666666,2.9352153769039275,4.489024538903461,4.649585054860795,6.343774448916524
Chronos-2 (con X),1,0.02558209533841217,1.4510833248111867,1.4488356017634678,1.2036758707241197,0.9660236950608737,0.6840223412216685,0.752,0.962,2.9392428588867188,5.253384823322296,4.305861277479876,5.852363716035847
Chronos-2 (con X),2,-0.006563853880066793,1.796365952900316,1.7928163051722732,1.3389609050201103,1.0671830259039956,0.759937938736379,0.77,0.954,3.330953857421875,5.911177615642548,4.815403223857541,6.734656191293429
Chronos-2 (con X),3,-0.032093608251801346,1.9624579666853397,1.9595630504425885,1.3998439378882879,1.1265531677539995,0.794579652034177,0.774,0.972,3.5284376220703124,6.2823318634033205,4.910788296112923,6.84866077757759
Chronos-2 (con X),4,-0.009913909099958713,2.319852609188867,2.3153111895641305,1.5216146652698017,1.222794540936058,0.8658603174039459,0.766,0.96,3.644191162109375,6.4486978392601015,5.390363108113386,7.492222507526635
Chronos-2 (con X),5,-0.07665569560454912,2.1128842103130965,2.114534537561089,1.4541439191363037,1.1413134430712601,0.8259775872136909,0.76,0.96,3.7013534545898437,6.544740086078644,5.321256861149784,7.363792428360165
Chronos-2 (con X),6,-0.001411812380560619,1.924423995096805,1.920577140320808,1.3858488879819502,1.0905146293222001,0.780225243575521,0.816,0.972,3.754643310546875,6.647319751262665,5.037895639508215,7.211245837100601
Chronos-2 (con X),avg_all,-0.016842797313087403,1.9278446764992683,1.9252729708040597,1.3840146976700956,1.1023970836747312,0.7851005133642303,0.773,0.9633333333333334,3.4831370442708334,6.181275329828262,4.963594734370288,6.917156909649044
