model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",1,0.02986695338247091,1.6871194762190955,1.6846372721710061,1.2979357735153947,1.0363151555241972,0.7389192766577809,0.716,0.9,2.8303254044451243,4.328609169061287,4.707276292024976,6.631473638644816
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",2,-0.03983856855456754,1.9491340087927504,1.946822852319641,1.395285939268235,1.1349829494889454,0.7991169863242289,0.752,0.912,3.1862877889421015,4.873006657404724,4.95559826442976,6.716830009585059
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",3,-0.08252742450329312,1.9999284446274623,2.002739363533353,1.4151817422272492,1.1312004037981103,0.8020681210896027,0.752,0.92,3.302057943789319,5.050061830279284,5.036180093199167,6.981252850130847
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",4,0.0043059187816405515,2.4754229194028365,2.470490614500583,1.57177944206577,1.2390901478745704,0.8990787996144937,0.704,0.882,3.3486435545461015,5.1213083737161,5.793442919397024,8.438119664328934
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",5,-0.022805940540477278,3.906653220254383,3.899360024737808,1.974679727129898,1.565583148213444,1.1292084173322672,0.69,0.854,4.013861788013691,6.138671868490332,7.345258645957949,10.902651135831553
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",6,0.017405956605158517,3.6108363065537,3.603917601265935,1.898398693969719,1.5165100470807558,1.090025197367619,0.712,0.888,4.187415528792876,6.404099409960227,6.998424788681871,9.76895280108035
"SARIMAX(1, 0, 0)x(1, 0, 0, 4) con X",avg_all,-0.015598850804844659,2.604849062641705,2.601327954754721,1.5922102196960441,1.2706136419966703,0.9097361330643319,0.721,0.8926666666666667,3.4780986680882013,5.319292884818659,5.80603016728179,8.239880016600257
Chronos-2 (con X),1,0.10427441807805961,2.370550444831537,2.3766824982073955,1.5416492785998364,1.2206154185829352,0.8671652978949136,0.776,0.972,3.865526611328125,7.2989886932373045,5.5233674515798885,7.865438155655407
Chronos-2 (con X),2,0.11428328033433419,2.5629298424337263,2.570864650912834,1.603391608719727,1.2646941607437687,0.8983362504310504,0.798,0.976,4.320202178955078,8.092329471111297,5.655542647201809,8.588777656860701
Chronos-2 (con X),3,0.11210870643515357,2.6411975113563386,2.6484834783921887,1.627416197041245,1.321186522556257,0.9313442454188977,0.84,0.988,4.695831872940063,8.790681211948394,5.877916581937573,9.052081904265375
Chronos-2 (con X),4,0.15751234876426004,2.790737276177931,2.8099659416388083,1.676295302635788,1.3301294464339035,0.9542971102764058,0.858,0.968,4.9267337646484375,9.164926919937134,6.241086564707069,9.966783512482683
Chronos-2 (con X),5,0.11715439579455886,4.549348776318541,4.553975231219891,2.1340045059043082,1.685579355812619,1.206242406401442,0.77,0.956,5.1610882873535155,9.592891222953796,7.707605810082418,10.735074045292546
Chronos-2 (con X),6,0.18946365166762355,4.163074029706092,4.190644356949915,2.047106337479789,1.6308130319566359,1.1482563215710841,0.802,0.976,5.343079193115234,9.910352543830871,7.123469471015948,10.826846603804583
Chronos-2 (con X),avg_all,0.13246613351233164,3.1796396468040276,3.1917693595535055,1.7716438717301157,1.4088363226810199,1.0009402719989653,0.8073333333333333,0.9726666666666667,4.718743651390076,8.808361677169799,6.35483142108745,9.505833646393548
