model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,-0.004684926339831658,1.2620730410559824,1.259570843508679,1.1223060382572478,0.8839239687071271,0.6342336341676116,0.74,0.908,2.480366424173901,3.793393095171605,4.083229332687732,5.644911092797903
"SARIMAX(1, 0, 0) con X",2,-0.07791603203429744,1.30787887541204,1.3113340257091863,1.1451349377733553,0.8906483256967299,0.6440077019976377,0.744,0.91,2.5781271339002134,3.942905198561079,4.154584663923841,5.808940063724942
"SARIMAX(1, 0, 0) con X",3,-0.1315203144687169,1.2135854831026662,1.228455905254412,1.1083573003568894,0.894903086263468,0.6311519174821848,0.744,0.924,2.592656857966048,3.9651264939345765,3.9383929601725933,5.151102281116241
"SARIMAX(1, 0, 0) con X",4,-0.05078908617634615,1.3634941424857265,1.363346685475381,1.1676243768761343,0.936270289057284,0.6636982218740111,0.744,0.904,2.5956486116997413,3.969701986428447,4.20023216561973,5.992909753493631
"SARIMAX(1, 0, 0) con X",5,-0.07876784098061443,1.2583518078239853,1.2620394769810839,1.1234053039669538,0.8762523385198815,0.6347755335265087,0.732,0.916,2.5963986499751983,3.9708490709831694,4.121964411578719,5.473667949862979
"SARIMAX(1, 0, 0) con X",6,0.01657850313355618,1.2302982947488779,1.2281125449255295,1.1082023934848406,0.8813081541397971,0.6313925435522912,0.75,0.908,2.596613602384135,3.971177812323926,3.9948204526981845,5.5146130575406245
"SARIMAX(1, 0, 0) con X",avg_all,-0.05451661614437506,1.272613607438213,1.2754765803090453,1.1291717251192368,0.8938843603973812,0.6398765921000409,0.7423333333333333,0.9116666666666666,2.5733018800165395,3.9355256095671343,4.082203997780133,5.597690699756053
Chronos-2 (con X),1,0.05187627924373618,1.5426512661413891,1.5422571119572805,1.2418764479437077,0.9757185910771622,0.6950536955711911,0.8,0.982,3.1237176818847656,6.2030937242507935,4.434270760114947,6.637059923310569
Chronos-2 (con X),2,0.01246989508932065,1.7017778519818723,1.6985297945614506,1.3032765610419956,1.0401938945621132,0.7343565098078727,0.838,0.994,3.668381164550781,7.175140336513519,4.5600434965435275,7.291875008104201
Chronos-2 (con X),3,0.038248144779921736,1.8570655967455778,1.854814386131192,1.3619157044880539,1.1030699376087734,0.7741242467427213,0.878,0.996,4.070256591796875,7.912991245746612,4.762989080386396,8.019516046470219
Chronos-2 (con X),4,0.1254202412454574,2.1430638139654232,2.1545079232515585,1.4678242140159559,1.1851529733388046,0.8324299539267459,0.85,0.988,4.35400244140625,8.402447131633759,5.24163630014628,8.46745406362362
Chronos-2 (con X),5,0.08975473938185104,2.180783508796154,2.1844778550200656,1.4779979211825927,1.1611617176549793,0.8371102717663018,0.862,0.998,4.529412567138672,8.735395955562591,5.362083602362889,8.766432194424727
Chronos-2 (con X),6,0.18112264630247468,2.1980538639485285,2.226463169224243,1.4921337638510306,1.1754347730275192,0.841994717887632,0.884,0.992,4.698724563598633,9.048177196979523,5.479287174746463,9.116232764739296
Chronos-2 (con X),avg_all,0.0831486576737936,1.9372326502631576,1.9435083733576317,1.390837435420556,1.1067886478782254,0.7858448992837439,0.852,0.9916666666666667,4.07408250172933,7.912874265114467,4.973385069050083,8.049761666778773
