model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,-0.06839927113711529,0.9444254410875773,0.9472150504974907,0.9732497369624564,0.7831035950198959,0.5532509324133742,0.812,0.96,2.5702112222154128,3.930798856355161,3.4129495325786445,4.482962179085719
"SARIMAX(1, 0, 0) con X",2,-0.05816712910301731,1.0940251739627653,1.0952205385229248,1.0465278488998393,0.8641162501635021,0.5952951047545525,0.812,0.948,2.6860798094989367,4.10800456865027,3.5983976191306044,4.73931510732605
"SARIMAX(1, 0, 0) con X",3,-0.05117626133393884,1.2738467675645746,1.2739180837535637,1.1286797968217397,0.9128938562462338,0.6421252784015781,0.76,0.928,2.6986412068145427,4.127215568032592,3.9600352630369673,5.017456590815024
"SARIMAX(1, 0, 0) con X",4,-0.02833172556979066,1.409719302446434,1.407702550515302,1.18646641356395,0.9380040254562051,0.6670415214349164,0.762,0.91,2.700251825666139,4.129678797001923,4.240244075146003,6.06272869228242
"SARIMAX(1, 0, 0) con X",5,-0.08020448856391076,1.0946362891983485,1.0988797766057503,1.048274666585886,0.8526593482952264,0.5960866134825273,0.792,0.966,2.700484954116334,4.130035336198974,3.629435032186112,4.740634030793997
"SARIMAX(1, 0, 0) con X",6,-0.030116558266406707,1.1277710858358083,1.1264225507459493,1.0613305567757623,0.8283129602180203,0.594724967591806,0.79,0.952,2.7005222299539526,4.130092344673073,3.769660474442925,5.137100079887156
"SARIMAX(1, 0, 0) con X",7,0.03646450506190984,1.1295991366091525,1.1286695984653445,1.062388628734958,0.8642287442148028,0.6022418465159979,0.804,0.954,2.7005287052775215,4.130102247825878,3.668380050601277,4.893574414843817
"SARIMAX(1, 0, 0) con X",8,-0.023146300059972345,1.268991212406535,1.2669889811881887,1.1256060506181498,0.9063473786996231,0.638594054139418,0.766,0.942,2.7005299095553745,4.130104089609919,3.938506118749748,5.248220689927866
"SARIMAX(1, 0, 0) con X",9,-0.0064882399296344335,0.9985133018998192,0.9965583725534035,0.9982777031234362,0.7725957650739576,0.5580112283339154,0.828,0.956,2.7005301462299403,4.130104451572427,3.5757556736310243,5.024196282019927
"SARIMAX(1, 0, 0) con X",10,-0.02738579624580176,1.165282174757443,1.163701592243945,1.0787500137863013,0.8720635385056112,0.6123494335593104,0.786,0.944,2.700530194830504,4.1301045259005775,3.7867481141130837,4.872171033153329
"SARIMAX(1, 0, 0) con X",11,-0.043420033566641,1.2664329631164453,1.2657853965051402,1.1250712850771458,0.8996329595533643,0.6382260835941477,0.766,0.932,2.700530205161343,4.130104541700233,3.949822284949963,5.23455042100538
"SARIMAX(1, 0, 0) con X",12,-0.005074407964067684,1.23269099713324,1.2302513647551598,1.1091669688352426,0.8775039470979207,0.6227125791765518,0.766,0.936,2.7005302074175765,4.130104545150842,3.8993227269559507,5.341058996579726
"SARIMAX(1, 0, 0) con X",13,0.0456754642340488,1.0082272348916812,1.0082970284548936,1.004139944656567,0.7903183592578156,0.5619255814738829,0.842,0.952,2.7005302079209024,4.1301045459206165,3.5271324494079406,5.0370180575949215
"SARIMAX(1, 0, 0) con X",14,0.02759134309893592,1.0105069011359034,1.0092471695476344,1.004612945142374,0.7909455705998212,0.5654021731752448,0.816,0.958,2.700530208035082,4.130104546095243,3.5706532624433516,4.878723433491942
"SARIMAX(1, 0, 0) con X",15,0.11626700185789489,1.074902460281758,1.0862706710822185,1.0422430959628461,0.8286383317536363,0.5885116021672216,0.802,0.956,2.7005302080613323,4.130104546135385,3.6719758198105383,4.8218823311229855
"SARIMAX(1, 0, 0) con X",16,0.003868951923766031,1.33237028449538,1.3297205127153755,1.1531350799951303,0.9266601046631137,0.6557802305119989,0.758,0.914,2.700530208067432,4.130104546144716,4.118828715201428,5.228525680767121
"SARIMAX(1, 0, 0) con X",17,0.04391541492742644,1.0312702304625425,1.0311362536698654,1.0154487942136055,0.8272072280840264,0.5759648848154683,0.812,0.966,2.700530208068862,4.130104546146903,3.4816754970644403,4.623894725204597
"SARIMAX(1, 0, 0) con X",18,0.10021247649624927,1.1572306637892666,1.1649587429072,1.0793325450977562,0.8614030583884356,0.6098337441580012,0.774,0.948,2.700530208069198,4.130104546147419,3.7922299189083257,4.996098069951135
"SARIMAX(1, 0, 0) con X",19,0.094597273335703,1.245689117159525,1.2521463830477546,1.1189934687243508,0.8930621503558347,0.6332733749255389,0.768,0.932,2.7005302080692783,4.130104546147542,3.9007056390894808,5.345908548991593
"SARIMAX(1, 0, 0) con X",20,0.06110380360902294,1.1392851977004046,1.1407403021204938,1.0680544471704116,0.8430478739213232,0.6021603101043888,0.79,0.952,2.700530208069298,4.130104546147571,3.7747762683439166,4.931762184156078
"SARIMAX(1, 0, 0) con X",21,0.04260692597507733,1.1247258881342914,1.1242917864990687,1.0603262641748854,0.8449868944696053,0.6002552821454146,0.802,0.95,2.700530208069302,4.130104546147577,3.732870832520659,4.933365274447698
"SARIMAX(1, 0, 0) con X",22,0.035871034618551956,1.1557764525412737,1.154751630760797,1.074593704969835,0.8467563414516579,0.603903105757705,0.788,0.942,2.7005302080693028,4.13010454614758,3.8158669544041732,5.156125471943628
