model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
ARDL-ECM,1,0.012098787527390163,0.989249169034855,0.9874170513564191,0.9936886088490796,0.7897353771679534,,,,,,,
ARDL-ECM,2,0.015858507544652525,1.5302692958248452,1.5274602494947405,1.235904627993091,0.975321047084027,,,,,,,
ARDL-ECM,3,0.046393790380799424,1.7162788356010856,1.7149986617157802,1.3095795744114904,1.043989360981403,,,,,,,
ARDL-ECM,4,0.06603960950508636,1.9293648166305726,1.9298673170208953,1.3891966444751065,1.111806366685752,,,,,,,
ARDL-ECM,5,-0.020980488311907908,1.9869684921131014,1.9834347360186788,1.4083446794086592,1.1521714895272712,,,,,,,
ARDL-ECM,6,0.01430188720093988,2.175552306362837,2.17140574572762,1.4735690502068846,1.1852834136300403,,,,,,,
ARDL-ECM,7,-0.017562145997743434,2.221309402080903,2.2171752122487844,1.4890182041361295,1.2135956405079409,,,,,,,
ARDL-ECM,8,-0.06333572965072784,2.1408296132125244,2.1405593686364908,1.463065059604832,1.1881120821363762,,,,,,,
ARDL-ECM,9,0.03181790596841487,2.128410039125008,2.1251655981869777,1.457794772314326,1.1875334891420621,,,,,,,
ARDL-ECM,10,0.031260003615816524,2.144628891666656,2.14131682170938,1.4633238950107321,1.1787185687706196,,,,,,,
ARDL-ECM,11,0.07351272939621945,2.129890100744731,2.1310344419265204,1.4598063028794335,1.1797901447974137,,,,,,,
ARDL-ECM,12,0.057349809468218875,2.2549157958635484,2.2536949649178597,1.501231149729401,1.1978382213908352,,,,,,,
ARDL-ECM,13,-0.002416731041813289,2.3160398002294103,2.311413561217881,1.5203333717372256,1.2052728505759311,,,,,,,
ARDL-ECM,14,0.00459442860081472,2.3988600311711332,2.394083419882959,1.5472825921217361,1.2321669643127164,,,,,,,
ARDL-ECM,15,0.019884511658180944,2.1052567738591947,2.1014416541153613,1.4496350072053865,1.1530927260520996,,,,,,,
ARDL-ECM,16,-0.0014162408705594035,2.146608340275241,2.142317129332894,1.4636656480675134,1.1942667863301488,,,,,,,
ARDL-ECM,17,-0.06076938149278288,2.1893088494506054,2.18862314947872,1.4793995908741897,1.2004351239122473,,,,,,,
ARDL-ECM,18,0.0002376298349735637,2.0774668472865594,2.0733119700599274,1.439899986130956,1.1636629966782885,,,,,,,
ARDL-ECM,avg_all,0.011492715740887362,2.0322893000296007,2.0297067251693273,1.4191521536197875,1.1418218138712846,,,,,,,
"SARIMAX(1, 1, 0) con X",1,-0.007174720353847371,1.1770094858888474,1.174706943529226,1.083838984134279,0.8702967720317687,0.6130509506658156,0.782,0.946,2.694781015644864,4.121311915093897,3.796811997237248,5.144084282379636
"SARIMAX(1, 1, 0) con X",2,-0.016260299687770513,2.0026435195406913,1.9989026298475463,1.4138255302007905,1.1440120080850638,0.803501070634088,0.796,0.942,3.5613995467949064,5.446690585024579,4.963840865996421,6.69894627221742
"SARIMAX(1, 1, 0) con X",3,0.005543069200033596,2.534738563805273,2.529699812293816,1.5905030060624896,1.2556217053200733,0.8971570469580675,0.838,0.96,4.29468224200928,6.5681496911167265,5.602240572878655,7.998021764046104
"SARIMAX(1, 1, 0) con X",4,0.01603214334881656,3.056873080216147,3.051016363676073,1.7467158794938784,1.4032290186388263,0.9942885471247073,0.832,0.962,4.910555934223159,7.510047222373655,6.249885886162166,8.469341464977795
"SARIMAX(1, 1, 0) con X",5,-0.07083855123079244,3.405862334256052,3.404068709928015,1.8450118454709215,1.482365364505833,1.050080330441163,0.862,0.974,5.459393259493135,8.349421477629104,6.618714714225798,9.082423672156889
