model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,0.004382730468914585,1.2421871403820186,1.2397219744276167,1.1134280284004066,0.8788198554954432,0.6261628155917961,0.754,0.914,2.524631568949074,3.8610907921370172,4.026438812179261,5.752947625778463
"SARIMAX(1, 0, 0) con X",2,0.02342110829796066,1.72335200618803,1.7204538504895595,1.3116607223247785,1.0294624847577376,0.7398648569869138,0.75,0.89,2.933392796658755,4.486237142956613,4.710068853204655,6.786253850916976
"SARIMAX(1, 0, 0) con X",3,0.10538648320508576,2.1454328396465026,2.1522482848095463,1.467054288296635,1.1857240307806107,0.8433602692360483,0.69,0.876,3.089239125551422,4.72458353491206,5.308439459908137,7.478006710999044
"SARIMAX(1, 0, 0) con X",4,0.12460881798046705,2.397332707663399,2.4080653997665586,1.5517942517507142,1.2444054741948534,0.8898990889850127,0.702,0.85,3.160068157044586,4.832907190798243,5.729142661120084,8.216333720244295
"SARIMAX(1, 0, 0) con X",5,0.041858492176711996,2.2601202914845606,2.257352184268899,1.5024487293311872,1.1872924663720221,0.8540165166978856,0.7,0.89,3.195709432870609,4.8874158183558,5.479174383676469,7.577658539816151
"SARIMAX(1, 0, 0) con X",6,0.058464399767401615,2.2248490147829543,2.2238174027935513,1.49124692884631,1.1965222514817393,0.8484402626454849,0.718,0.892,3.2149654014422833,4.916865280946777,5.3959606876245845,7.405470245625385
"SARIMAX(1, 0, 0) con X",avg_all,0.05968700531609028,1.9988790000245775,2.000276516092622,1.4062721581583386,1.1203710938470677,0.8002906350238576,0.719,0.8853333333333333,3.01966774708612,4.618183293351085,5.108204142952198,7.202778448896717
Chronos-2 (con X),1,0.009511453729155555,1.2592184038695484,1.2567904348138526,1.1210666504779512,0.8930867121431816,0.6353678645893358,0.768,0.966,2.770513610839844,4.920557918548584,3.976201355154032,5.521323154854996
Chronos-2 (con X),2,0.08616017678008578,1.9003787339968232,1.9040015525916045,1.3798556274449891,1.0910598497824187,0.7728256701201868,0.768,0.952,3.2633448791503907,5.713345825195312,4.909255386600546,6.670978007866554
Chronos-2 (con X),3,0.18350123760933565,2.327599471521005,2.3566169767821212,1.5351276744238966,1.23033007267236,0.868968389156136,0.748,0.96,3.58096044921875,6.259081549167633,5.42180310986935,7.323455562536866
Chronos-2 (con X),4,0.23421327862858995,2.715098257005674,2.7645239203776146,1.6626857551496659,1.3259768218632415,0.9336257385014591,0.76,0.94,3.7593227233886717,6.5142058358192445,5.876919699107373,7.785595446104406
Chronos-2 (con X),5,0.13962821199273157,2.374904856474158,2.3896510843454988,1.5458496318676984,1.23451371145069,0.8735806748349364,0.768,0.972,3.8577608642578123,6.6705551781654355,5.383490694915746,7.303771239059832
Chronos-2 (con X),6,0.15323159174511744,2.4294358733718298,2.448056922333831,1.5646267677416972,1.2545821930875742,0.8814855199415107,0.792,0.952,3.936100372314453,6.796848518848419,5.538340833741927,7.799686638148749
Chronos-2 (con X),avg_all,0.134374325080836,2.167772599373173,2.1866068152074205,1.468202017850983,1.1715915601665776,0.8276423095239273,0.7673333333333333,0.957,3.528000483194987,6.145765804290772,5.184335179898163,7.067468341428567
