model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
VARMAX(1) con X,0,avg_all,-0.007517779932041593,3.7184255722821784,3.7144962823611416,1.9005760414427275,1.5130402739461182,1.0747451717813552,0.7656666666666667,0.9308333333333333,4.513525357695152,6.902841354363663,6.758789423170045,9.316651679350581
VARMAX(1) con X,1,1,0.07754250733773138,1.0874976068852138,1.0913354521156653,1.0446700206838833,0.828961915318031,0.5914763230284241,0.762,0.94,2.546260605948371,3.8941695496982773,3.701989545117691,4.871502509922646
VARMAX(1) con X,1,2,0.08762945377737782,1.6985006061353285,1.7027825260923815,1.3049070948126467,1.0345938879916052,0.7357613046617668,0.784,0.946,3.2157162831169543,4.918013655369284,4.590509528954211,6.120140364241621
VARMAX(1) con X,1,3,-0.06902996750618905,2.049502715725695,2.050168846708149,1.4318410689417136,1.1389448154123487,0.8107147212478122,0.78,0.936,3.624846791336693,5.543724771992603,5.117512305728235,6.802824733139908
VARMAX(1) con X,1,4,-0.04015601302531577,2.5664137281427184,2.562893406068522,1.6009039340536715,1.3037108170533014,0.9137686436563189,0.772,0.938,3.913053542706282,5.98449896163329,5.558346531869714,7.452658504482282
VARMAX(1) con X,1,5,0.051418157391362594,2.766358291195074,2.763469401522209,1.6623686118073238,1.3035438719114536,0.9329166460211878,0.796,0.926,4.127153403097618,6.311936441906468,5.958036020617827,8.099920319646538
VARMAX(1) con X,1,6,0.10257782223710213,3.3807544861311367,3.384515186773784,1.839705190179607,1.4823548448730401,1.0474771481466187,0.754,0.93,4.290283000416316,6.56142163169771,6.516201977738772,8.627480172326099
VARMAX(1) con X,1,7,0.09244690387517042,3.7724516436248225,3.7734531703736733,1.9425378169738867,1.5356617023173877,1.0967225117048274,0.752,0.914,4.416441620820218,6.754364591605721,6.9847133439175275,9.754317161728734
VARMAX(1) con X,1,8,0.08255064582138645,3.9988077022898976,3.9976246960108446,1.9994060858191975,1.5770577307728826,1.1315907334769357,0.75,0.9,4.515004297127629,6.905103197040085,7.23679043699687,9.98425559587888
VARMAX(1) con X,1,9,0.01668892805317991,3.920657481826275,3.913094687182189,1.9781543638407466,1.5525527752267116,1.1129691885295188,0.756,0.92,4.5925955959283975,7.0237688483114376,7.132149884184882,9.676163708974373
VARMAX(1) con X,1,10,0.0140302910910227,4.001073584930345,3.9932682868285814,1.9983163630487994,1.6088612370588338,1.1393049321062079,0.758,0.93,4.654047992943915,7.117752179261451,7.009443497011034,9.551198871250934
VARMAX(1) con X,1,11,-0.040173665962963526,4.124395077993113,4.11776021127403,2.0292265056602306,1.595333971427484,1.1431651579143882,0.768,0.914,4.7029619201058575,7.192559575356414,7.294749019939819,10.232075896110667
VARMAX(1) con X,1,12,-0.056892798658285115,3.985494935123265,3.980760735792192,1.995184386414497,1.5739691087929086,1.1245710381511405,0.756,0.924,4.742061085923672,7.252356589295473,7.170488273095569,9.679094666861282
VARMAX(1) con X,1,13,0.011083751741104654,3.8968519162386848,3.889181061958866,1.9721006723691532,1.5297187214464671,1.1010436851793524,0.782,0.934,4.77343011296427,7.300331376173045,7.037772063941184,9.85304448716123
VARMAX(1) con X,1,14,-0.01827154027961294,4.1058768821368234,4.097998977556742,2.024351495555241,1.5934740899659439,1.1392421228770082,0.774,0.912,4.798679330408177,7.338946721944832,7.328346445326199,9.913332246104146
VARMAX(1) con X,1,15,-0.0768042068468334,4.034361488031045,4.0321916512443545,2.008031785416843,1.5966467742421755,1.1365892787480272,0.764,0.94,4.81906212488132,7.370119516037323,7.117947510219597,9.692477683785432
VARMAX(1) con X,1,16,-0.055487621133133685,4.343245008291191,4.337637394373627,2.0826995449112737,1.6529379624887317,1.1777235327739195,0.752,0.928,4.835560231375034,7.395351192553632,7.415920754621161,10.276961842227644
VARMAX(1) con X,1,17,-0.02546949328262219,4.426385376071271,4.418181300407201,2.1019470260706385,1.6685189742537416,1.1892577377810265,0.76,0.92,4.848946738025709,7.415824087768722,7.529768389319695,10.443143963493881
VARMAX(1) con X,1,18,-0.027896513378567474,4.758353904852868,4.749615412501836,2.1793612395612243,1.7320075030563427,1.2318905847891737,0.738,0.906,4.859833247201546,7.432473566787505,7.829321709795363,11.128205002237866
VARMAX(1) con X,1,19,-0.09577636502884077,4.5048746365399674,4.505037999365023,2.1225074792247547,1.689090619075189,1.2066568435177136,0.732,0.92,4.868705565035255,7.446042605974819,7.657923945932991,10.423634906194673
VARMAX(1) con X,1,20,-0.010858887911466095,4.5127273822688,4.503819842950935,2.1222204981930917,1.6851271183471466,1.203506927635207,0.752,0.914,4.875950958182977,7.457123478571102,7.701319977323223,10.703986580349861
VARMAX(1) con X,1,21,-0.026809804890954244,4.430690797415608,4.422548181459067,2.1029855400023716,1.6715477731325676,1.1916570821344827,0.746,0.912,4.881879132376123,7.466189838618593,7.451148365736668,10.48795783323092
VARMAX(1) con X,1,22,-0.004477163277499413,5.257055320889807,5.246561255239037,2.2905373289337674,1.8150323335859961,1.3027376731559739,0.702,0.902,4.886738486365173,7.473621579223297,8.359979040870845,11.548917047230763
VARMAX(1) con X,1,23,0.05514247813365282,5.302182515451222,5.2946188433150425,2.3010038772924837,1.836816182915166,1.3088062024961862,0.722,0.882,4.890728777715356,7.479724203217868,8.447334629728585,11.909046709339902
VARMAX(1) con X,1,24,0.005043848968671816,5.448405161094997,5.437533791185235,2.331852008851598,1.8767895454205572,1.3317459632671256,0.716,0.892,4.894011042064592,7.484743993357574,8.404759050622491,12.095637732233687
VARMAX(1) con X,1,avg_all,0.0020021144685616263,3.848871593720215,3.8444188465957994,1.9361174974424433,1.536802261503584,1.095887332625014,0.7553333333333333,0.92,4.482247995252811,6.855006756391521,6.939686343692089,9.555332439089748
Chronos-2 joint (con X),0,1,0.028882366178255535,1.1098438003702968,1.1084583038456115,1.0528334644404174,0.8503492641803834,0.59730677320604,0.79,0.974,2.7211139526367187,4.937902903556823,3.694226658287141,5.309154932014506
Chronos-2 joint (con X),0,2,-0.009771688399698521,1.8450086098906926,1.8414140785650903,1.3569871327927507,1.0896289783453676,0.7703036363980417,0.81,0.978,3.549090560913086,6.181284791469574,4.742787598083598,6.6235561768729845
Chronos-2 joint (con X),0,3,-0.035576617092302816,2.5072368800544655,2.503488101978088,1.5822414802987843,1.2617018781466582,0.9021767079269152,0.806,0.966,4.262718994140625,7.265000256538391,5.752883734629413,7.9676764137348535
Chronos-2 joint (con X),0,4,-0.11310028676772386,2.905714631251366,2.9126948768558063,1.7066619105305556,1.3684423269330594,0.9717238092463196,0.818,0.968,4.734902709960937,7.986322237968444,6.186801027975504,8.755765906370183
Chronos-2 joint (con X),0,5,-0.1143227563896656,3.5992797716999023,3.605150904785034,1.8987234935042632,1.4955330536721183,1.0767785795857,0.804,0.96,5.0803721923828125,8.561703552246094,6.936323119012615,9.696214035785106
Chronos-2 joint (con X),0,6,-0.1416715491411885,4.034303524287691,4.04630574507518,2.0115431253331804,1.5930444844897287,1.1353705243688406,0.814,0.962,5.335903930664062,8.945336460113525,7.234875670891797,10.287559216216982
Chronos-2 joint (con X),0,7,0.010909510001653076,5.052185525570026,5.042200171927362,2.2454843958325257,1.7769716431568705,1.2573267617596389,0.802,0.956,5.610530151367188,9.408535224914552,8.03852602532856,11.684895453652661
Chronos-2 joint (con X),0,8,-0.04307389880735763,5.031970269886777,5.023761690105463,2.241374955268632,1.7801178443199757,1.2684311285989844,0.792,0.956,5.83015771484375,9.774509427070617,8.131472917219368,11.390930543725732
Chronos-2 joint (con X),0,9,0.0007206682092446579,5.22005337903769,5.20961379164228,2.2824578400580107,1.7880071708767071,1.2883768271648943,0.8,0.954,5.943864501953125,10.020764484405518,8.364852430202255,11.59975135643867
Chronos-2 joint (con X),0,10,0.04893359252535374,5.324343177889617,5.316088988011271,2.3056645436861083,1.804499679865284,1.3002112556499479,0.816,0.958,6.068991851806641,10.232278447151185,8.442643293800744,12.055366783599398
Chronos-2 joint (con X),0,11,-0.05757973050702513,5.388126306569263,5.380665479321391,2.3196261507668408,1.808157830402274,1.3060003276189236,0.82,0.958,6.22071630859375,10.503578722953796,8.53743427134223,12.206536224755977
Chronos-2 joint (con X),0,12,-0.02607869005125699,5.628574656027077,5.617997604789819,2.3702315508805927,1.8604589844283657,1.3378188401727662,0.804,0.964,6.360548645019532,10.730734709739686,8.604010236295514,12.316349618780116
Chronos-2 joint (con X),0,13,-0.10156784944976578,5.751971675099111,5.750783759790761,2.39807918130131,1.8757449632121417,1.3476376657244615,0.82,0.964,6.439226776123047,10.916528911590577,8.798646112851245,12.514680700805146
Chronos-2 joint (con X),0,14,-0.043309417408493235,6.176730917664589,6.166253161465519,2.483194144940246,1.947798702672084,1.4004662228974696,0.808,0.96,6.588997314453125,11.166384431838988,8.942138665335346,12.739278744230964
Chronos-2 joint (con X),0,15,-0.060065522749845494,6.256146882383027,6.247242455641485,2.499448430282466,1.9593727717585436,1.4104129089586035,0.802,0.962,6.617270080566406,11.260855571746827,9.004176308916728,12.65072968480383
Chronos-2 joint (con X),0,16,-0.017125209125066636,6.510514706302963,6.497786949677931,2.5490757049718886,2.0156911997793463,1.4366734364149523,0.816,0.95,6.712619873046875,11.413588829040528,9.23963353700867,12.9471701520315
Chronos-2 joint (con X),0,17,-0.13883158690744835,6.970841951568713,6.976174477188813,2.641244872628968,2.0594835502647126,1.4769336124647634,0.8,0.944,6.820743896484375,11.670607073783874,9.602246535021397,13.723130132344046
Chronos-2 joint (con X),0,18,-0.2201106882455067,7.115414026487609,7.149631913514542,2.673879562268006,2.1113096265775213,1.50106521816631,0.776,0.964,6.862932006835938,11.72129752254486,9.533127279447532,13.008878813260942
Chronos-2 joint (con X),0,19,-0.06926573521468649,6.757433015770532,6.74871589181382,2.597829072863305,2.1078050657334035,1.4728811196306923,0.796,0.976,6.929294616699218,11.863777364730835,9.135273126458275,12.776637962071144
Chronos-2 joint (con X),0,20,-0.04373328719005444,7.313494008662074,7.3007796210531986,2.7019954887181434,2.1719499513540383,1.5296312434642558,0.798,0.966,6.9587080078125,11.899112656593323,9.558017601986649,13.088607023321009
Chronos-2 joint (con X),0,21,0.0008463947064213495,6.94777602947141,6.933881193796469,2.633226384836,2.077906332801474,1.4876217645353969,0.79,0.958,6.970480163574218,11.957050340652465,9.49482107027116,13.414034758799595
Chronos-2 joint (con X),0,22,0.007884223195656868,7.424799170562435,7.410011733196707,2.7221336729111423,2.160805877283391,1.5324288303837752,0.79,0.968,7.0058994140625,12.010415811538696,9.705765497400531,13.515338886561192
Chronos-2 joint (con X),0,23,0.10362036316123656,7.377519541992136,7.373501682569817,2.7154192461882967,2.1163109437766563,1.5218256599200808,0.79,0.962,7.050626037597656,12.090742616653442,9.66478634751153,13.619184299375894
Chronos-2 joint (con X),0,24,0.0625554669618129,7.572389813644867,7.561158220464389,2.7497560292623033,2.1370450446540805,1.5491238427838185,0.774,0.948,7.0889595489501955,12.167693363189697,10.146913588823825,13.836261472947884
Chronos-2 joint (con X),0,avg_all,-0.04045133035447714,5.4092363446726806,5.40515669987816,2.2807963264401976,1.8007557153618408,1.2866052790433995,0.8015,0.9615,5.990194552103678,10.195250238001346,8.228849277254236,11.571987053854182
Chronos-2 joint (con X),1,1,0.04167535340907309,1.3090485011474338,1.3081672392269086,1.1437513887322317,0.9084558411344107,0.6454323176623948,0.742,0.958,2.6312980117797853,4.770370738506317,4.052559968866464,5.552717218702359
Chronos-2 joint (con X),1,2,0.008961897831594803,2.1342697471581102,2.130081523276537,1.4594798810797416,1.155037269494857,0.8262368788274397,0.75,0.948,3.4318291625976562,5.975166532039642,5.2732995581263475,7.269025774885406
Chronos-2 joint (con X),1,3,-0.15725197093688612,2.7209478298929057,2.740234116596656,1.6553652517183801,1.313572697192965,0.9400400069420081,0.762,0.954,4.134181884765625,7.042873416900635,5.951845397143146,8.202050012077416
Chronos-2 joint (con X),1,4,-0.15233399874673184,3.6140183186780677,3.629995929214884,1.9052548200214279,1.51523016482481,1.0736211069226969,0.776,0.946,4.617215148925781,7.793894814491272,6.823517923922189,9.614046226570103
Chronos-2 joint (con X),1,5,-0.05131075678670736,4.09294038267515,4.08738729567182,2.0217287888517146,1.5663820867936031,1.1298294160846145,0.796,0.954,4.9751500854492186,8.382905060768127,7.336675606156961,10.758824736566767
Chronos-2 joint (con X),1,6,0.0008331070227819515,4.70976246228915,4.700343631431873,2.1680275900993218,1.7016698733087234,1.2261461229276462,0.768,0.944,5.225507934570312,8.757197526931762,7.906062881390075,10.818316342974505
Chronos-2 joint (con X),1,7,0.046102820077285396,5.08281370628531,5.074773548891821,2.25272580419629,1.7604880006760633,1.275072301919909,0.764,0.944,5.494577423095703,9.21258310317993,8.305303327966149,11.228180672992924
Chronos-2 joint (con X),1,8,0.03349136742862638,5.40994565657668,5.400247436955761,2.323843247070628,1.8302446873461016,1.319068706572836,0.768,0.946,5.724753967285157,9.589905396461488,8.533568632689185,11.947245595178316
Chronos-2 joint (con X),1,9,0.005802817187187024,5.427419027904224,5.416597862535723,2.3273585590827475,1.823838016026245,1.3140007846029602,0.776,0.946,5.852247665405273,9.856117197036744,8.516569204746078,12.120781041615528
Chronos-2 joint (con X),1,10,0.024537731966485402,5.577452483754735,5.566899679077283,2.359427828749437,1.8974175180322752,1.3397368055245837,0.796,0.96,5.981375732421875,10.064010515213013,8.379880056024836,11.91066341887587
Chronos-2 joint (con X),1,11,-0.024863033082349578,5.98493051831244,5.973578827689871,2.444090593183868,1.9279971061097714,1.376760901705023,0.79,0.958,6.1465606689453125,10.356450551986695,8.797355794539156,12.627489830173802
Chronos-2 joint (con X),1,12,-0.0639546049557255,5.934259649591126,5.926481321786989,2.4344365511935178,1.9249836202289765,1.376561340034118,0.798,0.956,6.289856323242187,10.598851730346679,8.83822689024038,12.64212686351633
Chronos-2 joint (con X),1,13,0.00895947659206566,5.972408067272057,5.9605435233583135,2.441422438530111,1.8934315220589166,1.3667996466955368,0.816,0.964,6.37463330078125,10.79026967716217,8.805276811821225,12.927945708490084
Chronos-2 joint (con X),1,14,0.0022908965545066808,6.387455214091434,6.374685551870283,2.524813963814024,1.986410421393792,1.422056430238212,0.794,0.956,6.52549267578125,11.047924701690674,9.170857585492625,13.169989256355706
Chronos-2 joint (con X),1,15,-0.08119800256275439,6.473991973879576,6.467637105552,2.5431549511486713,2.0276357780231247,1.4458451571873656,0.78,0.954,6.551216064453125,11.126145719528198,9.136848446901526,13.007494658463926
Chronos-2 joint (con X),1,16,-0.06723059363648927,6.985043252067269,6.9755931182838475,2.6411348163779613,2.1036642124889493,1.5000818362239166,0.772,0.954,6.649137390136719,11.303310339927673,9.522657001415107,13.43528005771661
Chronos-2 joint (con X),1,17,-0.07268319952800732,7.3340221825211875,7.324636985649763,2.7064066556321063,2.1384123899864833,1.536236475070076,0.786,0.934,6.814867034912109,11.653299304962157,9.801279453715596,14.076236185920827
Chronos-2 joint (con X),1,18,-0.10599176027693245,7.556874444358922,7.5529949487168135,2.748271265489783,2.168350977163853,1.5486672515943334,0.79,0.95,6.857198059082031,11.713846079826356,9.870333898821798,14.320958590264178
Chronos-2 joint (con X),1,19,-0.11991946917279214,7.21268939198599,7.2126446922887,2.685636738706242,2.127519370120551,1.520055289552966,0.784,0.95,6.91459814453125,11.854942567825317,9.759244087205715,13.713847186163582
Chronos-2 joint (con X),1,20,-0.020747230195959265,7.278996942844908,7.264869396520022,2.695342166872329,2.145406469541809,1.532465606977003,0.764,0.958,6.956699951171875,11.908372716903687,9.73755335237053,13.868475128023842
Chronos-2 joint (con X),1,21,-0.010310112425974698,7.122044157053178,7.107906367157302,2.666065709459784,2.1290674022674327,1.51681578296741,0.798,0.954,6.9798681640625,11.97952910232544,9.51597306444978,13.367917066984242
Chronos-2 joint (con X),1,22,0.017740705648784032,7.977261076049544,7.961621286534364,2.8216345061921757,2.245015313088337,1.60118534769598,0.778,0.946,7.012317169189453,12.035940608978272,10.306502354008819,14.530868084377603
Chronos-2 joint (con X),1,23,0.12562029014809423,7.837525902190118,7.8376313076826145,2.799576987275509,2.1894500503114176,1.5801988882732547,0.778,0.948,7.055135009765625,12.11708076953888,10.308584908444072,14.37284940333927
Chronos-2 joint (con X),1,24,0.06882089902289652,7.828024905480075,7.817105171811446,2.795908648688552,2.2091970721136387,1.5789178003350544,0.776,0.954,7.096573974609375,12.191710201263428,10.088909968517536,13.990370731365937
Chronos-2 joint (con X),1,avg_all,-0.022623223725747026,5.748506074752483,5.742194077824234,2.356869131340273,1.8620365774886294,1.3329930084390558,0.77925,0.9515,5.928845456123352,10.088445765574773,8.530786923957303,12.06140415798313
