model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
VARMAX(1) con X,0,13,0.03038821138762797,1.4246778895780314,1.4227519771902166,1.192791673843432,0.9573549111903562,0.6756103286148053,0.794,0.94,3.0294000675486052,4.633067593058816,4.203274771847621,5.726458868929231
VARMAX(1) con X,0,14,0.03280769316567637,1.4505003548372086,1.4486756988583878,1.203609446148703,0.9718032074482834,0.6864534105286286,0.76,0.944,3.0294117408890284,4.633085445892376,4.227232175688894,5.585788924624363
VARMAX(1) con X,0,15,-0.061611124732885714,1.6025915109643019,1.6031822586332227,1.2661683373995825,1.0216228318298832,0.7216192402247975,0.754,0.93,3.0294178754214984,4.633094827850176,4.510806466043027,6.156618219218325
VARMAX(1) con X,0,16,-0.03672630337201119,1.6613238098716219,1.659349983611253,1.2881575926924675,1.0337188921896974,0.7346474220894103,0.746,0.906,3.0294211607581345,4.633099852338984,4.620322086943912,6.096184959702968
VARMAX(1) con X,0,17,0.012004000088103942,1.5619182874192412,1.5589385468625176,1.2485746060458371,1.007009870646252,0.7112520219089623,0.772,0.936,3.029422950397462,4.63310258935613,4.385503134315693,5.842879315523774
VARMAX(1) con X,0,18,0.08980298580441148,1.6374736765255167,1.6422633054318554,1.2815082151246067,1.0270861241293652,0.727706692971036,0.764,0.93,3.0294239402002305,4.63310410312884,4.541954177104557,6.081073002789528
VARMAX(1) con X,0,avg_all,0.012873522837540723,1.499566410851706,1.4989183479693589,1.2224595855929499,0.9819056052374173,0.694035772237583,0.7731111111111111,0.9347777777777778,2.9895510388928757,4.5721237628736064,4.324138934533993,5.824321413127423
VARMAX(1) con X,1,1,-0.020646707838729836,0.9631523871279383,0.9616523688982604,0.9806387555559185,0.7596389416039685,0.5481381799927953,0.81,0.944,2.5509766644371146,3.9013821387469196,3.5493972446127082,5.007199992569851
VARMAX(1) con X,1,2,0.017825491254052382,1.3472175619684659,1.3448408749829774,1.1596727447788784,0.9028247554764406,0.6474610108382589,0.78,0.94,2.8633375114495907,4.3790968298953175,4.139731751155406,5.710222565031548
VARMAX(1) con X,1,3,-0.016523747148830266,1.3881680252499426,1.3856647234192814,1.1771426096354176,0.9253939499188419,0.6615381183939995,0.782,0.954,2.957642074678746,4.523323213348234,4.191357370449269,5.6799324194885825
VARMAX(1) con X,1,4,-0.047711989758651284,1.5732036260564082,1.572333652771025,1.2539272916604953,0.9930056840297494,0.7085918848456773,0.762,0.93,2.9908371201928117,4.574090654489077,4.456935332585074,6.057261345609959
VARMAX(1) con X,1,5,0.03355674784022832,1.6564277535025576,1.654240953321166,1.2861729873236982,1.013046318476236,0.7269694606554031,0.77,0.91,3.0034626130655178,4.593399679566863,4.620213479768911,6.431812555376651
VARMAX(1) con X,1,6,-0.004884099643102355,1.4118982514599467,1.4090983093863512,1.1870544677420456,0.9572840312296133,0.6710605135592432,0.81,0.94,3.0085284197579893,4.601147162334496,4.183553215059284,5.697648664902289
VARMAX(1) con X,1,7,0.005832154869706278,1.3726091185139038,1.3698979143073007,1.1704263814129023,0.9322643802045275,0.6609560741725785,0.786,0.952,3.0106518170445105,4.6043946182452276,4.135901560006343,5.546222870499704
VARMAX(1) con X,1,8,0.02200059682325129,1.6010938779096757,1.598375716414437,1.2642688465727678,1.0054135654805538,0.7124305328244064,0.768,0.94,3.0115770504240356,4.605809640589962,4.432663900372942,5.8749527553339895
VARMAX(1) con X,1,9,-0.03419883589039484,1.5319630904234713,1.5300687246188849,1.2369594676540072,0.9814296861104586,0.6927865499933938,0.798,0.93,3.011994849759289,4.606448609533449,4.350365678581493,6.385287325778034
VARMAX(1) con X,1,10,-0.03999260345093745,1.7413843097922603,1.7395009495034615,1.3189014176592053,1.052414862303992,0.7443845386917869,0.756,0.92,3.0121898944254015,4.60674690460892,4.629377721426459,6.64437932060278
VARMAX(1) con X,1,11,0.004853901482849736,1.4768551851798006,1.4739250351690465,1.2140531434698592,0.9851853539767991,0.6905104212330853,0.772,0.944,3.0122838171202706,4.606890546975103,4.246107010382859,5.6690498142617765
VARMAX(1) con X,1,12,-0.025151829562741666,1.4235101621216295,1.4212957563277395,1.192181092086156,0.9614916792695204,0.6749641762667525,0.786,0.956,3.0123303619760815,4.60696173118924,4.160221753377708,5.550096491566907
VARMAX(1) con X,1,13,-0.041575482669616665,1.4134837883225992,1.412385341505167,1.188438194230212,0.977379304081748,0.6798743640722956,0.78,0.948,3.0123540422799953,4.606997947088813,4.071293593704597,5.27716898468201
VARMAX(1) con X,1,14,-0.05612863430783304,1.5268895373024836,1.5269861818171413,1.2357128233603232,0.9821692336923505,0.7013507629393695,0.77,0.926,3.0123663801243463,4.607016816193449,4.4593696524918505,6.043934182949978
VARMAX(1) con X,1,15,-0.06840432033744774,1.4177191486858853,1.419562861429341,1.191454095393247,0.9451070015322339,0.6748489870030309,0.8,0.934,3.012372946890343,4.607026859195372,4.225557976352069,5.730504981962147
VARMAX(1) con X,1,16,-0.03624637344517874,1.7320196815103623,1.729869441735268,1.3152450120548902,1.0473261625097277,0.7442679555275747,0.744,0.926,3.0123765087683476,4.607032306617705,4.681194639157753,6.455960232129089
VARMAX(1) con X,1,17,0.03101216544103277,1.4499499733673276,1.4480118278259357,1.2033336311372402,0.950850692275098,0.6801126038695156,0.77,0.942,3.012378473177095,4.607035310921618,4.282641342685194,5.633674399084594
VARMAX(1) con X,1,18,0.06227293214799625,1.392795963613402,1.393888289764484,1.1806304628309758,0.9481595174282619,0.672214039744859,0.79,0.944,3.012379572415911,4.60703699206232,4.154891773818765,5.594981429697581
VARMAX(1) con X,1,avg_all,-0.01189503523301927,1.4677967467837811,1.466199940177626,1.208678523586569,0.9622436177555621,0.6829144541457794,0.7796666666666666,0.9377777777777778,2.9733355621104107,4.547324331200116,4.276154166443815,5.832793907307082
Chronos-2 joint (con X),0,1,-0.018754406383413233,1.0596370260471395,1.0578694797538393,1.0285278215750118,0.8303371760348063,0.5823072701899159,0.808,0.966,2.667564666748047,4.444065452575684,3.581006424880491,4.9774713538080135
Chronos-2 joint (con X),0,2,0.06471811822746192,1.5240420620137702,1.5251824127166467,1.2349827580645192,0.9843389132782533,0.6964029392419803,0.776,0.952,2.9692884826660157,4.9073434839248655,4.3163938542941755,5.97664045579994
Chronos-2 joint (con X),0,3,0.059751609761898326,1.630059260478027,1.6303693968262092,1.2768591922472146,1.0215005591889919,0.7198836696005811,0.8,0.95,3.12637060546875,5.177479865550995,4.535773042655106,6.269414763325705
Chronos-2 joint (con X),0,4,0.04862827175457891,1.8115406335801767,1.8102822611268523,1.3454673021396144,1.0787850195337736,0.7647369403844221,0.756,0.952,3.20098095703125,5.275981641769409,4.812663257394933,6.554824236844015
Chronos-2 joint (con X),0,5,0.026348902005241634,1.9823129222922802,1.9790425610845792,1.4067844757049957,1.1166730830115241,0.7979340465627032,0.73,0.934,3.240458251953125,5.335724007129669,4.957616229111717,6.459356275725216
Chronos-2 joint (con X),0,6,0.10128431712990728,1.720470468296029,1.7272880402559074,1.314263307049203,1.0494255712605063,0.7423929907344491,0.778,0.956,3.267927200317383,5.370705337047577,4.6279243773440815,6.248121658000761
Chronos-2 joint (con X),0,7,0.006200536578268207,1.740632984105234,1.7371901647908818,1.3180251002127699,1.0533682521885188,0.7446817015438711,0.802,0.94,3.29726611328125,5.424895645141602,4.715014392059823,6.320900072460475
Chronos-2 joint (con X),0,8,-0.05792980934052145,1.9512517127760478,1.950705072160726,1.3966764378912984,1.141272145846175,0.7968213117968092,0.758,0.942,3.313003173828125,5.45767555141449,4.890743820622911,6.774684705859111
Chronos-2 joint (con X),0,9,0.03476609216086138,1.864574989699345,1.862054520884083,1.364571185715162,1.114635613156186,0.7789439449281295,0.772,0.954,3.3124873046875,5.475114767074585,4.791027751670996,6.747645451621448
Chronos-2 joint (con X),0,10,0.06736318770218958,1.7873541842729987,1.7883172749618539,1.3372798042899825,1.0582980673615774,0.7610966988500845,0.772,0.952,3.323179931640625,5.514468896389007,4.866473086905662,6.612435468928023
Chronos-2 joint (con X),0,11,0.11537644926711793,1.6458134046744026,1.6558335029105395,1.2867919423553054,1.0303349832685311,0.7327558394699126,0.796,0.966,3.34397265625,5.536566859722138,4.54672813915475,6.307979875093097
Chronos-2 joint (con X),0,12,0.015955045920515103,1.7068485577696653,1.70368942414445,1.3052545438129874,1.0524108411013862,0.7432629479884866,0.804,0.958,3.3612218017578126,5.564249942779541,4.634901095342439,6.262343088997923
Chronos-2 joint (con X),0,13,0.05282399132682994,1.6739172431188762,1.6733597826923343,1.2935840841214514,1.0184342388198004,0.7241933466813426,0.832,0.952,3.3624910888671873,5.580158238887787,4.598380181303596,6.603876378895192
Chronos-2 joint (con X),0,14,0.06641539108970507,1.762371128521143,1.763257390437697,1.3278770238383135,1.0857925593590936,0.7610809755705737,0.778,0.96,3.385223388671875,5.621863693237304,4.694801747724863,6.377436923483243
Chronos-2 joint (con X),0,15,-0.025752641575131067,1.9706808421340427,1.967402678997872,1.4026413222908671,1.1250466700485209,0.8000051579312667,0.746,0.942,3.3695419921875,5.61234920835495,5.041450757024945,6.695030584975975
Chronos-2 joint (con X),0,16,-0.020857745076809694,1.954917512343445,1.9514427228484499,1.3969404865091604,1.1059519539841751,0.7922317699638008,0.772,0.94,3.3748505859375,5.623352840900421,5.073538979712084,6.59721382017621
Chronos-2 joint (con X),0,17,0.04083423908875415,1.8022367429890047,1.8002997045849873,1.341752475155156,1.0671233492613363,0.7641331316505078,0.774,0.966,3.4533231353759763,5.79626541519165,4.858583301145109,6.6358346175276415
Chronos-2 joint (con X),0,18,0.11401544411024926,1.8629579745907554,1.872231580137234,1.3682951363420226,1.092344912265698,0.7758930835116289,0.784,0.956,3.4651171875,5.813154002666473,4.873885426789654,6.73152835244384
Chronos-2 joint (con X),0,avg_all,0.03839927743042795,1.7473122027612435,1.7475454428508415,1.3192541332952799,1.0570041060538253,0.7488198759222481,0.7798888888888889,0.9521111111111111,3.2685704735649956,5.418411936097675,4.68982810361874,6.397374337998101
Chronos-2 joint (con X),1,1,-0.03328584984300203,1.0456967511037167,1.04471330540128,1.0221121784820295,0.8109921122232512,0.5750257805565699,0.818,0.956,2.6813234748840333,4.458655697345733,3.6846780203086293,5.008426752925791
Chronos-2 joint (con X),1,2,0.015287178055703333,1.4423726891655202,1.439721641600096,1.1998840117278402,0.9389513508422608,0.6729699650156641,0.772,0.96,2.982111755371094,4.9227496218681335,4.314119793487322,5.754752096145321
Chronos-2 joint (con X),1,3,0.011187605650227856,1.5376722385922623,1.53472205663526,1.2388389954450336,0.9753442975201331,0.6950538706149337,0.788,0.954,3.1357520751953123,5.194348343849182,4.420406257068248,6.0399510890494765
Chronos-2 joint (con X),1,4,-0.010728239191932982,1.6895423809627512,1.6862783913169825,1.2985678231486342,1.0174960075679675,0.7322111711154167,0.756,0.95,3.2085732421875,5.287958868503571,4.693581472404529,6.1417739777847435
Chronos-2 joint (con X),1,5,0.06319609806039868,1.842455049208475,1.8427638859201163,1.3574843961976566,1.0952197226159064,0.7736154734844859,0.772,0.94,3.2479405517578126,5.345504529476166,4.821419019800007,6.530211565309829
Chronos-2 joint (con X),1,6,0.018026660334336884,1.699097449888389,1.6960242154714193,1.3023149448084435,1.0413958337624043,0.7340020258985948,0.788,0.958,3.27643408203125,5.384807021141052,4.626021553148507,6.203844234203996
Chronos-2 joint (con X),1,7,0.016041411333494716,1.622859374009186,1.6198709821387425,1.2727415221240888,1.0174659534595196,0.7196808353862032,0.8,0.96,3.31348095703125,5.447200459003448,4.5134596481504845,6.240613370589305
Chronos-2 joint (con X),1,8,0.013107867405942253,1.8558071005580579,1.852267302544875,1.3609802726508842,1.0876095094122247,0.7679204810035251,0.76,0.958,3.3236787109375,5.472230751037598,4.749970192046378,6.4973775939457195
Chronos-2 joint (con X),1,9,-0.019494233609402913,1.7959220802365186,1.7927102612200625,1.3389213050885636,1.0726057090273502,0.7534775973272259,0.804,0.956,3.32547216796875,5.494517852783203,4.713525526635053,6.737405440260396
Chronos-2 joint (con X),1,10,-0.019615345966847726,2.0084839693626577,2.004851763221331,1.415927880656826,1.1258817888653678,0.7994847447342264,0.752,0.942,3.334041564941406,5.531294232368469,5.019827174807271,6.911639109707361
Chronos-2 joint (con X),1,11,0.021136654972583373,1.6444320930704466,1.6415899870677362,1.2812454827501778,1.0213686259146775,0.724444444239555,0.796,0.958,3.357134521484375,5.55877542924881,4.582246510693919,6.2730379484595105
Chronos-2 joint (con X),1,12,-0.026561663668795515,1.5820039492967386,1.5795454633749975,1.2567996910307535,1.0058147003345737,0.7107800405099824,0.824,0.97,3.365148864746094,5.570890058994293,4.460229333677627,6.068672646363802
Chronos-2 joint (con X),1,13,-0.048065410994380546,1.6113115815808705,1.6103992421517666,1.2690150677402403,1.0303318955092566,0.7237781129507845,0.798,0.98,3.364215576171875,5.584241263866424,4.451175682570758,5.993903626157522
Chronos-2 joint (con X),1,14,-0.053903249393602,1.7666807816995782,1.7660529804313678,1.3289292608831247,1.062456300239221,0.7546819335425348,0.784,0.952,3.3907783203125,5.627324045658112,4.7881131417474165,6.568298421228266
Chronos-2 joint (con X),1,15,-0.053389888997500676,1.7012135529962384,1.7006616061374102,1.3040941707320872,1.0416752200170374,0.7425188406547547,0.786,0.952,3.3783984375,5.622237374305725,4.698467836141853,6.3442657094159465
Chronos-2 joint (con X),1,16,-0.03834456038881052,2.049315029069515,2.0466867043227865,1.4306245853901667,1.1284020797002798,0.8046859844151627,0.742,0.938,3.37690185546875,5.6278423500061034,5.160742537137333,7.109070296471608
Chronos-2 joint (con X),1,17,0.03573287387258789,1.7073236083134038,1.7051857993719721,1.3058276300385026,1.043715473321988,0.7379357800163079,0.79,0.976,3.4479478759765625,5.801807227134705,4.568735731537627,6.239010508387861
Chronos-2 joint (con X),1,18,0.06716305412892472,1.6119135982746358,1.6132006469180113,1.270118359413016,1.0285185630853313,0.7243065332264518,0.826,0.97,3.45910986328125,5.818063095092773,4.505081944327,6.506978625030523
Chronos-2 joint (con X),1,avg_all,-0.002361613235559733,1.6785612931882756,1.6765136797359006,1.291912643239337,1.0302913968565974,0.7303652008162433,0.7864444444444444,0.9572222222222222,3.2760246609581842,5.430580456760195,4.598433409760553,6.287179611746499
