model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,0.028860789674239606,0.36951445212309375,0.369608368399468,0.6079542486071365,0.4843856640075274,0.3408935863667177,0.806,0.952,1.5472438602349885,2.3663052840738494,2.123817503877045,2.892082674071958
"SARIMAX(1, 0, 0) con X",2,-0.013268744742391118,0.6899908818069262,0.6887869596303509,0.8299319005980857,0.6667645128318254,0.47057561418965255,0.768,0.922,1.9573597609341422,2.993523428445566,2.9355653335991914,3.9919782165678854
"SARIMAX(1, 0, 0) con X",3,0.01974383464193011,0.9175148844691161,0.9160696737065434,0.9571152875733118,0.7735520622108972,0.5443856182289285,0.74,0.914,2.171924741707297,3.321672248957678,3.410670897705316,4.803529272478407
"SARIMAX(1, 0, 0) con X",4,0.022798742935367534,1.0187786384797424,1.0172608638822165,1.0085935077533548,0.8130481197145228,0.5750130098296303,0.736,0.916,2.297138207199015,3.513169719165929,3.5504698042912914,4.722860861000732
"SARIMAX(1, 0, 0) con X",5,0.022667101298635712,1.1374301858968967,1.1356691230063867,1.0656777763500498,0.8408314741269607,0.6003444608656423,0.732,0.906,2.3744821006305297,3.631456996576774,3.806397035610012,5.2707353777612
"SARIMAX(1, 0, 0) con X",6,0.027590707767904944,1.1321171852200254,1.130614198004718,1.063303436468028,0.8531961317317526,0.6036615749220051,0.72,0.932,2.424081622805632,3.707312919761794,3.739573615927206,5.058300486817004
"SARIMAX(1, 0, 0) con X",7,0.022460191946850398,1.1559342507355452,1.1541268424563649,1.0743029565519984,0.8651076223963174,0.6115686035396134,0.73,0.918,2.456785653565495,3.7573294186385966,3.7679998288915746,5.18538120143809
"SARIMAX(1, 0, 0) con X",8,-0.03806281992284301,1.159811976243113,1.1589411305511064,1.0765412813966337,0.8685133162447065,0.6137297776834411,0.738,0.922,2.4788306593444758,3.7910443455501888,3.7993201088484025,5.053550804683726
"SARIMAX(1, 0, 0) con X",9,-0.019044610244153718,1.1967549980618872,1.1947241852451174,1.0930343934410836,0.8842205192129867,0.6245949943282665,0.748,0.912,2.4939650388070067,3.8141903815525064,3.921121576471423,5.446506422675883
"SARIMAX(1, 0, 0) con X",10,-0.016199470648411318,1.2260913553937776,1.2239015955322776,1.1063008612182663,0.8818342689893786,0.6299239261616572,0.746,0.908,2.504518617220755,3.830330686909764,3.9940413143971876,5.6291201866001535
"SARIMAX(1, 0, 0) con X",11,0.039402098197054605,1.217708775266377,1.2168258830581749,1.1030983106950054,0.8784928838195678,0.6273050573353907,0.744,0.914,2.5119786791150096,3.841739867022593,3.967020173719928,5.442110327873168
"SARIMAX(1, 0, 0) con X",12,0.020150381050087287,1.2108710223619248,1.2088553181736639,1.0994795669650546,0.8755562301192792,0.6271907980174025,0.738,0.904,2.5173158508179854,3.849902366759939,4.0437267265092425,5.656551037932008
"SARIMAX(1, 0, 0) con X",13,-0.03424205477421568,1.2807494349185824,1.2793604543639068,1.131088172674397,0.8984628102514635,0.6456066054079711,0.724,0.904,2.521175582738984,3.855805317338377,4.1358229326402105,5.885108186616603
