model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X+trend",1,0.03787521626968399,1.7278157289639202,1.7257946295134674,1.3136950291119578,1.0439176926261349,0.7475461690818351,0.716,0.872,2.7934827597245895,4.272263206332294,4.794515940373223,6.509645569617267
"SARIMAX(1, 0, 0) con X+trend",2,0.005799429305190417,2.6323720230140215,2.6271409123482607,1.620845739837157,1.2985961398186163,0.9286097648112717,0.696,0.878,3.3491260280895707,5.122046253325568,5.930455208906093,8.1923002134608
"SARIMAX(1, 0, 0) con X+trend",3,-0.027958042255935105,3.265484874359468,3.2597355567375317,1.805473776253073,1.4615460642513747,1.043610078483996,0.668,0.874,3.589597986708487,5.489816377335059,6.59637370139377,9.620593184335544
"SARIMAX(1, 0, 0) con X+trend",4,0.07219299084873637,4.1808508118129195,4.177700938116982,2.043942498730574,1.6483254808645655,1.1976531081471837,0.61,0.82,3.7103221844301033,5.674448104967729,7.886016992001558,11.698826582984154
"SARIMAX(1, 0, 0) con X+trend",5,0.05390915096873038,4.449698202170815,4.443705002324643,2.1080097253866366,1.6786695008439154,1.2223829228887537,0.612,0.824,3.776232001737343,5.775248471978254,8.064054360186802,12.229367074149778
"SARIMAX(1, 0, 0) con X+trend",6,0.11724396168186874,4.303716642295906,4.308855355562174,2.075778252984209,1.651783991588459,1.1973512058485551,0.652,0.824,3.8143479987447804,5.833541858977207,7.944143272155094,12.494309261946261
"SARIMAX(1, 0, 0) con X+trend",avg_all,0.043177117803045804,3.426656380436175,3.423822065767176,1.8279575037172682,1.4638064783321776,1.0561922082102653,0.659,0.8486666666666667,3.505518159905811,5.36122737881935,6.869259912502758,10.124173647748966
Chronos-2 (con X),1,0.36074587239990913,1.979191929870489,2.1053711304643192,1.4509897072220461,1.171837771368382,0.8234559999020786,0.82,0.986,3.886839111328125,7.98020982837677,5.144699768877078,8.26282606435386
Chronos-2 (con X),2,0.6109330048700601,3.0626593874472197,3.429773205111885,1.8519646878685039,1.46726552815415,1.0441884304434248,0.828,0.988,5.054560119628906,10.051978219985962,6.626283992811825,10.382163175418796
Chronos-2 (con X),3,0.8504053450280884,4.140643674466725,4.855551637970132,2.2035316285386357,1.7532370225786218,1.2432779493255213,0.814,0.986,5.911075317382813,11.630879112243653,7.808711020497239,12.07067159423516
Chronos-2 (con X),4,1.123125289360466,5.403026512205947,6.653630874782565,2.579463292001374,2.1072380013264094,1.4674992119199473,0.782,0.976,6.469311279296875,12.62350141620636,9.032793067512285,13.667717890505928
Chronos-2 (con X),5,1.302122818165399,5.912920057892712,7.596618051363934,2.7561963013116344,2.1992929654959563,1.560196955236056,0.766,0.98,6.776221351623535,13.18136694908142,9.742404063306022,14.266069605405935
Chronos-2 (con X),6,1.5244642833083346,6.107672055259267,8.419448062231549,2.901628518992662,2.350527859491864,1.6461429268365668,0.79,0.966,7.065424926757813,13.729038667678832,10.071473470896546,15.777622075940581
Chronos-2 (con X),avg_all,0.9619661021887097,4.434352269523727,5.510065493654063,2.2906290226558093,1.8415665247358974,1.2974602456105992,0.8,0.9803333333333333,5.860572017669678,11.532829032262166,8.071060897316832,12.404511734310043
