model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"AR(1)+GARCH(1,1) con X",1,0.0193356704999771,3.049797993144663,3.0440722653120607,1.7447269887612964,1.2951472770331585,0.9302585748491032,0.776,0.938,4.123745181087982,6.306724016148665,5.968182044058008,8.280897801700327
"AR(1)+GARCH(1,1) con X",2,-0.0018043938573644,3.3341077781102157,3.3274428183911886,1.824127961079263,1.380903944995991,0.9980614624963624,0.78,0.928,4.462161192778474,6.824286642997146,6.474752757130705,9.3762070889468
"AR(1)+GARCH(1,1) con X",3,-0.0796103482320892,3.918947695175965,3.9174476073312494,1.979254305876648,1.4169529345898872,1.0071598052119053,0.81,0.944,4.547802648005929,6.955263946089968,6.490230567474796,9.283562749660687
"AR(1)+GARCH(1,1) con X",4,-0.1347188843211606,3.1797905571647567,3.191580153843161,1.7864994133341217,1.337206800036148,0.9758302430227436,0.822,0.932,4.590006406021274,7.019809024061266,6.414193901312498,9.395396190543392
"AR(1)+GARCH(1,1) con X",5,-0.0322561895200993,3.014791137324282,3.009802016811991,1.7348780985452523,1.3131986541119252,0.9532861258375976,0.832,0.938,4.621422829255567,7.067856297161917,6.284307672487249,9.076746633100877
"AR(1)+GARCH(1,1) con X",6,0.0071727708394436,3.383897724798689,3.377181377990609,1.8377109070772284,1.4036329260576603,1.0100204579970788,0.814,0.922,4.648332244914395,7.109010696995917,6.533557737729784,9.278385595123456
"AR(1)+GARCH(1,1) con X",7,-0.0529168651538739,3.707586919233302,3.7029719400125503,1.9243107701233055,1.4319859807337785,1.0479249273830065,0.808,0.924,4.672337554123685,7.145723649289772,6.988207882707379,10.881535357306872
"AR(1)+GARCH(1,1) con X",8,0.1525020983172414,4.406523889245137,4.420967731457812,2.10260974302361,1.5160044765521037,1.1070107455919362,0.782,0.926,4.6940661630227,7.178954688930492,7.401170692834773,11.94292834282222
"AR(1)+GARCH(1,1) con X",9,0.0408318206372683,4.061527670773549,4.0550718530085526,2.01372089749512,1.495285968768399,1.0986596720274429,0.782,0.912,4.713884322362319,7.209263948104949,7.354611873199232,11.43798837373308
"AR(1)+GARCH(1,1) con X",10,-0.112895706994841,3.8825014643263382,3.887481902055552,1.971669825821644,1.5027215267096683,1.0884112853896737,0.77,0.934,4.732057872273354,7.237057994208539,7.073062107065319,10.044477950956043
