model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X+trend",1,0.05782458802946016,1.1325974835212982,1.1336759715350337,1.0647422089571887,0.8519575911141242,0.5991232756181247,0.784,0.948,2.6669941569190785,4.078815581891029,3.717331067781765,4.961240717087125
"SARIMAX(1, 0, 0) con X+trend",2,-0.029553795038777447,1.8731696110387839,1.8702966986179028,1.3675879125737778,1.0997550389284154,0.7784220235598236,0.744,0.93,3.153092137046828,4.822238288883843,4.81322499759612,6.6513481555621885
"SARIMAX(1, 0, 0) con X+trend",3,0.023371843543455683,2.2476279522735183,2.2436789394395924,1.4978914978861428,1.212935738981515,0.8575631724048439,0.74,0.904,3.338992596256659,5.10654850671414,5.285058511347097,7.372767759884078
"SARIMAX(1, 0, 0) con X+trend",4,0.02027870126523517,2.4660720874612787,2.461551169011364,1.5689331308285144,1.2763857449750584,0.9007825870652425,0.714,0.9,3.419894774714983,5.230277711462728,5.620489864697989,7.764329107151399
"SARIMAX(1, 0, 0) con X+trend",5,0.011092593401616382,2.7328965335953366,2.727553786156518,1.6515307403001973,1.338833878950104,0.9509882333877246,0.684,0.892,3.4578195347872924,5.288278626808228,5.982216890222932,7.910181714559137
"SARIMAX(1, 0, 0) con X+trend",6,0.03222091461401693,2.743045998229414,2.7385980935715155,1.6548710202222756,1.3468881207673589,0.9521887512675369,0.694,0.89,3.476579582436706,5.316969643798624,5.899207916334514,7.903896284978538
"SARIMAX(1, 0, 0) con X+trend",7,0.03326111108267632,2.894004574413745,2.889322866775368,1.6998008315021405,1.3441827847085455,0.9663443694062924,0.722,0.868,3.486268374190277,5.3317873720908455,6.2886654448844554,9.56530556011535
"SARIMAX(1, 0, 0) con X+trend",8,-0.060588450130989076,2.8580665825293323,2.8560214096535494,1.6899767482582562,1.3452901283607064,0.9637108008802098,0.702,0.878,3.4914576901810173,5.339723746029829,6.237031701399794,9.163863379075119
"SARIMAX(1, 0, 0) con X+trend",9,-0.010258998569827942,2.9176551449542734,2.911925081716021,1.7064363690791464,1.3738265196143455,0.9858082127965507,0.668,0.87,3.4943261097220697,5.344110615153291,6.3137701293804565,8.996171037679304
"SARIMAX(1, 0, 0) con X+trend",10,-0.014770758744884082,2.83594489402114,2.830491179546996,1.6824063657591752,1.3550686021155314,0.9672806746481,0.724,0.878,3.495956129416445,5.346603515151199,6.147368209066283,8.90449770197664
"SARIMAX(1, 0, 0) con X+trend",11,0.0921558770691956,2.87416357707357,2.8769079555978165,1.6961450278787533,1.3689869928169023,0.9766615711863171,0.672,0.886,3.4969053209173713,5.348055178280696,6.183943786826972,8.583292731563398
"SARIMAX(1, 0, 0) con X+trend",12,0.06577578990994402,2.8883275373491086,2.886877336812686,1.6990813214242235,1.3558192400815434,0.975645515194021,0.694,0.872,3.4974701290655843,5.348918977801865,6.327058624912969,9.155022888106938
