model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMAX(1, 0, 0) con X",1,-0.09214781435851671,1.5427429306161633,1.5481486644459843,1.2442462234003302,1.0088803971454137,0.7076755355902303,0.764,0.936,2.9386446691203165,4.494269188761723,4.34557854526668,5.759407239859735
"SARIMAX(1, 0, 0) con X",2,-0.02209477473134332,2.475788932947987,2.471325534152518,1.5720450165795248,1.2772040632604207,0.8949590298827597,0.758,0.93,3.6889780217396932,5.641805025065122,5.463655770381151,7.452750665402248
"SARIMAX(1, 0, 0) con X",3,-0.04086638787990224,3.159428958305904,3.154780162047643,1.7761700825224038,1.4293120903345475,1.0075504698455024,0.726,0.932,4.063606858312756,6.214750388321985,6.2577007359996815,8.414060083091435
"SARIMAX(1, 0, 0) con X",4,-0.06746237414639566,3.4743055760763437,3.4719081368496565,1.8633057013946093,1.4901951193494722,1.0629108332589874,0.72,0.916,4.270043359941673,6.530467772752933,6.73478666082174,8.34881397585188
"SARIMAX(1, 0, 0) con X",5,-0.10582990133148427,3.2967418111207016,3.3013482955142948,1.8169612806866013,1.460874890185246,1.0340156595074943,0.756,0.936,4.389369428733525,6.712961246707998,6.354168134048595,8.469089520211973
"SARIMAX(1, 0, 0) con X",6,-0.15544225744983683,3.3512875753453932,3.3687472955958078,1.8354147475695535,1.5081979634618954,1.0493957819867703,0.78,0.942,4.460442421360293,6.821658008950835,6.322025659044924,8.496732792949112
"SARIMAX(1, 0, 0) con X",7,-0.031186070764281964,3.330032149836326,3.3243446565463697,1.8232785460665,1.4813838431479271,1.0394740593553529,0.764,0.946,4.503701234996434,6.88781665525137,6.431930487135637,8.18352422131762
"SARIMAX(1, 0, 0) con X",8,-0.02991284327009455,3.6575926926831563,3.6511722854902926,1.9108040939589523,1.5241892289525876,1.084829295892593,0.75,0.93,4.5304837956721284,6.928777047130575,6.86830647397948,9.15263134925236
"SARIMAX(1, 0, 0) con X",9,-0.021155800768852862,3.6104231667672297,3.6036498883398727,1.8983281824647371,1.5169620784545195,1.0759189065704975,0.764,0.918,4.547303019594649,6.95449983037422,6.75860409074381,9.20438748818922
"SARIMAX(1, 0, 0) con X",10,0.010853583533838801,3.6753816368179075,3.6681486738198013,1.9152411529151625,1.5458700895021766,1.088176997014716,0.764,0.94,4.557996182882388,6.970853612374309,6.710015984146195,8.988771323682869
"SARIMAX(1, 0, 0) con X",11,-0.06128401621635899,3.6625667490828815,3.658997346228322,1.9128505812604188,1.5315740514730956,1.0859778626939607,0.748,0.934,4.564869301261956,6.981365139844295,6.76122895806114,9.003638217540233
"SARIMAX(1, 0, 0) con X",12,-0.040335501065095196,3.700652916322512,3.6948785631360406,1.9222066910548512,1.5066932672608817,1.0887644693401748,0.758,0.912,4.56933092676155,6.988188607215261,6.968463644640456,9.403743858769156
"SARIMAX(1, 0, 0) con X",13,0.025801035740370546,3.5124008263675948,3.5060417181601324,1.8724427142532645,1.5258866797619608,1.0696920489231516,0.766,0.938,4.572253484958312,6.992658274267597,6.540917785199479,8.666862295837579
"SARIMAX(1, 0, 0) con X",14,-0.046660829727484573,3.405700091625594,3.401065924473202,1.844197908163113,1.513829780425112,1.0525154608251395,0.77,0.954,4.574183983017117,6.995610716267752,6.392676785180893,8.281481080392643
"SARIMAX(1, 0, 0) con X",15,-0.02450814848032524,3.564841676500655,3.5583126424895886,1.8863490245682502,1.5166202883927153,1.0711861562948921,0.772,0.944,4.5754691678348784,6.99757623683206,6.561755785696942,8.72767674143994
"SARIMAX(1, 0, 0) con X",16,0.04977710188988821,3.4466352380379757,3.442219727434461,1.8553220010107305,1.5093120599055465,1.0618309217359403,0.754,0.934,4.576331039199656,6.998894355337537,6.498742939287173,8.468961556762782
"SARIMAX(1, 0, 0) con X",17,0.010242753165789768,3.335924942757509,3.329358006864406,1.8246528455748523,1.4597614347015047,1.0314039623317877,0.792,0.934,4.576913034161029,6.999784439821168,6.526538838964545,8.948614516338978
"SARIMAX(1, 0, 0) con X",18,-0.03403967470367337,3.3440720778722572,3.3385426331704413,1.8271679269214534,1.4496912085519886,1.0304730079214377,0.792,0.93,4.577308617393924,7.000389432168119,6.50309402124753,8.850451806219391
"SARIMAX(1, 0, 0) con X",19,0.03547037479489006,3.5836412282778976,3.5777320933094288,1.8914893849317338,1.5216240274549664,1.074537477696078,0.77,0.926,4.577579174286707,7.000803213228411,6.765600165637798,9.441058959711492
"SARIMAX(1, 0, 0) con X",20,0.0856943432624867,3.9715947983512603,3.9709951292217394,1.9927355893900573,1.5893534770125248,1.1293228429391005,0.728,0.924,4.57776532141019,7.001087900686693,7.146510795633518,10.137321604214678
"SARIMAX(1, 0, 0) con X",21,0.14470257419091553,3.7216486011839884,3.735144138959103,1.93265209982529,1.5414613600746927,1.0921320795896041,0.766,0.924,4.577894122013536,7.001284884210836,6.852674408980793,9.455862860836337
