model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
VARMAX(1) con X,1,4,0.04691408142453814,2.568787557935493,2.565850913855535,1.6018273670578658,1.2848280383548458,0.9133701063714567,0.7,0.896,3.443480635904082,5.26634917336707,5.746823857694745,8.087391263083301
VARMAX(1) con X,1,5,0.11538145289108968,2.8047523407270356,2.812455715716841,1.6770377800505392,1.382462072864767,0.9721137837579334,0.69,0.896,3.4832327627087776,5.32714480495991,5.9207443460472895,8.154951494864985
VARMAX(1) con X,1,6,0.13225296504087908,2.5526347538715264,2.565020331125891,1.6015680850734666,1.2706405509126972,0.9070963265208238,0.736,0.908,3.4995141292330936,5.352045006297649,5.7671943210712,8.117524511169071
VARMAX(1) con X,1,avg_all,0.0360891100958887,2.1728087590682423,2.175449738532741,1.4599225094394102,1.1691490922080854,0.8316855797063823,0.7286666666666667,0.908,3.2306706321877137,4.9408843586472155,5.228619604050086,7.233746606438105
Chronos-2 joint (con X),0,1,0.02887015152353883,1.245830307593283,1.2441721326270876,1.115424642289692,0.8968126150682727,0.6366898802110604,0.808,0.982,3.0528123168945314,5.693393542766571,3.947392844928975,6.020104475096302
Chronos-2 joint (con X),0,2,0.11174906734503753,2.251175383960111,2.259160887244675,1.5030505271762074,1.1838420728892378,0.844293901650374,0.776,0.952,3.588931671142578,6.629938943386078,5.407108249033976,8.195849329394292
Chronos-2 joint (con X),0,3,0.16863794508812244,2.279018055884566,2.302898776296343,1.5175304861176078,1.2192060415405621,0.8565992402254399,0.814,0.972,3.912464111328125,7.229323482513427,5.257831179804648,7.788706924978116
Chronos-2 joint (con X),0,4,0.16207193351222052,2.4039536497308034,2.425413054063732,1.5573737682598008,1.257509890780873,0.8835341314182457,0.822,0.976,4.10500244140625,7.53481255197525,5.419036512257636,8.009948018881703
Chronos-2 joint (con X),0,5,0.22408753267811804,2.631156678634139,2.6761095875786403,1.6358818990314186,1.2923366112898795,0.9200118107624566,0.79,0.976,4.211338134765625,7.708488528251648,5.806214277673918,8.234147095275654
Chronos-2 joint (con X),0,6,0.13927158409359053,2.524100397547084,2.53844877088793,1.5932510068686385,1.297499482693683,0.9031432958010894,0.822,0.986,4.312102294921875,7.897392660140992,5.527974443927504,8.160938342236436
Chronos-2 joint (con X),0,avg_all,0.13911470237343795,2.2225390788916646,2.2410338681164013,1.4870853882905608,1.1912011190437513,0.8407120433447778,0.8053333333333333,0.974,3.863775161743164,7.115558284838994,5.227592917937776,7.734949030977084
Chronos-2 joint (con X),1,1,0.003276386287917461,1.4686300329182123,1.465703507559484,1.2106624251043245,0.9750215461998375,0.6929817326377354,0.796,0.98,3.2375510559082032,6.25307146024704,4.331913395702737,6.556575395336593
Chronos-2 joint (con X),1,2,0.16760914929737922,2.5536813365941877,2.5766668008491904,1.605199925507471,1.290920174027551,0.9135369425555502,0.764,0.976,4.048147766113281,7.668916361808777,5.703731820320254,8.242173411546045
Chronos-2 joint (con X),1,3,0.18193292206820716,3.457286941816105,3.48347195606475,1.8664061605301108,1.5126250656609566,1.0680251137176056,0.746,0.974,4.581380981445313,8.654381157875061,6.661707093436413,9.40738023622849
Chronos-2 joint (con X),1,4,0.22851201767939155,4.181189163385033,4.2250445272821695,2.0554913104370374,1.646072955962067,1.173069192123069,0.746,0.97,4.91209033203125,9.199474235534668,7.3344539857129005,9.992669941166168
Chronos-2 joint (con X),1,5,0.3284219752116248,4.258340913935426,4.357685225909459,2.0875069403260578,1.6535817514338271,1.1815490725453306,0.758,0.974,5.10237353515625,9.517504440307617,7.455172506039822,10.435426417931396
Chronos-2 joint (con X),1,6,0.3659289534131726,4.2794210113175275,4.4047661682409505,2.098753479625692,1.653463555825879,1.167118725785308,0.796,0.97,5.26918994140625,9.835303360939026,7.359879340069357,10.565174313486281
Chronos-2 joint (con X),1,avg_all,0.21261356732628214,3.366424899994415,3.4188896976510006,1.8206700402551157,1.4552808415183531,1.0327134632274326,0.7676666666666667,0.974,4.525122268676758,8.521441836118699,6.474476356880247,9.19989995261583
