model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
ARDL-ECM,1,-0.05797980031732349,0.9462801203755246,0.9477492173796103,0.973524122649054,0.7770244528000088,,,,,,,
ARDL-ECM,2,-0.009031888510840054,1.2913570129953278,1.2888558739794094,1.135277884035186,0.9106893841684417,,,,,,,
ARDL-ECM,3,0.019030705583922752,1.1356023669599717,1.1336933299810745,1.0647503604042943,0.8569863542360336,,,,,,,
ARDL-ECM,4,-0.03783838392926686,1.2730887462197746,1.271974312025713,1.1278183861002236,0.8932619821024275,,,,,,,
ARDL-ECM,5,0.02624966004267636,1.0708310888484769,1.0693784713231342,1.0341075724135929,0.8126466392044265,,,,,,,
ARDL-ECM,6,0.02679029453869999,1.3082155798876332,1.3063168686093283,1.1429421982800916,0.9185172856925025,,,,,,,
ARDL-ECM,7,0.03595202235829157,1.087894278710633,1.0870110380648625,1.042598215068903,0.8406948997910623,,,,,,,
ARDL-ECM,8,-0.03680036090307643,1.1651758606548992,1.1641997754961844,1.0789808967243972,0.864838886603353,,,,,,,
ARDL-ECM,9,-0.027568737422382802,1.1589703217649328,1.157412416404467,1.0758310352487825,0.8731155612974382,,,,,,,
ARDL-ECM,10,-0.058103836244638246,1.2404104868048362,1.2413057216175694,1.114139004620864,0.8993028178567214,,,,,,,
ARDL-ECM,11,-0.036490407818331544,1.1609467297011618,1.1599563861045086,1.0770127139939012,0.8677320057222317,,,,,,,
ARDL-ECM,12,0.048757364739971325,1.248701525757921,1.2485814033227922,1.1173993929311006,0.8824341669687132,,,,,,,
ARDL-ECM,13,0.028703892848091363,1.0741283244330264,1.0728039812487962,1.035762511992395,0.8086798354768485,,,,,,,
ARDL-ECM,14,-0.06346511248454374,1.2955109024137355,1.2969477011115862,1.1388361168805572,0.8990328142751813,,,,,,,
ARDL-ECM,15,0.04532600413337791,1.3761550416421924,1.3754571782096081,1.1727988651979537,0.948962932653428,,,,,,,
ARDL-ECM,16,0.022890019211343354,1.2125279343635809,1.2106268314743502,1.1002848865063768,0.8704058059618824,,,,,,,
ARDL-ECM,17,0.06230740841854308,1.0734545721526116,1.0751898761521415,1.0369136300348942,0.8258387986958916,,,,,,,
ARDL-ECM,18,-0.00523518709263069,0.9831093508866751,0.9811705393687967,0.9905405288875346,0.7991839192619961,,,,,,,
ARDL-ECM,19,0.01950733186384025,1.257148520694093,1.2550147596491514,1.120274412654842,0.89788307391394,,,,,,,
ARDL-ECM,20,-0.05558875698743328,1.2087648508017437,1.2094374310035487,1.0997442570905058,0.8676454132634814,,,,,,,
ARDL-ECM,21,-0.1086811713941146,1.1075016491450869,1.117098242862394,1.0569286839055858,0.8460345205812042,,,,,,,
ARDL-ECM,22,-0.052643255113819495,1.2824979346475154,1.2827042510871982,1.1325653407584033,0.9044158515032068,,,,,,,
ARDL-ECM,23,-0.09121484359673683,1.167029193989957,1.1730152832943528,1.0830583009673822,0.8464771036457452,,,,,,,
ARDL-ECM,24,0.012614932383097495,1.083292789408294,1.081285340348509,1.0398487103172793,0.8370776869546822,,,,,,,
ARDL-ECM,avg_all,-0.012188004403886774,1.175358132635817,1.1752994262549619,1.0829974178193373,0.8645367580262854,,,,,,,
"SARIMAX(1, 1, 0) con X",1,-0.05642863320770691,1.2008363603751286,1.2016188783000696,1.0961837794366736,0.8741298780911776,0.6197541884730419,0.806,0.962,2.9002266792641387,4.435513943556631,3.845355158015972,5.11510039491878
"SARIMAX(1, 1, 0) con X",2,0.004337423436246839,1.9634008465766086,1.9594928581255229,1.3998188661843085,1.1140838665778787,0.7922408472453849,0.786,0.946,3.5429780871769916,5.418517393742637,4.9638212957444345,6.700605749001059
"SARIMAX(1, 1, 0) con X",3,0.029320859366383366,1.9394467132384807,1.9364275326059897,1.3915557957214615,1.1152056262738566,0.7941249939118661,0.868,0.972,4.225408973838392,6.462205369907438,5.022179276204155,6.991724743585121
"SARIMAX(1, 1, 0) con X",4,-0.026085453344973003,2.1016726526068776,2.098149758177873,1.4484991398609366,1.154468267443107,0.8333282318226302,0.894,0.986,4.770450736903513,7.295774813696374,5.428106328570598,7.5733777147981955
