model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ARIMA(1, 0, 0)",1,0.007292905233969092,1.073093604350547,1.0710006036085973,1.034891590268564,0.8218256965203338,0.5809439917993722,0.8,0.95,2.6626278703500326,4.0721379228318115,3.631622122770687,5.162103966989317
"ARIMA(1, 0, 0)",2,0.009760149218037235,1.69575425153531,1.692458003544998,1.3009450424768134,1.0236183031059536,0.7355175842231961,0.79,0.934,3.2257482592043947,4.933356238807822,4.646351402340787,6.294145008678336
"ARIMA(1, 0, 0)",3,0.045226920469519996,1.9609396918577158,1.9590632868091575,1.399665419594682,1.1086202099455515,0.788677485182564,0.77,0.948,3.476412108910773,5.316713515143316,4.927558637444428,6.785644808344648
"ARIMA(1, 0, 0)",4,0.08614766502768946,2.3342098770227326,2.3369628774584124,1.5287128171956996,1.2417383686892434,0.871866498391456,0.734,0.926,3.604256000300697,5.512233874607914,5.389913261230893,7.159326746281082
"ARIMA(1, 0, 0)",5,-0.01298503191814149,2.481318546678635,2.4765245206391917,1.5736977221306485,1.2512602068388918,0.8890860476006902,0.746,0.924,3.6747376476045654,5.620026252223194,5.582452718542479,7.719748630144044
"ARIMA(1, 0, 0)",6,0.013094425478735834,2.697337574632793,2.6921143634621405,1.6407663951526252,1.29171967495553,0.9240832386810012,0.734,0.9,3.715779550409552,5.682794425988082,5.932472716242693,8.196915592793601
"ARIMA(1, 0, 0)",7,-0.057128238562565554,2.6689244589669556,2.666850245690287,1.6330493702550106,1.3028323559379777,0.9291109809039275,0.74,0.906,3.7407029253163144,5.720911438602938,5.872828804578703,8.27191622178043
"ARIMA(1, 0, 0)",8,-0.11026268932099885,2.690090490679371,2.6968681703543105,1.6422144105914764,1.3355216735901965,0.9416635270358792,0.75,0.916,3.756356568353657,5.7448516197122235,5.844235495314227,8.292248642449294
"ARIMA(1, 0, 0)",9,0.008545498351633408,2.8730970416490598,2.867423873107836,1.693346944104437,1.364984804040178,0.9763139161233253,0.712,0.888,3.766465062975183,5.760311228149984,6.169775107968978,8.888823354579468
"ARIMA(1, 0, 0)",10,-0.03539484927636571,2.751439785894938,2.747189701678448,1.657464841762397,1.3352894052790516,0.9444935097721445,0.732,0.908,3.773146946559531,5.770530287239224,5.977413293378489,8.632511641149295
"ARIMA(1, 0, 0)",11,0.04092870562480334,2.77804103253538,2.7741601094144324,1.665581012564214,1.3339324800345231,0.9519478953731347,0.722,0.91,3.7776527930078894,5.77742138471519,6.085721944634969,8.386312438496265
"ARIMA(1, 0, 0)",12,0.01722436933796071,2.8815756155284133,2.876109143196448,1.69590953272763,1.3368181118010078,0.9610591177367008,0.746,0.91,3.780744262797462,5.782149379756337,6.173040124170893,9.191061963169608
"ARIMA(1, 0, 0)",13,-0.053969543491776,2.98785827935811,2.984795274424101,1.7276560058136865,1.377764233383467,0.9756806710428227,0.744,0.916,3.7828977872225553,5.785442911149442,6.139847243459568,9.462614689020283
"ARIMA(1, 0, 0)",14,-0.049099559484233155,3.2728888695342775,3.268753858536756,1.8079695402679647,1.4132214302494235,1.0156574836517238,0.722,0.904,3.784418315594295,5.787768358619672,6.483330514420381,10.151638562602585
"ARIMA(1, 0, 0)",15,-0.03248803412970625,2.9716629403061097,2.9667750867871083,1.7224328976152041,1.3696355261000523,0.973120529814808,0.734,0.92,3.785504984255729,5.7894302749223865,6.176522105406205,9.125486946256714
"ARIMA(1, 0, 0)",16,-0.03254469599095315,3.0499726835842673,3.044931895454245,1.7449733222758006,1.399631599654223,0.9947329438799462,0.726,0.896,3.786290141787893,5.7906310697453325,6.21475059466274,9.064886354399839
"ARIMA(1, 0, 0)",17,-0.08981221170669462,3.052499778965504,3.054461012779221,1.7477016372308007,1.412030425047347,0.9979464362475272,0.718,0.902,3.7868631350442437,5.791507387309149,6.310436392550531,9.087044257621761
"ARIMA(1, 0, 0)",18,-0.055694244676279155,2.84837442861044,2.8457795286432845,1.68694384276516,1.3346774872660412,0.9573817612084405,0.728,0.91,3.787285132947247,5.792152777407893,6.137074565560987,9.148701593395907
"ARIMA(1, 0, 0)",avg_all,-0.01673102554529805,2.614948830649476,2.612345641977165,1.6057734635996008,1.2808401106910552,0.9116268677038143,0.7415555555555555,0.9148888888888889,3.6482160829245567,5.579465019273996,5.760852613593258,8.278951745452915
Chronos-2,1,0.02086913387192802,1.148999552498486,1.1471370741420537,1.071044851601488,0.8559877379418764,0.6030223803621813,0.8,0.964,2.6932947998046877,5.068090009212494,3.7515278428902974,5.698790034336846
Chronos-2,2,0.04914576602916128,1.895427682608294,1.8940521335616711,1.3762456661372893,1.0936708985231496,0.7830275542592926,0.746,0.97,3.336926849365234,6.171973803520203,4.932697283138634,6.945161702298666
Chronos-2,3,0.10083884151979045,2.2948423963645723,2.3004211835308994,1.5167139425517586,1.2140255527073853,0.8588476771929355,0.756,0.97,3.687858215332031,6.813612473487854,5.318690269137465,7.825738110887648
Chronos-2,4,0.1514292316273024,2.8393055902181557,2.8565577912289504,1.6901354357651195,1.3612520226231193,0.9646094920475686,0.718,0.974,3.9117066955566404,7.184521544456482,5.9267773723082495,7.883510899624213
Chronos-2,5,0.07071845006087253,3.057952228809002,3.0568374235303946,1.7483813724500712,1.389938380052387,0.9839220253305437,0.748,0.956,4.03511083984375,7.388048115730285,6.074760496200415,8.238447448889874
Chronos-2,6,0.09481846604212861,3.392553480938511,3.394758915479217,1.842487154766409,1.4325260206903665,1.026987821511612,0.722,0.956,4.1781439819335935,7.6549093308448795,6.52892487678371,8.582721439425033
Chronos-2,7,0.03540946579867773,3.3156835880068183,3.310306051098951,1.819424648370729,1.433519319594904,1.024275791284043,0.748,0.954,4.282751220703125,7.845551607608795,6.5121400430859255,9.042043993759606
Chronos-2,8,-0.015272266472747875,3.3177620466353885,3.3113597646653314,1.8197141986216767,1.4619234971919517,1.0321714670590405,0.77,0.958,4.365521118164063,8.009265390872955,6.47427779011519,9.261285774165266
Chronos-2,9,0.11465371870646354,3.3476952361051375,3.3541453208461487,1.8314325870329349,1.4853683756467462,1.0500382766831686,0.766,0.954,4.417786987304687,8.136032141208648,6.598846919616026,9.234403408260548
Chronos-2,10,0.07549225881242347,3.1717494194696734,3.171105001771333,1.78075966985198,1.4306275425523667,1.017454904287929,0.778,0.958,4.490123779296875,8.23079640340805,6.492877389669661,9.321906181266236
Chronos-2,11,0.16443722184413714,3.24616437910408,3.266711650273694,1.8074046725273492,1.4430287965750548,1.0286575850444204,0.774,0.958,4.537879943847656,8.36314201116562,6.46607553344158,9.586373082268668
Chronos-2,12,0.13022366241040217,3.478961075387081,3.4889613554878873,1.8678761617109116,1.4805119775891735,1.057610300896204,0.786,0.948,4.599555694580078,8.505555881500245,6.786342370280885,10.127829788030596
Chronos-2,13,0.03750894448170947,3.594006792496278,3.588225699827422,1.8942612543752833,1.4937340445817147,1.0684149895175032,0.778,0.958,4.633238525390625,8.610053692817688,6.926524874577584,10.315139425869429
Chronos-2,14,0.030236221450975032,3.8749858147913416,3.8681500722493944,1.9667613155259573,1.543398845501627,1.098810452386164,0.764,0.95,4.681990234375,8.715702180862428,7.003267391536905,10.74409765948664
Chronos-2,15,0.047305143752371354,3.6074965714658718,3.602519354948372,1.898030388310043,1.492231284125674,1.0610785078011828,0.798,0.958,4.685638671875,8.735831274032593,6.765542114523373,10.68577380369696
Chronos-2,16,0.04076877364569033,3.7074213322835705,3.701668582523575,1.9239720846528867,1.5266851078270978,1.0848220116826879,0.772,0.956,4.718521301269531,8.835310137748719,6.891293998304615,10.460652149011722
Chronos-2,17,-0.031376852347418514,3.9608859256633044,3.953948660675208,1.9884538366970474,1.571277454228515,1.126399718412157,0.758,0.964,4.880198806762695,9.773257872581482,7.347472555111469,11.297301043189755
Chronos-2,18,0.004099081934032185,3.838283416304893,3.8306236519449883,1.9571979082210844,1.5309534112824976,1.1027514150906172,0.778,0.968,4.9277060546875,9.893573925971985,7.108806685312959,11.016355377951687
Chronos-2,avg_all,0.06229473684266107,3.171676473841692,3.1720827604325272,1.7666831749538898,1.4022589038464226,0.9984945761582916,0.7644444444444445,0.9596666666666667,4.281330762227376,7.996401544279522,6.3281581003352745,9.237085073467743
