model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
Theta,1,0.20013498614254965,2.114134427676083,2.149960171499008,1.4662742483925058,1.1687032676847096,0.8345928826948866,0.724,0.898,3.139976879688603,4.802180233662978,5.313993493334336,7.700720915274267
Theta,2,0.5226047578577292,3.1225766052243364,3.3894471849494194,1.8410451338708183,1.4553371489630613,1.0373100929298127,0.776,0.926,4.5313356827218305,6.930079895943847,6.530995140197296,8.560234638277361
Theta,3,0.7890811014317733,4.249774207406118,4.863923643628094,2.205430489412009,1.7442474880993821,1.2395098140528285,0.796,0.936,5.585655709233274,8.542523230803813,7.8469337167255,10.521914657153014
Theta,4,0.9434286794374962,6.423638882680553,7.300849278100372,2.702008378614021,2.14135238787279,1.5198370385190803,0.764,0.932,6.470280419592273,9.895439975438292,9.501899145973441,12.604757525809989
Theta,5,1.2078615992447854,9.095820594807124,10.536558596547673,3.2460065613839526,2.6163182458708696,1.8420488029259752,0.732,0.918,7.247682763037429,11.084374260733354,11.28941219633953,14.865963857031499
Theta,6,1.5388498026851887,12.00490322606592,14.348952134838028,3.7880010737641068,3.0192409779454152,2.160889990183591,0.696,0.89,7.949401705946219,12.157560773354307,13.573538522115307,17.88397932949804
Theta,avg_all,0.8669934877999204,6.168474657310022,7.098281834927099,2.5414609809062356,2.0241999194060383,1.4390314368843622,0.748,0.9166666666666666,5.820722193369937,8.902026394989434,9.009462035780903,12.022928487174033
Chronos-2,1,-0.23081862366277875,2.123345423170271,2.1723759693535123,1.473898222182764,1.173518540987746,0.8455139248918817,0.78,0.99,3.710176696777344,11.611318172454833,5.423892585683364,11.97165207647426
Chronos-2,2,-0.0438941553638452,2.7655820923426457,2.761977625033069,1.6619198611945971,1.3446259401315415,0.9681480394196462,0.764,0.984,4.04428076171875,12.367244937896729,6.12407638437447,12.8292773721349
Chronos-2,3,0.09601393557520266,3.3266013283695113,3.3291668015374136,1.8246004498348163,1.4401006305562154,1.0436772886230732,0.776,0.992,4.561701171875,13.567891216278076,6.773296174724429,14.008193154198786
Chronos-2,4,0.09743840254749173,4.4106492404127655,4.411322184222948,2.100314782175031,1.6369059974210804,1.1875739519819475,0.738,0.986,4.856913818359375,14.405041046142578,7.78416967302529,15.18414760256596
Chronos-2,5,0.26389132655572173,5.882008990170743,5.939883604421726,2.437187642431687,1.9078425329758344,1.389698793663948,0.722,0.982,5.546843200683594,15.89719129371643,9.16847526845536,16.915763726196644
Chronos-2,6,0.5096391582205031,7.674409309929407,7.918792562901248,2.8140349256718986,2.209498259997601,1.609166798507894,0.68,0.98,5.987515075683594,16.750089785575867,10.67586061950639,17.49325979233411
Chronos-2,avg_all,0.11537834064538255,4.363766064065891,4.42225312457832,2.0519926472484653,1.6187486503450035,1.1739631328480649,0.7433333333333333,0.9856666666666667,4.784571787516276,14.099796075344086,7.658295117628217,14.733715620650779
