model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ETS(A,A,A)",1,0.0048442807942994754,0.42416970309650637,0.42334483074672674,0.6506495452597556,0.5251013728070651,0.3722631980385109,0.768,0.938,1.647197470942372,2.509208205089963,2.3277464626593893,3.0375783700565093
"ETS(A,A,A)",2,0.007802321770511167,0.645228478003009,0.6439988972720139,0.8024954188479918,0.6546817678891057,0.45926523603722486,0.754,0.916,1.900122502984441,2.8865559882906595,2.799863118636909,3.698160588552658
"ETS(A,A,A)",3,0.020185154028955283,0.7949682384623242,0.7937857424285722,0.8909465429690898,0.7204102964711183,0.5083119660105953,0.802,0.94,2.2859469689338114,3.4819485644344645,3.1443625252815393,4.3447640047535625
"ETS(A,A,A)",4,0.0006177707629597186,0.9351597768143779,0.9332898389014647,0.966069272309944,0.7859976338276311,0.5577067862319333,0.838,0.946,2.7913016357243805,4.241055850417728,3.5630909826506083,4.908733172195531
"ETS(A,A,A)",5,-0.020473586322686158,1.3002204020239378,1.2980391289568023,1.1393152017579693,0.9138930111265655,0.6650986302607336,0.824,0.94,3.3843990375509283,5.1489834190561545,4.325035861030764,6.184730599438806
"ETS(A,A,A)",6,0.03959941282908624,1.5587924628873624,1.5572429914579957,1.2478954248886385,1.009067371566887,0.7411860638549537,0.84,0.944,4.043333208664351,6.158522959531468,5.029370147682964,7.291625749477174
"ETS(A,A,A)",7,0.007334354961341844,1.8836997910288424,1.8799861842094836,1.3711258819705372,1.080580210128128,0.8340675015882258,0.858,0.934,4.770414888298137,7.272077996669477,5.959063843868476,9.15635315232468
"ETS(A,A,A)",8,-0.05324955444723112,2.267757384567457,2.26605738484715,1.5053429459253298,1.204322445427597,0.9238062750991922,0.868,0.944,5.549598031023579,8.452640337745454,6.659427134361029,10.386949050264745
"ETS(A,A,A)",9,0.033965609351334435,2.883401666791623,2.878788526076646,1.6966993033760125,1.3535345564257735,1.059230573232978,0.866,0.932,6.385404311124703,9.73128337124739,7.845450180111812,12.294521919741749
"ETS(A,A,A)",10,-0.045589876615716105,3.561415886939013,3.5563714920149683,1.8858344285792876,1.4845608120482818,1.1903006190119834,0.87,0.928,7.259039732314438,11.07116706388085,9.02363783424853,15.020224317910092
