model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ETS(A,A,N)",1,-0.04877877811221309,1.3877113579323659,1.38731530441062,1.17784349741832,0.9653450919419222,0.6723986469471362,0.79,0.954,2.9857018702741533,4.547334580738418,4.062156509960981,5.340035712676373
"ETS(A,A,N)",2,0.0996468984707601,1.7643323421934376,1.7707331818838903,1.3306889876616137,1.0637112104162467,0.751947430567412,0.786,0.924,3.239085311200543,4.927383429298483,4.68500633881941,6.2779685590155125
"ETS(A,A,N)",3,-0.022090356687994313,1.8093080578730842,1.80617742561594,1.343941005258765,1.0706848802521172,0.7611085851673114,0.818,0.956,3.659724140444421,5.556766541632983,4.773668108364223,6.481554029959548
"ETS(A,A,N)",4,-0.012557375408797547,1.8128946453972605,1.8094265437836228,1.3451492644995287,1.0757411206707066,0.7732540591420882,0.88,0.97,4.210272834144284,6.4130974000688985,4.951556387666013,6.892942458409905
"ETS(A,A,N)",5,-0.02413105913259366,2.0871373960640565,2.08354542928679,1.4434491432976744,1.1643921385884597,0.8447158174308491,0.902,0.982,4.921655800206671,7.489236880424582,5.59454358351302,7.908567755589555
"ETS(A,A,N)",6,-0.06820141124036995,2.603624936632997,2.6030691192549096,1.6134029624538655,1.2610313333891805,0.9516540606993719,0.91,0.976,5.7401934194096516,8.753772706691967,6.527186110461374,9.52172621992264
"ETS(A,A,N)",7,-0.038351178816861044,2.8702692520580806,2.865999526470607,1.6929263204494776,1.3155434329691786,1.0276424777533892,0.938,0.98,6.667130531943338,10.180600655311155,7.354771048378894,10.820467097885524
"ETS(A,A,N)",8,-0.17791758251612602,3.172546368794403,3.1978559422251958,1.7882549992171686,1.4453660903398486,1.1217316060145368,0.952,0.988,7.703876083330976,11.686891206335739,8.162563688558262,12.193884630787394
"ETS(A,A,N)",9,-0.08852501458683941,3.487323283141643,3.4881853147829585,1.8676684167118527,1.4731929261607544,1.20330166333917,0.958,0.994,8.783257757953976,13.383685010120367,9.20335220198609,13.827773666320937
"ETS(A,A,N)",10,-0.1253944474896866,4.465290627487804,4.472083813694074,2.1147301987946534,1.6829065795053766,1.3729620242897032,0.952,0.986,9.948295624064937,15.146819485773769,10.508926557308996,15.846256504222673
"ETS(A,A,N)",11,-0.14004004487008329,5.19750197017045,5.206718180397325,2.281823433221187,1.8165012788982982,1.511927762363128,0.95,0.992,11.154691315100377,17.015992633384787,11.583408635798715,17.45314236843593
"ETS(A,A,N)",12,-0.12163242854756903,5.71829120122131,5.721649066493253,2.3919968784455494,1.8744907199297127,1.6299336393454666,0.952,0.986,12.437851988262635,18.984766566547773,13.096626479172366,19.86924761968949
"ETS(A,A,N)",13,-0.14978063157918245,6.479975464101286,6.489449750769349,2.5474398424240268,2.0133000586897,1.7836933554070482,0.946,0.978,13.796387944362445,21.01007435248518,14.498562866417464,22.325673787794795
"ETS(A,A,N)",14,-0.24062713710568034,7.572379374624983,7.615136034987407,2.759553593425467,2.2260811992174423,1.9408876827919874,0.952,0.986,15.178519193530487,23.154338459393763,15.865596761889986,24.322433192388093
"ETS(A,A,N)",15,-0.13837889306996115,8.091041527271287,8.094008162264005,2.8449970408181455,2.2948497357517716,2.073544111464634,0.968,0.982,16.675287094020057,25.360774469366635,17.318357933085835,26.83551086593195
"ETS(A,A,N)",16,-0.20881394457999766,9.215466407545444,9.24063873818141,3.0398418936157534,2.436306048242659,2.238306707468055,0.964,0.982,18.138465554795854,27.627316772794913,18.914889562110847,29.34871798794662
"ETS(A,A,N)",17,-0.12221566290828728,10.990406360332585,10.983362215872056,3.3141156008612698,2.624661358395936,2.4376951887678344,0.958,0.978,19.681386219756295,29.94965556057109,20.528681917380055,31.811321138808157
"ETS(A,A,N)",18,-0.20130076765992125,12.399374113273835,12.415097364107755,3.5235064018826128,2.828362742496156,2.6145873995340585,0.964,0.98,21.26693155416884,32.390234850011865,22.12883526605411,34.43446973866686
"ETS(A,A,N)",19,-0.29521486818042947,13.39026623331367,13.450637519241848,3.6675110796345045,2.9631434688509515,2.7724588423316754,0.97,0.98,22.885702491151793,34.834160821512896,23.75268585607368,37.21465840569475
"ETS(A,A,N)",20,-0.22724526667391745,15.043310316864654,15.064864107456621,3.8813482332118334,3.0849789701688364,2.9611632008497857,0.958,0.98,24.575230353242844,37.37904103401513,25.602837907269397,39.75722632100489
"ETS(A,A,N)",21,-0.276501514587954,16.509914069568197,16.55334732899851,4.068580505409535,3.268064638012945,3.1359522329131337,0.968,0.982,26.321949056671016,40.010728459631146,27.26134934650447,42.44602989854131
"ETS(A,A,N)",22,-0.2179015570310994,18.818754749838245,18.828598328895136,4.339193280887029,3.5050090942016863,3.364720496636624,0.958,0.972,28.083838357508697,42.685547832538774,29.367498259446812,45.987790249583654
