model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ARIMA(0, 1, 0)",1,0.07061794712564938,0.8851454846455492,0.8883620881324993,0.9425296218859646,0.7353914759389285,0.5302444386587154,0.816,0.954,2.5469622549664312,3.895242629270076,3.392589367949543,4.535048787324813
"ARIMA(0, 1, 0)",2,0.12006203586915165,1.8886850608621977,1.8993225831975205,1.378159128401913,1.1118550578083284,0.7841937685421575,0.796,0.954,3.601948563827672,5.508704955050297,4.802180698035987,6.29960825956357
"ARIMA(0, 1, 0)",3,0.15176241687447262,3.016070372868561,3.033070063298404,1.7415711479289049,1.3974744269258756,0.989574596658385,0.78,0.946,4.411468030564969,6.746758141708404,6.159623011559948,8.125698418122425
"ARIMA(0, 1, 0)",4,0.15336245547849256,3.9416551854709416,3.95729191785039,1.9892943266018706,1.576194953613906,1.125837009898842,0.78,0.948,5.0939245099366435,7.790485258545933,7.0830580638879415,9.244553169622147
"ARIMA(0, 1, 0)",5,0.18305538805949836,4.827211660932468,4.851066512708206,2.2025136804815095,1.7385622824367444,1.2406276126490476,0.792,0.952,5.695180738235608,8.710027307909792,7.8323179134870315,10.27141354527185
"ARIMA(0, 1, 0)",6,0.18233528737377777,5.745117876402104,5.766873797670982,2.401431614198285,1.9068597858407366,1.3528486521382712,0.798,0.95,6.238757918801338,9.541356866056683,8.399941852841202,11.241043664241065
"ARIMA(0, 1, 0)",7,0.20542254791695125,6.562066651361805,6.591140941251786,2.567321744786147,2.047094470967758,1.4431078393909118,0.798,0.96,6.7386287253151815,10.305843293314727,8.977658245671389,12.167908405529733
"ARIMA(0, 1, 0)",8,0.19287211979973723,7.7438303310707735,7.765542325004685,2.7866722672400295,2.2648353525345906,1.5731642255681135,0.816,0.956,7.2038971276580215,11.017409910104687,9.604632626076498,13.118563393052764
"ARIMA(0, 1, 0)",9,0.2655881099841529,8.399093083298906,8.452831941297259,2.9073754386554995,2.3173408163433282,1.6374416260033173,0.814,0.952,7.640886764906017,11.685727887820518,10.117309966456743,13.54659613876394
"ARIMA(0, 1, 0)",10,0.29717607516617717,9.599040166595032,9.668155705913017,3.1093658044548276,2.4679938396631087,1.7483575297886151,0.802,0.96,8.054201840179601,12.317838747487256,10.78390661548801,14.523311012458258
