model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ARIMA(0, 0, 1)+trend",1,-0.00642666390643777,1.0319290294194308,1.029906473369559,1.0148430781995603,0.808416376708379,0.5737988405828606,0.77,0.944,2.4896481234838004,3.8075882292979486,3.574829875086944,4.820612949755909
"ARIMA(0, 0, 1)+trend",2,0.0017640449854375757,1.9671961461476832,1.9632648657100982,1.4011655382966348,1.1132920337096515,0.7921505064025057,0.77,0.932,3.365819671705289,5.147576978063635,4.961773218694621,6.975681832045398
"ARIMA(0, 0, 1)+trend",3,0.02931123917190697,1.9688889787985087,1.9658103495827033,1.4020735892180207,1.114833298937204,0.7926570797658474,0.776,0.926,3.365819671705289,5.147576978063635,4.963189984160972,6.976449718397071
"ARIMA(0, 0, 1)+trend",4,0.04985070493269971,1.925238855995733,1.9238734710660288,1.3870376602911794,1.107330561239037,0.7872679755485265,0.776,0.928,3.365819671705289,5.147576978063635,4.962573810167413,6.599939492132041
"ARIMA(0, 0, 1)+trend",5,-0.05221209614916992,1.9147785850222565,1.9136751308365034,1.383356472799583,1.1241945787773042,0.7884752909087556,0.772,0.942,3.365819671705289,5.147576978063635,4.829466870581042,6.409637125363233
"ARIMA(0, 0, 1)+trend",6,-0.04554137846019765,2.224452072522147,2.2220771855291575,1.4906633374203437,1.213105806837388,0.8520953945985348,0.742,0.912,3.365819671705289,5.147576978063635,5.232613252434451,6.924444748120835
"ARIMA(0, 0, 1)+trend",7,-0.020033382565304635,2.384148802192744,2.3797818410053657,1.54265415469747,1.2345576681464991,0.880623500693474,0.726,0.9,3.365819671705289,5.147576978063635,5.563140201035832,7.458167461623361
"ARIMA(0, 0, 1)+trend",8,-0.1011269179147269,2.1579048807639007,2.163815724529303,1.4709914087204259,1.1669152364896345,0.8286703211557017,0.746,0.922,3.365819671705289,5.147576978063635,5.231103605107918,7.02205004238709
"ARIMA(0, 0, 1)+trend",9,0.012617988919356811,2.0181972771494077,2.0143200962394787,1.4192674505671856,1.1485844370945955,0.8084146766365169,0.748,0.934,3.365819671705289,5.147576978063635,4.9439636834610345,6.670002610822734
"ARIMA(0, 0, 1)+trend",10,0.05909291582336005,2.0259121717053277,2.0253523200624253,1.4231487343431204,1.1556853987272795,0.8135497152327842,0.744,0.932,3.365819671705289,5.147576978063635,5.015064502376436,6.272599354937304
"ARIMA(0, 0, 1)+trend",11,0.03595359890191637,1.8325112680712836,1.8301389068091412,1.3528262663066315,1.0956699800644067,0.7721165033352924,0.774,0.942,3.365819671705289,5.147576978063635,4.795462223067565,6.23138288816234
"ARIMA(0, 0, 1)+trend",12,0.03241057178121208,2.1723174484373318,2.1690232587036413,1.4727604213529237,1.1798559239279531,0.8364803925358109,0.74,0.906,3.365819671705289,5.147576978063635,5.286782244244614,7.1312341639096966
"ARIMA(0, 0, 1)+trend",13,-0.0693046206268052,2.1686010265705438,2.169066954957627,1.4727752560922618,1.1671954511797518,0.8331393065943137,0.74,0.92,3.365819671705289,5.147576978063637,5.306052072766686,7.079339510638344
"ARIMA(0, 0, 1)+trend",14,-0.07707427473907257,2.1858517642170887,2.1874205045152086,1.4789930711518593,1.153603953559586,0.8286626979169092,0.752,0.912,3.365819671705289,5.147576978063635,5.318119215070269,7.804693120299757
"ARIMA(0, 0, 1)+trend",15,-0.0067610112702359984,2.027679248853531,2.02366960162922,1.4225574159341408,1.1490530593350174,0.8096257907173773,0.75,0.93,3.365819671705289,5.147576978063635,4.992849367576175,6.653242652785962
"ARIMA(0, 0, 1)+trend",16,-0.013092724482660608,2.114832168295568,2.110773923393355,1.452850275628344,1.176838686197892,0.8254575349847457,0.75,0.908,3.365819671705289,5.147576978063635,5.127708878771745,6.893893541144408
"ARIMA(0, 0, 1)+trend",17,-0.09084602277807315,2.177850304638816,2.181747603884133,1.4770740008151702,1.1820519083547572,0.8415417006903059,0.746,0.916,3.365819671705289,5.147576978063635,5.27174839024293,6.821218541046132
"ARIMA(0, 0, 1)+trend",18,-0.03325650400465107,2.1434657997676805,2.1402848632267597,1.462971244839337,1.1963321911743998,0.8373336650516978,0.734,0.916,3.365819671705289,5.147576978063635,5.153323641301174,6.639404020603799
"ARIMA(0, 0, 1)+trend",avg_all,-0.016370807354524772,2.024541990476054,2.023000170836095,1.4182227431485661,1.1381953639144853,0.8056700496306647,0.7531111111111111,0.9234444444444444,3.317143474581874,5.0731331586877655,5.029431390897103,6.743555209676414
Chronos-2,1,0.06943555120561024,1.296013685358964,1.2982429537594715,1.1394046488230034,0.8935636249518722,0.6397363709124165,0.812,0.968,2.985054931640625,5.375406842231751,4.110945713398487,5.839984579853905
Chronos-2,2,0.25360630088890634,2.238694769121777,2.2985335354340877,1.5160915326701379,1.2052909746033043,0.8576840307898594,0.756,0.952,3.599506332397461,6.4427055306434635,5.444655602752804,7.534051672873315
Chronos-2,3,0.3484919198674516,2.1442134608729506,2.261371652164106,1.5037857733613873,1.1998511335865838,0.8478192677218402,0.81,0.962,3.813362579345703,6.846168119430542,5.300751994768159,7.937625110927577
Chronos-2,4,0.4016173690140701,2.0354830172484433,2.1927085623077294,1.4807797143085561,1.1832536531395264,0.8384605586961198,0.816,0.97,3.93040673828125,7.038837262153626,5.254599690295127,7.629872176441423
Chronos-2,5,0.33587211870083766,1.9940469024182361,2.1028688887339864,1.4501271974326895,1.1724455073139761,0.8264639744835078,0.824,0.982,3.967574401855469,7.086892739295959,5.198196667703557,7.491988759323557
Chronos-2,6,0.35872653706079227,2.2196958919235668,2.3439412285313526,1.5309935429424097,1.2418014152371926,0.8680009354024341,0.81,0.984,4.050997236251831,7.264248948097229,5.33552422116078,7.481030882322915
