model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ARIMA(1, 0, 0)",1,0.057873591630544396,1.2590829393271368,1.2599141260567028,1.1224589640858604,0.8793910118901574,0.6278449042512783,0.77,0.928,2.6306981080226426,4.023305565337082,3.9940039120942346,5.5273929852649415
"ARIMA(1, 0, 0)",2,0.024319445774302565,1.6638499845720132,1.6611137200456376,1.2888420074026288,1.02324115510803,0.7289586048644999,0.774,0.92,3.1325632231761893,4.79084202445725,4.60737491399364,6.424563875458468
"ARIMA(1, 0, 0)",3,0.04635942360787931,1.9541051792304456,1.95234616502924,1.3972638136834576,1.1120525626241842,0.7937784682078468,0.752,0.916,3.3488633999863064,5.121644598302414,5.044747686044315,6.924205268130984
"ARIMA(1, 0, 0)",4,0.08417577544522323,2.2877333234107082,2.290243417935691,1.5133550204547812,1.231669987789703,0.8696185357614771,0.726,0.902,3.458710042709898,5.289640541149548,5.4435854142300055,7.1958414132825865
"ARIMA(1, 0, 0)",5,0.03179234439606156,2.258562745157067,2.255056372828953,1.5016845117497062,1.1834311677768046,0.8518420147179707,0.76,0.91,3.5200043382187824,5.383382076710872,5.465834845762917,7.9230401386955585
"ARIMA(1, 0, 0)",6,0.0736576951797599,2.428443427452373,2.4290119966566652,1.5585287923733284,1.2306316344924086,0.8833023300320589,0.74,0.908,3.5565293048105118,5.439242192667971,5.659774448828025,7.935574989802483
"ARIMA(1, 0, 0)",avg_all,0.053029712672295164,1.9752962665249572,1.9746142997588152,1.3970221849582938,1.110069586613548,0.7925574763058557,0.7536666666666667,0.914,3.2745614028207215,5.008009499770855,5.0358868701588575,6.988436445105838
Chronos-2,1,0.055806915719128804,1.2521620155465614,1.2527721033575516,1.1192730244929303,0.8794532383821513,0.6257444172854928,0.784,0.972,2.815552062988281,5.779279771804809,3.9603791346906205,6.109098093271282
Chronos-2,2,0.04632112200292793,1.7739158202433392,1.7725136349464625,1.3313578162712165,1.0591107455007922,0.7488720786767499,0.798,0.978,3.4112628326416017,6.924595524311066,4.692866602230024,7.2472570954482425
Chronos-2,3,0.08366699304164746,2.2609455686453557,2.263423843232697,1.5044679601881514,1.1843422778197015,0.8490188407407029,0.778,0.962,3.7625060448646543,7.646758475780487,5.438479872208323,8.43125187316675
Chronos-2,4,0.1358918959385292,2.592857919333368,2.60613881087647,1.6143539918111114,1.2941124215759323,0.9202530813780171,0.776,0.964,4.015141906738282,8.087902774810791,5.762843818119942,8.601648924681808
Chronos-2,5,0.09710217461489733,2.6686247254627204,2.6727163083267365,1.6348444293958788,1.2854169041200019,0.9240240984535676,0.792,0.958,4.160890197753906,8.35995402431488,5.9583395089635305,9.644608112847386
Chronos-2,6,0.14357036611885446,3.0307537741466293,3.0453047166258393,1.7450801461898073,1.361731890513508,0.9782629817072358,0.784,0.958,4.340482330322265,8.71753307056427,6.3112693215424445,9.982478701286325
Chronos-2,avg_all,0.09372657790599753,2.2632099705629956,2.268811569560959,1.4915628947248492,1.177361246318681,0.841029249706961,0.7853333333333333,0.9653333333333334,3.7509725625514982,7.5860039402643835,5.354029709625813,8.336057133450298
