model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ARIMA(1, 0, 0)",1,0.013230795908399571,1.0088488746034467,1.0070062308146102,1.0034970008996589,0.8048165508237618,0.5671886989726107,0.806,0.948,2.55209040641507,3.903085460114208,3.477108665144063,4.892493056747232
"ARIMA(1, 0, 0)",2,0.009618731587420834,1.0629013255554074,1.0608680429016464,1.0299844867286334,0.8191745021402713,0.5834996146518042,0.782,0.946,2.5703485883116524,3.931008939670236,3.6529489203157115,4.9367275378113975
"ARIMA(1, 0, 0)",3,0.03262594839117343,0.9611341465573952,0.9602763307727039,0.9799369014241192,0.7829893470590304,0.5546053176001173,0.806,0.942,2.5710696437734444,3.9321116988365192,3.4646453838939166,4.676644076830895
"ARIMA(1, 0, 0)",4,0.04064538439935821,1.069497961105196,1.0690110124559562,1.033929887591976,0.8358094077730128,0.5886293687450698,0.76,0.944,2.571113018173537,3.9321780342570496,3.5984313377031993,4.765871423562007
"ARIMA(1, 0, 0)",5,-0.07139909279239978,1.0322377395370306,1.0352710945095347,1.0174827244280538,0.8192765083054339,0.5781425022056565,0.778,0.95,2.5711162153646243,3.9321829239388615,3.550923318631764,4.5960949744088815
"ARIMA(1, 0, 0)",6,0.021189372690248953,1.2039304414307197,1.2019715700628661,1.096344640185223,0.8700347114438693,0.6187309922437745,0.762,0.932,2.5711164797155597,3.9321833282287324,3.8714437754393596,5.316706855223035
"ARIMA(1, 0, 0)",7,-0.047589407598625504,1.092529749296536,1.092609441513531,1.0452795996830375,0.8419179333704563,0.5919730812440018,0.766,0.944,2.5711165032163623,3.9321833641701014,3.633358044633334,4.878170901436442
"ARIMA(1, 0, 0)",8,-0.06877307337694624,0.982663933861506,0.9854283416154942,0.9926874339969728,0.7999582013024534,0.5651712429030207,0.784,0.96,2.571116505409855,3.9321833675247637,3.4332896219302613,4.586129328280382
"ARIMA(1, 0, 0)",9,0.08114758034556711,1.1359698631566624,1.14028285322629,1.067840275147126,0.854827587542532,0.6049946765861621,0.772,0.942,2.571116505621627,3.9321833678486424,3.7508490175466354,5.1032910414137485
"ARIMA(1, 0, 0)",10,-0.0061125506072262905,0.9910985728381563,0.989153738967405,0.994562084018592,0.7989249639590212,0.5649639997712349,0.794,0.95,2.57111650564257,3.9321833678806715,3.540622473110967,4.54388850016173
"ARIMA(1, 0, 0)",11,0.0564090759389519,1.0616698184993492,1.0627284627106361,1.0308872211404292,0.8378392685405608,0.5889156480676061,0.772,0.944,2.571116505644676,3.9321833678838947,3.608867606998432,4.648642237905961
"ARIMA(1, 0, 0)",12,-5.870853436575474e-05,1.0517529171134359,1.0496494147259021,1.0245239942167788,0.827927726390633,0.5825384120978091,0.782,0.938,2.57111650564489,3.932183367884223,3.5848258188901787,4.5649271205358515
"ARIMA(1, 0, 0)",13,-0.06083416683308351,1.148295148289442,1.149699353847139,1.072240343321934,0.8491667466272041,0.605568988006023,0.762,0.92,2.571116505644912,3.9321833678842566,3.822261611791999,5.175045044836481
"ARIMA(1, 0, 0)",14,-0.02318364383740886,1.0930470852591219,1.0913984724301846,1.044700183033479,0.8305388999460757,0.5883668751270429,0.796,0.94,2.5711165056449143,3.93218336788426,3.7282709418155116,4.826702719803933
"ARIMA(1, 0, 0)",15,0.01680218876227272,1.0364159226870493,1.0346254043888785,1.0171653771087956,0.8151123539950156,0.5771485148340978,0.78,0.956,2.571116505644915,3.93218336788426,3.5737628424291197,4.779384858514861
"ARIMA(1, 0, 0)",16,-0.013780646430765138,1.0454275800037216,1.0435266310597642,1.0215315125143052,0.8202010677115208,0.5786054035657118,0.782,0.938,2.571116505644915,3.93218336788426,3.6633559402388,4.769956411695146
"ARIMA(1, 0, 0)",17,-0.06179785318352318,1.0504754687539193,1.0521934924745033,1.0257648329293139,0.8282226924654102,0.5829996155557311,0.786,0.946,2.571116505644915,3.93218336788426,3.569994106086001,4.707215678412668
"ARIMA(1, 0, 0)",18,0.030343560027699907,1.0191312792767593,1.0180137483533598,1.0089666735593201,0.7965232418097626,0.5706027415673163,0.784,0.95,2.571116505644915,3.93218336788426,3.5466219747685335,4.749082032161144
"ARIMA(1, 0, 0)",avg_all,-0.0028620280635139796,1.0581682126569365,1.0579840909350227,1.0281847317737638,0.8240700950670014,0.5829247607635996,0.7807777777777778,0.9438888888888889,2.5700140231557427,3.930497266419081,3.6150878556315442,4.806498544430099
Chronos-2,1,0.02125066312817602,1.0227132795892309,1.0211194437134394,1.0105045490810218,0.8074366902812455,0.5719019234675193,0.818,0.968,2.6107021484375,4.627985617637634,3.511701418042094,5.163279377305567
Chronos-2,2,0.01901421097749034,1.1223209141260124,1.120437812516858,1.0585073511869711,0.8449044959677467,0.6007971678147089,0.772,0.962,2.679580078125,4.73962174987793,3.7505697434674676,5.3978197556181415
Chronos-2,3,0.04823470042660125,0.988312760420228,0.9886627212246321,0.9943152021490127,0.7966789259284051,0.5643060878679264,0.83,0.966,2.7088515625,4.802191097736358,3.5375400550660863,5.257885049488168
Chronos-2,4,0.04982901344984326,1.10170416396111,1.1019836862145718,1.0497541075006906,0.847056544840247,0.5973478042565066,0.782,0.974,2.715828125,4.801887389183045,3.665466912414015,5.14372762425094
Chronos-2,5,-0.061267172026261106,1.0674778252008241,1.0690965359185192,1.0339712452087433,0.8339198881226517,0.587778526609886,0.798,0.978,2.724095703125,4.830170594215393,3.6208085101045273,5.1087356723762
Chronos-2,6,0.02534819053154465,1.2525981678122946,1.2507355022398932,1.1183628669800751,0.8873675691373231,0.6316849180275588,0.774,0.964,2.74591015625,4.886925488948822,3.955215599514038,5.574451385064233
Chronos-2,7,-0.0389028443976433,1.1331092878502653,1.132356500576792,1.0641224086432877,0.8561723126938674,0.6020503608043605,0.79,0.978,2.74661328125,4.906606164932251,3.7073797218865714,5.367155037481502
Chronos-2,8,-0.05913521065629844,1.021550411298877,1.0230042836156443,1.0114367422709363,0.8133389614619349,0.5750597106744272,0.812,0.98,2.75809375,4.9327428998947145,3.527243571877037,5.172648557211577
Chronos-2,9,0.09287099984121586,1.1373818109302203,1.1437320699198668,1.0694540990242951,0.857475396996091,0.6055287155432056,0.8,0.968,2.7659296875,4.956052475452423,3.8115317149774617,5.639809425491481
