model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ARIMA(1, 0, 0)",1,0.008888993144504182,1.0251910116688894,1.0232196438446741,1.0115431991984694,0.8033044129574797,0.5708008562411787,0.804,0.95,2.5639166714470676,3.9211721716890877,3.539975944456735,4.881546705098111
"ARIMA(1, 0, 0)",2,0.01740697711273218,1.6149835617886346,1.612056597517258,1.2696679083592126,0.9902048757221121,0.7130123163163,0.784,0.938,3.1857880630069957,4.872242392539158,4.562862305121697,6.391914600055341
"ARIMA(1, 0, 0)",3,0.05921296442724508,1.919652103592113,1.919318974541191,1.3853948803648695,1.0840569147279884,0.7757458142373016,0.82,0.928,3.4921321976332234,5.340755316158703,4.93685700527028,7.275613225215104
"ARIMA(1, 0, 0)",4,0.07432593245867804,2.263886060840863,2.264882632955036,1.5049527012351704,1.1910729861488023,0.8525986080452745,0.768,0.926,3.662929015143582,5.601966507338591,5.499487290210292,7.5201439929411205
"ARIMA(1, 0, 0)",5,-0.006734805959836028,2.457686765625425,2.4528167497054887,1.5661471034693673,1.2576037208221187,0.8913197460342991,0.752,0.932,3.7648743432918987,5.757878432332354,5.598813603298381,7.655156342476565
"ARIMA(1, 0, 0)",6,0.019647181091119213,2.7585290982802935,2.7533980518085595,1.659336630044838,1.3273470007280603,0.9403381997616681,0.744,0.932,3.8286183520840815,5.855366481055369,5.7917651294930845,8.041296794124571
"ARIMA(1, 0, 0)",7,-0.019852564428720843,2.9062996096608686,2.9008811347559456,1.7031973270164398,1.379265650101473,0.9720795883004734,0.724,0.916,3.8698940979180834,5.918492286871308,5.939732051171305,8.106846863005686
"ARIMA(1, 0, 0)",8,-0.06892356876780507,2.8679496231139696,2.8669641821994345,1.6932112042505019,1.3578920131898282,0.9593476187135354,0.74,0.92,3.897374063349094,5.960519267282587,6.011901839789086,8.236213139188658
"ARIMA(1, 0, 0)",9,0.02737968707988712,2.8120391687836084,2.80716473771063,1.6754595601537599,1.3498718720491723,0.9556300417803784,0.758,0.922,3.9160919258975495,5.9891457677285125,5.914601599219034,8.16574716551551
"ARIMA(1, 0, 0)",10,0.01423512704239936,2.9407629259937664,2.9350840389836903,1.7132086968561917,1.3522933977816218,0.9733793762905147,0.742,0.908,3.929088776035798,6.009022734733424,6.22483356680937,8.760629735898235
"ARIMA(1, 0, 0)",11,0.05365287441483979,2.9319823822428144,2.928997048411304,1.7114312865000756,1.372400002619491,0.9746556139525657,0.734,0.918,3.9382626350598597,6.023052941374994,6.128405915169647,8.855306050863584
"ARIMA(1, 0, 0)",12,0.03776519660245046,3.0537384938367826,3.049057226923535,1.746154983649371,1.369746545979284,0.9858511362070418,0.746,0.91,3.944830773410084,6.033098042140375,6.343418618225243,9.122903993022128
"ARIMA(1, 0, 0)",13,-0.03265168727570218,3.0631318566064034,3.0580717255751364,1.748734321037686,1.3816673372526282,0.9922764777633958,0.732,0.9,3.949592206915874,6.040380026289144,6.32074016252128,8.840913081838433
"ARIMA(1, 0, 0)",14,-0.027177606336231917,3.116555306592603,3.111060818265583,1.7638199506371344,1.4057104345733202,1.0015038197217416,0.758,0.896,3.9530820577655446,6.045717292584673,6.422942440404394,9.29601085456275
"ARIMA(1, 0, 0)",15,-0.0036234371027764026,2.8754201433088933,2.869682432318717,1.6940137048792483,1.332368933519238,0.9554586413892507,0.766,0.92,3.9556650710151358,6.049667670452328,6.176995180719741,9.158975919833496
"ARIMA(1, 0, 0)",16,-0.0351902559442141,2.9354225596947763,2.9307900686888035,1.7119550428351802,1.3796016794330985,0.9756135763298338,0.74,0.92,3.9575937494476228,6.052617329574181,6.145268119448797,9.06835791462893
"ARIMA(1, 0, 0)",17,-0.08896161972047006,2.965524132751301,2.9675072542690866,1.7226454232572317,1.3951232674805092,0.9838931758855762,0.738,0.928,3.959045320432649,6.054837315822217,6.050923836486137,8.61811817978395
"ARIMA(1, 0, 0)",18,-0.02690321012725651,2.901053762193914,2.895975437384672,1.7017565740682985,1.3651740214809396,0.967038895217428,0.76,0.924,3.960145718837008,6.0565202299547245,6.0670090397949785,8.953471002229996
"ARIMA(1, 0, 0)",avg_all,0.0001386765394912389,2.6338782536986622,2.6303849308810414,1.6101461387673914,1.2830391703648425,0.91336352789932,0.7561111111111111,0.9215555555555556,3.7627180577050643,5.754580678106763,5.759807424867193,8.163842531126791
Chronos-2,1,-0.02709267596537895,1.141731350318564,1.1401819007088925,1.0677930046169495,0.8528904306050021,0.6038800219659901,0.772,0.964,2.6468910064697266,5.035961678504944,3.7365460491674507,5.562269259135675
Chronos-2,2,-0.030381201150474234,1.9384380919754267,1.9354842331748237,1.3912168174568706,1.0854053855061978,0.7845711519805839,0.762,0.96,3.3485180053710937,6.227755948543549,5.040663572547568,7.158744800323284
Chronos-2,3,0.0034737901442657305,2.4005798880708964,2.3957907955127213,1.5478342274005705,1.2290701443155492,0.8667966924121691,0.792,0.972,3.749792419433594,6.964607004165649,5.455977011311426,7.95215703783913
Chronos-2,4,0.013708108542894143,2.9528787987333924,2.9471609533757475,1.716729726362233,1.3522361148801474,0.969749554310381,0.74,0.958,4.005833984375,7.3960844383239746,6.1606373529098315,8.45030865649432
