model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ARIMA(1, 0, 1)",1,0.002026571818723715,1.0144796466946218,1.0124547943945696,1.0062081267782375,0.8041679994114987,0.5675646809918289,0.774,0.948,2.489835709465668,3.8078751173002336,3.529343661707521,4.878129671399171
"ARIMA(1, 0, 1)",2,0.0050637102486153825,2.5412395231760776,2.536182685291206,1.5925396966139356,1.258773940346793,0.8972051178124635,0.776,0.924,3.8522438897691003,5.891498622923858,5.726409969994069,8.055267225199879
"ARIMA(1, 0, 1)",3,0.03592711023968325,3.779976642345337,3.7737074463108184,1.9426032652888285,1.5313591608453425,1.0949387785745996,0.772,0.922,4.585107703859421,7.012317105619314,6.981860124349094,9.906481662308547
"ARIMA(1, 0, 1)",4,0.0694920168195706,4.824216936424296,4.8193976429530965,2.1953126526654687,1.7462483371944664,1.2460580383067443,0.746,0.92,5.054133907846329,7.729630784081571,7.9317004274269785,11.10308273254411
"ARIMA(1, 0, 1)",5,-0.00014604551808882426,5.8292281954650615,5.817569760403424,2.411963880410199,1.9555962977959798,1.3860881693206983,0.716,0.908,5.3764878226630275,8.2226285535843,8.632598600052766,11.897023069082284
"ARIMA(1, 0, 1)",6,0.003791777977635803,6.550001232173741,6.536915607289622,2.5567392528941277,2.0644704190292,1.4652571102550986,0.71,0.9,5.607532341643811,8.575980652869736,9.228464188892033,12.982847357585497
"ARIMA(1, 0, 1)",7,-0.02470132245978185,7.171314295518504,7.157581822258731,2.6753657361674366,2.1860443583694,1.5436317045081165,0.704,0.9,5.7779703834974505,8.83664314403272,9.537396101737837,13.199075156779378
"ARIMA(1, 0, 1)",8,-0.09468895113524602,7.585207434682056,7.5790030172797795,2.752998913417835,2.2366975556725555,1.5842030424784257,0.696,0.898,5.906439932524789,9.033120364281505,9.927586394944258,13.876623648212245
"ARIMA(1, 0, 1)",9,-0.02814390787182203,7.873432290804323,7.858477505773022,2.8032976127719693,2.277811534025727,1.621572051309038,0.67,0.882,6.004941851138518,9.183766048841983,10.313241495520558,14.073615248032123
"ARIMA(1, 0, 1)",10,-0.004039441677603737,8.22916273054963,8.212720722177599,2.8657844863453357,2.300151471314338,1.6550180681014082,0.7,0.862,6.081534477431961,9.300904362314899,10.757217779276067,15.215445478164076
