model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"SARIMA(1,0,0)(1,0,0)_12",1,0.0021998128739236286,0.9266390592882733,0.9247906203463774,0.9616603456243672,0.7587916259577566,0.5427348511301614,0.804,0.956,2.531446406759313,3.871513187167898,3.3982025454490388,4.566100711650587
"SARIMA(1,0,0)(1,0,0)_12",2,0.017449015550110733,1.0178311825903006,1.0160999883687882,1.0080178512153384,0.818735627691352,0.5733365871619348,0.826,0.954,2.6438958531690013,4.043489774743448,3.5059124419302226,4.6692835558728065
"SARIMA(1,0,0)(1,0,0)_12",3,0.002010740999632481,1.2091445594435604,1.206730313404041,1.0985127734369051,0.880310022363312,0.6216406084249271,0.778,0.918,2.6559092386285483,4.061862662316721,3.9156000065111884,5.205145708132189
"SARIMA(1,0,0)(1,0,0)_12",4,-0.06964927087399259,1.2098729151887142,1.212304190291615,1.101046861078862,0.8808755180179022,0.6227131801384664,0.772,0.928,2.6574135572090847,4.06416331905063,3.889577277380072,5.141661039730197
"SARIMA(1,0,0)(1,0,0)_12",5,-0.02603439768929888,0.9624984683796417,0.9612512613059281,0.980434220795015,0.7876089507946321,0.5541883189105749,0.834,0.966,2.6576229572743206,4.064483568814477,3.4000513773562777,4.564646540052634
"SARIMA(1,0,0)(1,0,0)_12",6,0.07301822532382773,1.060014286617845,1.063225919274051,1.031128468850536,0.8209397867025963,0.5836172197439338,0.802,0.954,2.657654521645644,4.064531842354661,3.626551600769051,4.862692698420728
"SARIMA(1,0,0)(1,0,0)_12",7,-0.007826111899180666,1.0300949474146204,1.02809600554725,1.0139506918717744,0.8077704555545508,0.5728683932216299,0.816,0.95,2.657659580614474,4.064539579379817,3.5972426108546594,4.818695489412176
"SARIMA(1,0,0)(1,0,0)_12",8,-0.013604876218241871,1.171380102944526,1.1692224353955507,1.0813058935359368,0.8717414628672432,0.6127457653438495,0.776,0.946,2.6576604310691687,4.0645408800380345,3.762633821893854,5.060499189230429
"SARIMA(1,0,0)(1,0,0)_12",9,-0.013822353521469601,1.0998648402847084,1.0978561680610117,1.047786317939403,0.8303519462514314,0.5900628521880356,0.788,0.936,2.6576605794992423,4.064541107042235,3.7256492858165258,5.075630017462322
"SARIMA(1,0,0)(1,0,0)_12",10,-0.02233338606650774,1.1544634074591817,1.1526532607774578,1.0736169059666758,0.8635268054565359,0.6098124518779804,0.778,0.94,2.6576606061891073,4.064541147860869,3.7602570799462938,4.893264098742652
"SARIMA(1,0,0)(1,0,0)_12",11,-0.029985388869609417,1.212634377841928,1.2111082326319054,1.1005036268145167,0.8773461116060246,0.6221266050193831,0.768,0.946,2.6576606111052787,4.064541155379501,3.8922798930002167,5.210243876444421
"SARIMA(1,0,0)(1,0,0)_12",12,0.08501107253082812,1.1472078565764947,1.1521403233161838,1.0733779964747665,0.8558101446604588,0.6044701367489531,0.796,0.942,2.6576606120288546,4.064541156791985,3.7222420805727117,5.2361583524470205
"SARIMA(1,0,0)(1,0,0)_12",13,0.07429244044906466,1.0912136335568203,1.0945505729975857,1.0462077102552751,0.8290554294046911,0.590790160530878,0.798,0.958,2.7689482554741645,4.234740920064449,3.606024184080736,4.895418757951175
"SARIMA(1,0,0)(1,0,0)_12",14,-0.016267379563885864,1.1786265831233746,1.1765339575950022,1.0846815005313781,0.8568054389575271,0.6117693421069567,0.79,0.956,2.7787070435975725,4.249665698566441,3.8209928517650926,5.156935120959473
"SARIMA(1,0,0)(1,0,0)_12",15,0.10413853082106217,1.0843027663577256,1.0929789944265793,1.045456357016676,0.8307522525901171,0.5911265146405572,0.802,0.96,2.7797837633749523,4.251312399364016,3.689735959498041,4.893923889532151
"SARIMA(1,0,0)(1,0,0)_12",16,-0.03861684402639385,1.2592799955334542,1.2582526961849445,1.1217186350350719,0.9017640885713992,0.6363600049591664,0.786,0.94,2.7799204345296586,4.251521419857722,3.982790737190477,5.1785228564022425
"SARIMA(1,0,0)(1,0,0)_12",17,0.11818377861607784,1.0559595063698468,1.0678149928850817,1.0333513404864203,0.8389036240008477,0.5871349095749575,0.808,0.968,2.7799396654224466,4.25155083097021,3.567935235156875,4.658215434789078
"SARIMA(1,0,0)(1,0,0)_12",18,0.06589168972289362,1.225542100846513,1.2274327314193583,1.1078956320066247,0.8833646834772748,0.6256342309029607,0.774,0.94,2.7799425924509795,4.251555307474054,3.901398662751657,5.213452670553717
"SARIMA(1,0,0)(1,0,0)_12",19,0.007628315737695575,1.29340677975936,1.290878157400836,1.1361681906306107,0.913357927467019,0.6426683981589427,0.78,0.946,2.7799430658056465,4.25155603140754,4.004359814868928,5.380186416366172
"SARIMA(1,0,0)(1,0,0)_12",20,0.055342969920156235,1.204173692896636,1.2048281898304276,1.0976466598274819,0.8844427368566617,0.6226364034155365,0.784,0.948,2.7799431460615844,4.25155615414841,3.844319010478806,5.014635623662341
"SARIMA(1,0,0)(1,0,0)_12",21,0.059734337243978135,1.1398346127446126,1.1411231345651007,1.0682336516722832,0.8431933316075385,0.6036421208398203,0.786,0.946,2.7799431601852476,4.2515561757486875,3.7649408898413417,4.90517037100237
"SARIMA(1,0,0)(1,0,0)_12",22,0.05459203714381013,1.0983376248926775,1.0991212401624024,1.0483898321532894,0.8384672550113386,0.5918653248921718,0.818,0.962,2.779943162745729,4.251556179664606,3.6686377954129243,4.958573891746013
"SARIMA(1,0,0)(1,0,0)_12",23,0.006279322710266368,1.21439713304613,1.212007768673738,1.1009122438567653,0.8769175528118733,0.6180692051317718,0.818,0.932,2.7799431632211977,4.251556180391774,3.889691094497066,5.319189282431885
"SARIMA(1,0,0)(1,0,0)_12",24,0.009082243046444368,1.1268630861438547,1.124691847110321,1.0605148971656744,0.8327955648370573,0.5963286285570187,0.808,0.948,2.779943163311239,4.2515561805294775,3.7159901065643557,5.082870783775639
"SARIMA(1,0,0)(1,0,0)_12",avg_all,0.02069643849838297,1.1322326466375332,1.1327372084154808,1.0634382751767353,0.8493178476465476,0.6011809255675236,0.7954166666666667,0.9475,2.7123668988071854,4.148207202463653,3.7355423484827672,4.998379849032101
Chronos-2,1,-0.009330397116632177,1.0373734981085345,1.0353858074226716,1.0175390938055755,0.8094976420822142,0.576229977055892,0.78,0.97,2.6147353515625,4.350556352138519,3.5901714838372007,4.802986265309117
Chronos-2,2,0.04405016677044564,1.1292205625371272,1.1289025386045581,1.062498253459533,0.8741791420442897,0.6065079324654731,0.788,0.97,2.734734375,4.517154755592347,3.671797836572667,4.902694818544538
Chronos-2,3,0.0058372983311805165,1.3125591045569391,1.3099680603996313,1.144538361261706,0.9157308391242053,0.6463718385726683,0.778,0.954,2.7698623046875,4.583864224433899,4.098166514440899,5.367536983815429
Chronos-2,4,-0.06028665467755116,1.3150937784307812,1.3160980716061284,1.1472131761822335,0.9155198117988219,0.6474867355680644,0.79,0.946,2.7809658203125,4.594604944705963,4.018333556506955,5.369666178737593
Chronos-2,5,-0.03380417013327813,1.0989817346850903,1.097926493134119,1.0478198762831898,0.8395477550604791,0.5927642461736887,0.806,0.976,2.787587890625,4.609980925559998,3.65693224898667,5.062590497657835
