model,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
"ARIMA(2, 0, 0)",1,0.0117273517737881,0.9999829862670556,0.9981205510741475,0.9990598335806257,0.798074106455612,0.5637102321703444,0.788,0.942,2.4939026755140516,3.8140950051264317,3.5107996172666787,4.835240036816122
"ARIMA(2, 0, 0)",2,0.016346210522406972,1.1318668293590655,1.1298702942987906,1.0629535710927316,0.8385582801680066,0.601817349932751,0.756,0.942,2.609271956294146,3.9905370940213807,3.7713344981597197,5.0996466809389585
"ARIMA(2, 0, 0)",3,0.04270051867059388,1.0655370701948488,1.0652293303491966,1.0320994769639198,0.8274577422187687,0.5834254641922982,0.818,0.938,2.6535699577907135,4.058285041005836,3.622026068614978,5.037753515343901
"ARIMA(2, 0, 0)",4,0.04696776424739174,1.1775884587051773,1.1774392526661652,1.0850987294556036,0.8805570200949084,0.6215252672763122,0.76,0.94,2.6631745817112105,4.072974045705567,3.828511734704927,4.910674044055538
"ARIMA(2, 0, 0)",5,-0.0488683715248156,1.1175838794007031,1.1177368293773882,1.057230736110802,0.8616196043699231,0.6020095029776663,0.772,0.96,2.6675439653159403,4.079656441272124,3.645133310609748,4.761977215598875
"ARIMA(2, 0, 0)",6,0.01890528846504769,1.3179393732050029,1.3156609043905385,1.1470226259279015,0.9206610846513781,0.650270486304591,0.752,0.92,2.6689900410278002,4.081868023225099,4.044507201158651,5.359822035440149
"ARIMA(2, 0, 0)",7,-0.03153331507187641,1.236974930802748,1.2354953309005638,1.111528376111273,0.8924218790443692,0.6317968797438878,0.748,0.938,2.6696571863051486,4.082888333879173,3.88898943834654,5.212963741868418
"ARIMA(2, 0, 0)",8,-0.06601382047546768,1.13671629212685,1.1388006840363625,1.0671460462543834,0.8600167904951481,0.6076142219347419,0.77,0.948,2.669929508640549,4.083304814950954,3.7190371645296385,4.773817064722178
"ARIMA(2, 0, 0)",9,0.055895576083538456,1.208440267943552,1.2091477028333752,1.0996125239525854,0.8878059064310255,0.6247663752516187,0.758,0.932,2.670058581227605,4.083502214438283,3.878018494504368,5.114139875900688
"ARIMA(2, 0, 0)",10,0.012021238529992552,1.1366845461072324,1.1345556871908133,1.065155240887831,0.8604859648459753,0.6075355474997148,0.776,0.94,2.6701174156435297,4.083592193912667,3.7873903612646376,4.7936154174844985
"ARIMA(2, 0, 0)",11,0.05735077706957572,1.16322313323207,1.1641857985960906,1.0789744198061837,0.8767870016621588,0.6190560041474306,0.758,0.932,2.6701461924744003,4.083636204277611,3.8090680806623416,4.85939302909247
"ARIMA(2, 0, 0)",12,0.021519277117824656,1.2055706189965663,1.203622557046248,1.0970973325308233,0.8833200640528558,0.6252094957763759,0.766,0.934,2.6701601528712837,4.083657554862194,3.8571496894487973,5.01192695314546
"ARIMA(2, 0, 0)",13,-0.04567036956668802,1.2642954185885331,1.263852610407714,1.1242119953139238,0.8900272925576861,0.6342409076676464,0.762,0.928,2.670167168241128,4.083668283944503,3.9748640219269054,5.418924949173429
"ARIMA(2, 0, 0)",14,-0.022082771013541454,1.2595758499423884,1.2575443470181407,1.1214028477840337,0.8874774736458129,0.6302056854158117,0.758,0.936,2.670170701732202,4.083673687952765,3.9485727139226863,5.312228315519345
"ARIMA(2, 0, 0)",15,0.006228422752974009,1.1240792081202164,1.121869842953965,1.059183573774615,0.8567358882828219,0.6039269968682087,0.772,0.942,2.6701725158534098,4.083676462411732,3.735917959500843,4.940383215583377
"ARIMA(2, 0, 0)",16,-0.014165815706984504,1.1874939417527917,1.1853196242039317,1.088723851214775,0.8759947764378115,0.618628799734088,0.784,0.93,2.6701734519334033,4.08367789402254,3.852080088954559,5.113103177583995
"ARIMA(2, 0, 0)",17,-0.06683357887216712,1.2001158392954654,1.2021823348817346,1.0964407575796034,0.8850355527927871,0.6250006382673547,0.768,0.944,2.6701739405169063,4.083678641246527,3.827044440209651,4.887474035741324
